"","V1"
"1",""
"2"," Vielen Dank, Frau Kollegin Westig."
"3"," — Das Wort zu einer Kurzintervention hat Frau Baehrens."
"4","Heike Baehrens:"
"5","Vielen Dank, Frau Präsidentin."
"6"," — Frau Kollegin Westig, zum einen möchte ich Sie darauf aufmerksam machen, dass sich die Zahl, die Sie vorhin genannt haben - 12 Prozent —, auf die Preissteigerungen in der Pflege bezieht."
"7"," Das waren keine Tarifsteigerungen, im Gegenteil:"
"8"," Das Personal hatte in diesem Zeitraum wesentlich niedrigere Tarifsteigerungen zu verzeichnen."
"9","Die Pflege ist seit Mitte der 90er-Jahre dem Wettbewerb ausgesetzt."
"10"," Das hat genau zu dem geführt, was heute der Fall ist, nämlich Preiskampf, Personaleinsparung und Arbeitsverdichtung - all das ist für das Personal unerträglich."
"11"," 25 Jahre Wettbewerb in der Pflege zeigen:"
"12"," Im Bereich der Daseinsvorsorge für die Bürgerinnen und Bürger in unserem Land richtet es der Markt eben nicht."
"13"," Vielmehr hat er dazu geführt, dass wir heute in Deutschland Gehaltsunterschiede in der Altenpflege bei gleicher Qualifikation von bis zu 800 Euro haben."
"14"," Damit macht man das Ansehen der Pflegeberufe in diesem Land kaputt."
"15"," Deshalb braucht es ordentliche tarifliche Rahmenbedingungen."
"16"," Meine Frage an Sie wäre gewesen:
 Wie rechtfertigen Sie es, die Sicherung einer würdevollen Pflege auch nach einer solchen Bilanz weiterhin dem freien Markt überlassen zu wollen?Heike BaehrensVizeprasidentin Claudia "
