"","V1"
"1",""
"2","Vielen Dank, Frau Kollegin Teuteberg."
"3"," — Als nächster Redner erhält das Wort der Kollege Uli Grötsch, SPDFraktion."
"4","Uli Grötsch:"
"5","Vielen Dank, Herr Präsident."
"6"," — Liebe Kolleginnen und Kollegen! Ich habe manchmal den Eindruck, als würdeUli Grétsch ich oftmals am Rednerpult stehen, um etwas zu den schrägsten Anträgen zu sagen, die von Ihnen kommen."
"7","Herr Hess, Sie haben sich eben selbst die Krone aufgesetzt."
"8"," Dass Sie Fridays for Future, eine Bewegung, in der sich junge Menschen engagieren, denen die Zukunft dieses Planeten nicht egal ist und die sich für die Zukunft dieses Planeten engagieren, mit Straßenblockaden und Randale in Verbindung bringen und dass Sie über diese Bewegung sagen, dass man sie im Keim ersticken muss, ist wirklich der Gipfel von dem, was ich bisher von Ihnen gehört habe."
"9"," Dass der Herr mit der Zwischenfrage die Initiative #unteilbar als unredlich darstellt, dass man bei Hundertausenden von Menschen die Absicht infrage stellt, dass sie für ein freies Land, für Demokratie und ein Miteinander kampfen und demonstrieren, sagt viel tiber Ihren wahren Charakter und über die Gründe aus, warum Sie hier sind."
"10"," Sie haben gestern im Innenausschuss gesagt, dass Sie Fridays for Future durch Linksextremisten unterwandert sehen."
"11"," Heute geht es darum, die Antifa zu ächten."
"12"," Wenn Sie ansonsten über Extremismus reden, dann geht es bei Ihnen um islamistischen Terrorismus."
"13"," Über Antisemitismus sprechen Sie auch nur im Zusammenhang mit dem Islam, obwohl über 90 Prozent aller antisemitischen Straftaten von rechts kommen Sie haben hier seit Jahren keinen einzigen Antrag zur Bekämpfung des Rechtsextremismus eingebracht."
"14"," Wo ist Ihr Antrag zum Verbot von Combat 18? Sie wissen doch genauso wie alle hier im Haus, dass das ein rechtsterroristisches Netzwerk ist, das Verbindungen zum NSU hat sowie Verbindungen zum Mord an Walter Lübcke.
 Vizepräsident Wolfgang "
