"","V1"
"1",""
"2","Der nächste Redner ist für die AfD-Fraktion der Kollege Dr."
"3"," Anton Friesen."
"4"," Dr."
"5"," Anton Friesen:"
"6","Sehr geehrter Herr Präsident! Sehr geehrte Damen und Herren Abgeordnete! Liebe Zuhörer! Zunächst einmal zu Herrn Manuel Sarrazin:"
"7"," Das war Stand-up-Comedy zur besten Sendezeit."
"8"," Vielen Dank dafür! Kommen wir zurück zum Thema."
"9"," Man kann sich — das sollte man auch — auf bürgergesellschaftlicher Ebene, auf wirtschaftlicher Ebene engagieren, ohne etwas anzuerkennen."
"10"," Engagement ohne Anerkennung funktioniert, um auf die ganzen Vorwürfe von vorhin zu antworten."
"11","Die beste Kooperation, die beste Zusammenarbeit findet zwischen Menschen und Völkern statt."
"12"," Deshalb sprechen wir uns dafür aus, den Jugendaustausch mit Russland zu stärken und die deutsch-russischen Städtepartnerschaften weiter auszubauen."
"13"," Beim Jugendaustausch weiß ich selbst, da ich ein Gymnasium in Thüringen dabei unterstütze, dass einem sehr viele Steine in den Weg gelegt werden, vor allem durch die Verordnung Nr."
"14"," 810/2009, wonach jeder Antragsteller persönlich bei der Einreichung seines Antrags bei der zuständigen Visastelle zugegen sein muss."
"15"," Das heißt, es wird russischen Schülern aus entlegenen Gebieten unmöglich gemacht, an einem Austausch teilzunehmen."
"16"," Deshalb sagen wir:"
"17"," Wir wollen die bestehende Visapflicht schrittweise lockern, um den Jugendaustausch zu erleichtern."
"18"," Die Jugend ist unsere Zukunft."
"19"," Deshalb haben Adenauer und de Gaulle alles richtig gemacht, als sie 1963 das Deutsch-Französische Jugendwerk gegründet haben."
"20"," Warum sollte das nicht mit Russland möglich sein? Auch die Städtepartnerschaften tragen sehr viel dazu bei, dass sich unsere Völker auf Augenhöhe begegnen können."
"21"," Gerade ging das Deutsch-Russische Jahr der kommunalen und regionalen Partnerschaften 2017/2018 zu Ende."
"22"," Eine solche Partnerschaft existiert übrigens bereits seit über 50 Jahren zwischen der kreisfreien Stadt Suhl in meinem Südthüringer Wahlkreis und Kaluga."
"23"," Das ist nichts anderes als gelebte Völkerverständigung."
"24"," Des Dr."
"25"," Anton Friesenhalb sollten wir uns alle einig sein, dass wir das mit allen möglichen Mitteln und mit Nachdruck unterstützen."
"26"," Bürgergesellschaft und Wirtschaft sind tragende Säulen einer deutsch-russischen Verantwortungsgemeinschaft, von der zum Beispiel Egon Bahr zu Recht sprach."
"27"," Gerade die ostdeutschen Bundesländer leiden massiv unter den Russland-Sanktionen, die nichts gebracht, aber viel gekostet haben."
"28"," Wir sagen:"
"29"," Die Sanktionen müssen weg! Für uns ist das eine Selbstverständlichkeit."
"30"," Das alleine reicht aber noch lange nicht."
"31"," Der Ost-Ausschuss — Osteuropaverein der Deutschen Wirtschaft — hat kürzlich eine „Neue Agenda“ für die Zusammenarbeit mit Russland vorgestellt, die wir mit diesem Antrag in die Tat umsetzen wollen."
"32"," Wir wollen Handelshemmnisse abbauen, den deutschen Mittelstand unterstützen und langfristig eine Freihandelszone zwischen der Europäischen Union und der Eurasischen Wirtschaftsunion schaffenDer Weg in die Zukunft führt über mehr Kooperation zu mehr Wohlstand für alle."
"33","Vielen Dank."
"34","Vizepräsident Dr.
 Hans-Peter "
