"","V1"
"1",""
"2"," Vielen Dank."
"3"," — Nächster Redner ist der Abgeordnete Johann Saathoff für die Fraktion der SPD."
"4"," Johann Saathoff:"
"5","Sehr geehrter Herr Präsident! Liebe Kolleginnen und Kollegen! Wenn man sagt:"
"6"," „Investieren wir doch lieber in Schulen als in Netze“, dann tut man so, als könnte man das eine nicht machen, wenn man das andere macht."
"7"," Das hat aber nichts miteinander zu tun, Herr Kollege; das muss ich an dieser Stelle einmal deutlich sagen."
"8"," Schulen werden aus Steuermitteln bezahlt, Netze werden aus Netzentgelten bezahlt, und deswegen hat das eine mit dem anderen nichts zu tun."
"9","Ich will an der Stelle auch Folgendes sagen:"
"10"," Wenn Sie sagen:"
"11"," „Wir wollen gar nichts für die Energiewende machen“, dann heißt das nicht, dass wir kein Geld ausgeben."
"12"," Nicht in die Energiewende zu investieren, bedeutet, dass wir in den nachsten Jahren — nicht Jahrzehnten oder Jahrhunderten, sondern in den nachsten Jahren — zig Milliarden Euro zu zahlen haben, die wir dann nicht mehr für Schulen, für Straßen, für Infrastruktur ausgeben können."
"13"," Von daher:"
"14"," Denken Sie noch mal darüber nach."
"15"," Gerade haben wir über den Ausstieg aus der Kohleverstromung gesprochen."
"16"," Da bestehen enorme Herausforderungen — das wurde in der Debatte ja auch deutlich -:"
"17"," Herausforderungen technischer Art, aber auch Herausforderungen gesellschaftspolitischer Art."
"18"," Hier und heute reden wir über einen Teil der technischen Herausforderungen, vor denen wir im Zusammenhang mit der Energiewende stehen; denn der Umstieg auf erneuerbare Energien erfordert den Umbau des gesamten Energiesystems."
"19"," Die Energiewende findet übrigens im ländlichen Raum statt."
"20"," Das ist nicht in irgendwelchen Ballungszentren zu organisieren, sondern der größte Teil der Produktionsanlagen und natürlich alle Leitungen befinden sich im Wesentlichen in ländlichen Räumen."
"21","Dieser Gesetzentwurf ist Teil eines Aktionsplans Stromnetz."
"22"," Das muss man wissen."
"23"," Man darf ihn nicht gesondert betrachten."
"24","Wir wollen mit diesem Gesetzentwurf Verfahren beschleunigen, ohne die Beteiligung der Menschen einzuschränken."
"25"," Zum Beispiel gewinnt man künftig dadurch Zeit, dass auf eine Bundesfachplanung verzichtet wird, wenn an der Trasse gar nichts verändert werden muss."
"26"," Wenn man zum Beispiel einfach andere Seile an die vorhandenen Masten hängt, dann ist eine Bundesfachplanung nicht mehr erforderlich."
"27","Wir wollen zum Beispiel auch das Verlegen von Leerrohren möglich machen, weil man den Menschen einfach nicht erklären kann, dass eine Riesenbaustelle durchs Land zieht und drei Jahre später an der gleichen Stelle noch mal eine Baustelle durchs Land zieht."
"28"," Und wir wollen es möglich machen, dass man mit dem Bau unter Umständen vorzeitig beginnen kann, weil man sonst wegen Brut- und Rastzeiten oder Winterzeiten unnötig Zeit verliert, und Zeit kostet nun mal Geld, liebe Kolleginnen und Kollegen."
"29","Klar ist:"
"30"," Der Netzausbau ging in der Vergangenheit zu langsam voran."
"31"," Das hat auch der Bericht zum Energieleitungsgesetz deutlich gemacht."
"32"," Mit dem vorliegenden Gesetzentwurf sollen bürokratie- und verfahrenstechnisch bedingte Verzögerungen vermieden werden."
"33"," Er ist also rundum vernünftig."
"34","Und wir wollen vorausschauende Planung möglich machen; denn es ist natürlich damit zu rechnen, dass wir in Zukunft noch einige Leitungen zusätzlich bauen werden, auch wenn wir die vorhandenen Leitungen in Zukunft effizienter betreiben wollen."
"35","Gleichzeitig sollen die Kosten des Netzengpassmanagements reduziert werden."
"36"," Ich glaube — das darf manJohann Saathoffan dieser Stelle auch mal sagen -, das ist eine gute Nachricht für alle Stromkunden."
"37"," Well genuch to minn is, is nix genuch."
"38"," Über diesen Gesetzentwurf hinaus ist."
"39"," noch viel mehr zu tun."
"40"," Wir brauchen ein Netzbetriel tz."
"41"," Die Stromnetze müssen effizienter betrieben werden."
"42"," Ich nenne nur eine Zahl:"
"43"," Die durchschnittliche Benutzung des deutschen Übertragungsnetzes beträgt im Moment 27 Prozent."
"44"," Allein mit flächendeckendem Freileitungs-Temperatur-Monitoring und mit Phasenschiebern — was ist das? das ist so was wie eine Weiche zur Steuerung des Stroms — könnte man 60 Prozent des Redispatch-Volumens sparen."
"45"," Mit anderen Worten:"
"46"," Die Stromkunden sparen 800 Millionen Euro im Jahr."
"47"," Ich glaube, es wäre eine gute Botschaft, wenn wir das tatsächlich umsetzen könnten."
"48"," Wir werden uns auch damit beschäftigen müssen, wie die Verteilnetze dazu beitragen können, dass die Übertragungsnetze noch besser als heute funktionieren."
"49","Heute leiten wir den ersten Schritt zur Bewältigung der technischen Herausforderungen des Kohleausstiegs ein."
"50"," In den folgenden Beratungen werden wir aber auch sicherstellen, dass die Verfahrensbeschleunigung nicht zulasten der Bürgerinnen und Bürger geht."
"51"," Wir brauchen die ungebrochene Akzeptanz der Bürgerinnen und Bürger als Fundament der Energiewende."
"52","Dafür setzen wir uns ein."
"53"," Herzlichen Dank.
 Vizepräsident Thomas "
