"","V1"
"1",""
"2","Vielen Dank."
"3"," — Nächster Redner ist für die Fraktion der FDP der Abgeordnete Reinhard Houben."
"4"," Reinhard Houben:"
"5","Herr Präsident! Meine Damen und Herren! Herr Holm, eines vorneweg:"
"6"," Eine Sache lasse ich Ihnen nicht durchgehen."
"7"," Sie haben hier davon gesprochen, dass es eine bürgerliche Mehrheit für die Abschaffung des Solidaritätszuschlags gäbe."
"8"," Das würde voraussetzen, dass Sie einer bürgerlichen Partei angehören."
"9"," Diese Fähigkeit spreche ich Ihnen ab."
"10"," Ich möchte das auch begründen:"
"11"," Was wir hier — vor allen Dingen, wenn Frauen sprechen — an Zwischenrufen und Bemerkungen von Ihnen hören müssen, ist nicht gentlemanlike."
"12"," Das ist kein bürgerliches Verhalten."
"13"," — Das wäre das Beste."
"14","Herr Bartol, Sie hatten von Fakten gesprochen."
"15"," Das finde ich gut."
"16"," — Nun regen Sie sich doch nicht so auf! Sie sind immer dann besonders empfindlich."
"17"," Sie sind stark im Austeilen und schwach im Einstecken."
"18"," — Da ich von dem Kollegen keine Frage erwarte, sondern nur irgendwelche Bemerkungen, lehne ich die Frage ab."
"19"," Vielen Dank."
"20"," Herr Bartol, zu den Fakten:"
"21"," Wir müssen zur Kenntnis nehmen, dass es bestimmte Unternehmen gibt, die extrem Arbeitsplätze abbauen."
"22"," Ich komme aus Köln."
"23"," Ich sage:"
"24"," Ford-Werke."
"25"," Ich sage:"
"26"," Bayer."
"27"," Ich sage:"
"28"," Kaufhof."
"29"," Ich sage:"
"30"," RWE und im weiteren Umfeld natürlich auch Gerry Weber."
"31"," Deswegen sollten wir schon die Augen aufmachen."
"32","Herr Altmaier, wir begrüßen deswegen auch im Grunde, dass Ihre Prognose etwas vorsichtiger ist."
"33"," Sie haben fairerweise im Ausschuss gesagt:"
"34"," Wenn der harte Brexit kommt, dann kommen wir schon etwas ins Schwimmen."
"35"," — Zu Ihrer Aussage, wir wären vorbereitet, möchte ich sagen:"
"36"," Ja, wir sind vielleicht vorbereitet."
"37"," Aber wenn der harte Brexit kommt, wird es für uns natürlich ganz eng."
"38"," Da müssen wir eine ganze Menge machen."
"39","Was mich irritiert hat, Herr Minister, war Ihre Argumentation zum Thema Steuern."
"40"," Die war sehr defensiv."
"41","Ihre Formulierung lautete ungefähr so:"
"42"," Eine Steuererhö hung steht ja nicht im Koalitionsvertrag."
"43"," — Ich sage da nur:"
"44"," Nachtigall, ich hör dir trapsen."
"45","Das ist für mich im politischen Geschäft eigentlich die Eröffnung, doch noch einmal über die eine oder anderemehr oder minder große Belastung für die Unternehmen zu sprechen."
"46"," Also, bitte:"
"47"," Wir sind da auf der Hut."
"48"," Reinhard HoubenZum Abschluss."
"49"," Sie haben es angeführt; ich möchte es ergänzen."
"50"," Man kann wirklich sofort anfangen, Herr Minister, und zwar mit ganz konkreten Maßnahmen."
"51"," Man könnte über den Körperschaftsteuersatz nachdenken."
"52"," Man könnte über die Begrenzung von Abschreibungsmöglichkeiten und ihre Verkürzung nachdenken."
"53"," Man könnte über die Erhöhung des Abschreibungsbetrags geringwertiger Wirtschaftsgüter nachdenken und diesen zum Beispiel von 800 auf 1 000 Euro erhöhen."
"54"," Man könnte über Sonderwirtschaftszonen nachdenken, vielleicht auch in der Braunkohleregion."
"55"," Man könnte über stärkere Offensiven für den Freihandel nachdenken."
"56"," Es gibt Möglichkeiten der Privatisierung, Herr Minister."
"57"," Es gibt Möglichkeiten der zeitlichen und örtlichen Flexibilisierung im Arbeitsrecht."
"58"," Man könnte offensiver sein bei der Verkürzung der Dauer von Genehmigungsverfahren in der Verkehrsinfrastruktur."
"59"," Es gibt also genügend Möglichkeiten."
"60"," Sie haben es in der Hand."
"61"," Ich würde mich freuen, wenn Sie damit anfangen würden und nicht nur darüber reden."
"62","Vielen Dank.
Vizepräsident Thomas "
