"","V1"
"1",""
"2"," Vielen Dank, Herr Kollege."
"3"," — Die nächste Rednerin ist die Kollegin Dr."
"4"," Frauke Petry."
"5"," Dr."
"6"," Frauke Petry:"
"7","Sehr geehrter Herr Präsident! Sehr geehrte Damen und Herren! Für das Verhältnis zu Russland gilt etwas, was für unser Verhältnis zu vielen Ländern dieser Erde gilt:"
"8"," Es gibt ganz berechtigte Kritik an Putin und seiner Regierung, und es gibt große kulturelle Gemeinsamkeiten mit den Russen, ihrer Kulturnation."
"9"," Und natürlich — das gehört in Fragen von Sicherheit und Zusammenarbeit dazu — gibt es handfeste wirtschaftliche und militärische Interessen beider Seiten."
"10","Deshalb ist vermutlich der Vorschlag eines deutsch-russischen Jugendwerkes eine der besseren Ideen dieses Antrags."
"11"," Daneben bleibt vieles leider unausgegoren und ohne Kontext."
"12"," Was Deutschland und Frankreich genutzt hat, kann Deutschland und Russland nicht schaden."
"13"," Die Zukunft gehört der Jugend."
"14"," Das sollten wir nicht nur immer wieder sagen; wir sollten auch etwas dafür tun."
"15"," Nur eine neue Generation, die den Nachbarn versteht, seine Mentalität begreift und kulturelle Unterschiede nicht nur akzeptiert, sondern auch richtig einordnet, kann einen wirklichen Neuanfang in den Beziehungen zwischen Völkern wagen."
"16","Dabei sollte es nicht bleiben."
"17"," Sicherheitspolitisch hat die Verständigung mit Russland schicksalhafte Bedeutung für Europa."
"18"," Unser Kontinent ist letztlich nicht viel mehr als eine große Halbinsel, die der größte Staat auf diesem Planeten abschließt."
"19"," Sicherheit — das bedeutetDr."
"20"," Frauke Petrynicht nur Verteidigungspolitik, sondern auch Stabilitat."
"21"," Uber Jahre hinweg haben die wirtschaftlichen Kooperationen diese Stabilität garantiert."
"22"," Russland und Europa ergänzen sich aufgrund ihrer verschiedenen Stärken:"
"23"," auf der einen Seite die westliche Innovation, auf der anderen Seite der russische Ressourcenreichtum."
"24","Es muss deshalb unser gemeinsames Ziel in Europa sein, Russland wirtschaftlich und handelspolitisch so an die Europäische Union anzubinden, dass die Russen die Kooperation der aktuellen Konfrontation vorziehen."
"25"," Wenn der europäische Binnenmarkt als einer der größten historischen Erfolge unseres Kontinents gefeiert wird, stellt sich die Frage, warum wir ihn nur von Lissabon bis an die polnische Grenze und nach Tallinn haben und nicht bis nach Wladiwostok ausweiten."
"26"," Gemeinsam mit dem Freihandelsabkommen mit Japan entstünde das Fundament für einen Wirtschaftsraum mit über 780 Millionen Einwohnern."
"27","Wir sprechen von einer Freihandelszone ohne Parallele in der Menschheitsgeschichte."
"28"," Die asiatischen Märkte — allen voran Japan, Südkorea und China - rückten ein deutliches Stück näher an uns heran."
"29"," Die weiten Steppen Asiens würden Europa nicht mehr vom fernen Osten trennen, sondern beide verbinden."
"30","Das sind weder Träume noch unrealistische Strategien."
"31"," Theoretiker wie Emmanuel Todd, der französische Autor, und auch Putin haben dafür geworben."
"32"," Eine Studie der Bertelsmann-Stiftung prognostiziert, dass die EU ihre Exporte um 60 Prozent erhöhen könnte, wenn wir Freihandelsabkommen mit allen Staaten der Eurasischen Wirtschaftsunion schließen würden."
"33"," Am meisten würden von so einem Abkommen die baltischen Staaten profitieren, die sich heute am meisten von Russland bedroht sehen."
"34","Vertiefte Zusammenarbeit förderte nicht nur den Wohlstand; er würde auch die zentralasiatischen Regionen der ehemaligen Sowjetunion stabilisieren, deren Zukunft heute noch ungewiss ist."
"35","Es bleiben Zukunftsaussichten, meine Damen und Herren, aber sie sind positiver, konstruktiver und weitblickender als das Klein-Klein von ideologischen Eitelkeiten, Sanktionen und Ideologien."
"36","Danke schön."
"37"," Vizepräsident Dr.
 Hans-Peter "
