"","V1"
"1",""
"2"," Vielen Dank."
"3"," — Nächster Redner für die AfD ist der Kollege Steffen Kotre."
"4"," Steffen Kotré:"
"5","Sehr geehrter Herr Präsident! Sehr geehrte Damen und Herren! Wir von der AfD sehen keine Notwendigkeit eines beschleunigten Netzausbaus."
"6"," Wir sehen natürlich die Notwendigkeit, die Infrastruktur in Deutschland beschleunigt auszubauen."
"7"," Wir sollten in Straßen investieren, in Schulen, in öffentlichen Nahverkehr und in die Deutsche Bahn, aber die Stromnetze als solche auszubauen, nur um Strom aus erneuerbaren Energien, also instabilen Strom da durchzuschicken, dafür sehen wir keine Notwendigkeit."
"8","Warum nicht? Wir haben ein gutes, bewährtes System."
"9"," Wir haben kurze Leitungen, wir haben einen Versorger, und in der näheren Umgebung — im Umkreis von 100, 200 Kilometern — sind die Kunden und Abnehmer."
"10"," Das hat sich bewährt; das ist jahrzehntelang so gemacht worden."
"11"," Das ist auch in anderen Teilen der Welt so."
"12"," Wir brauchen keine hyperlangen Stromtrassen."
"13","Wir sehen auch, dass diese hyperlangen Gleichstromhochspannungsleitungen Pilotanlagen sind."
"14"," Da fragen wir uns natürlich, warum das so sein muss, warum man da nicht mehr geprüft hat."
"15"," Wir kennen die Gefahren nicht, die davon ausgehen."
"16"," Und wir haben auch keinen Überblick darüber, zu welchem Stromverlust es dabei kommt."
"17"," Gerade bei kurzen Leitungen ist die Stromübertragung effizient."
"18"," Diese Effizienz haben wir bei langen Strecken eben nicht."
"19"," Auch Sie reden ja immer von Effizienz in der Energieversorgung."
"20"," Genau die geht hierbei flöten."
"21"," Um noch einmal zu dem gesundheitlichen Aspekt zu kommen:"
"22"," Einige Strecken bestehen bereits; da stellt sich die Frage, ob man da noch eine zusätzliche Leitung hinlegen kann."
"23"," Wie gesagt, das sind Gleichstromhochspan Steffen Kotrénungsleitungen, die zum Teil über Häuser hinweggehen."
"24"," Unsere Forderung ist, dass das so nicht passiert, sondern dass bei Freileitungen 400 Meter Abstand von Häusern gehalten werden muss oder eine Erdverkabelung vorgenommen wird."
"25"," — So viel zum gesundheitlichen Aspekt."
"26","Dann gibt es natürlich noch den Aspekt der Entschädigungszahlungen."
"27"," Wenn wir uns die entsprechenden Bestimmungen anschauen, stellen wir fest, dass sie sehr restriktiv gegenüber den Grundstückseigentümern sind; da werden Entschädigungszahlungen gedeckelt."
"28"," Was auch nicht so ganz klar hervorkommt, ist, ob wiederkehrende Entschädigungszahlungen vereinbart werden können."
"29"," Denn nur wiederkehrende Entschädigungszahlungen tragen zur Generationengerechtigkeit bei."
"30"," Das wollen wir gewahrt wissen."
"31"," Vorbild sind hier natürlich die Kommunen:"
"32"," Auch die Kommunen erhalten wiederkehrende Zahlungen für von ihnen erteilte Konzessionen, also dafür, dass die Versorger ihre Leitungen legen können."
"33"," All diese Dinge veranlassen uns zu der Vermutung:"
"34"," Vielleicht soll am Ende doch die Enteignung stehen, vielleicht soll sie ein bisschen schneller durchgedrückt werden."
"35"," Ich weiß es nicht."
"36"," Mir jedenfalls kommt das spanisch vor."
"37","Wie ich schon sagte:"
"38"," Wir brauchen keine Beschleunigung beim Ausbau des Stromnetzes, und deswegen lehnen wir die vorgesehenen Gesetzesänderungen ab."
"39","Vielen Dank.
Vizepräsident Thomas "
