"","V1"
"1",""
"2"," Für die CDU/CSU-Fraktion hat das Wort der Kollege Andreas Steier."
"3"," Andreas Steier:"
"4","Herr Präsident! Sehr geehrte Damen und Herren! Liebe Kolleginnen und Kollegen! Vielleicht lassen wir ein bisschen mehr Sachlichkeit in die Debatte einkehren."
"5"," Wenn wir über Transfer sprechen, dann nutzen wir ein vielgenutztes Wort, das manchmal auch als Passwort verwendet wird."
"6"," Vielleicht sollten wir uns ein klein bisschen mehr darauf konzentrieren, was mit Transfer gemeint ist."
"7"," Da sollten wir in der Debatte vielleicht zuerst ansetzen."
"8","Beim Transfer ist meist die Frage entscheidend, ob wissenschaftliche Erkenntnis auch einen Output bringt."
"9"," Bei Transfer sprechen wir tiber viele Dinge:"
"10"," Wir sprechen über die immer wieder zitierte Zahl der Neugründungen von Start-ups, aber auch von Innovationen in bestehenden Unternehmen."
"11"," Wir sprechen bei Transfer auch davon, wie Innovationen in kleine und mittelständische Unternehmen reingebracht werden."
"12"," Bei Transfer geht es auch darum, dass Köpfe aus der Wissenschaft, aus der Forschung in die Unternehmen wechseln."
"13"," Beim Transfer müssen wir auch darüber sprechen, wie entsprechende Patente und wissenschaftliche Publikationen gefördert werden und wie wir das alles zusammenbringen."
"14","Transfer und Transferleistungen — das haben Sie richtig zitiert — sind bei uns im Koalitionsvertrag zentral vermerkt, und die Bundesregierung steht dafür, dass wir den Transfer weiter stärken wollen."
"15"," Die entscheidende Frage ist dabei natürlich:"
"16"," Wie schaffen wir den Transfer? Herr Sattelberger, eine zusätzliche Behörde, eine zusätzliche Transfergemeinschaft findet — erstens — noch keinen neuen Forscher und noch keinen neuen Unternehmer."
"17"," Das heißt, man schafft nur eine zusätzliche Verwaltungseinheit."
"18"," Zweitens erreicht man so keine Vernetzung vor Ort."
"19"," Wir müssen die Kräfte vor Ort stärken, damit weiterhin Transfer stattfinden kann."
"20"," Eine Bundesbehörde stellt hier keine Lösung dar."
"21"," Ich kann Ihnen sagen:"
"22"," Ich komme aus dem Wahlkreis Trier, und Trier ist weit entfernt von Berlin."
"23"," Schon vor 2 000 Jahren wurden bei uns führende Innovationen vorangetrieben."
"24"," Von daher gilt es, die Regionen zu stärken, anstatt eine neue Behörde zu schaffen."
"25"," Wenn es um Transfer geht, dann sollte man sich auch mal gewisse Innovationsindikatoren anschauen, Herr Sattelberger."
"26"," Ich darf hier den BDI, das Fraunhofer-Institut für System- und Innovationsforschung und auch das ZEW erwähnen, das im Dezember einen ,,Innova Andreas Steiertionsindikator“ vorgestellt hat."
"27"," Dort heißt es — ich darf zitieren -:"
"28","Der Austausch zwischen Wissenschaft und Wirtschaft im Innovationsprozess ist in Deutschland insgesamt gut entwickelt."
