"","V1"
"1",""
"2"," Vielen Dank."
"3"," — Als Nachster spricht der Kollege Jens Koeppen von der CDU/CSU."
"4"," Jens Koeppen:"
"5"," Vielen Dank, Herr Prasident."
"6"," — Ich spreche für meine Fraktion."
"7","Man sieht, liebe Kolleginnen und Kollegen, dass es mit dem gesellschaftlichen Konsens gerade bei dieser Frage sehr schwierig ist."
"8"," Ich spreche den Mitgliedern der Kohlekommission tiberhaupt nicht ab, dass sie ihren Einsetzungsauftrag im Fokus hatten, dass die Klimavereinbarungen übereingebracht werden mit dem Kohleausstieg, mit der Versorgungssicherheit, dass die Maßnahmen für Strukturwandel in den einzelnen Regionen, die Beschäftigung und, wie gesagt, der gesellschaftliche Konsens betrachtet werden."
"9"," Aber ich muss auch sagen:"
"10"," Gut gemeint ist am Ende nicht immer gut gemacht."
"11","Ich will dies an zwei Punkten deutlich machen, ganz ohne Schaum vor dem Mund, will nur sagen, was mir sehr wichtig ist."
"12"," Das ist einmal der volkswirtschaftliche Aspekt."
"13"," Die Kohlekommission hat vorgeschlagen, im Jahre 2038 aus der Kohleverstromung auszusteigen, übrigens:"
"14"," aus der Erzeugung; denn Kohlestrom nutzen wir nach wie vor, genauso wie die Kernenergie."
"15"," Wir sind jeweils immer nur aus der Erzeugung ausgestiegen, aber nicht aus der Nutzung."
"16"," Das muss man wissen."
"17"," Wir beziehen nach wie vor den Kohlestrom aus Polen, dem Land, in dem die Klimakonferenz stattgefunden hat, und aus Frankreich die Kernenergie."
"18"," Das ist einfach die Wahrheit."
"19"," Wir steigen im Jahr 2038, so sagt die Kommission, aus der Kohleverstromung aus, aber die Genehmigungen für die Kohlekraftwerke laufen sowieso nur bis zum Jahr 2043."
"20"," Das betrifft also auch den Tagebau."
"21"," Das heißt, wir erkaufen uns mit 80 bis 100 Milliarden Euro den Ausstieg aus der Kohle fünf Jahre früher — bei einem sehr marginalen oder nicht signifikanten Anteil der CO,-Vermeidung."
"22"," Meine Damen und Herren, man muss einmal volkswirtschaftlich fragen:"
"23"," Wie hoch sind am Ende die CO,-Vermeidungskosten? Die Menge wurde einmal ausgerechnet, aber wir brauchen die Nettomenge."
"24"," Wir steigen, wie gesagt, nicht komplett aus, sondern wir beziehen letztendlich Importe aus Polen."
"25"," Wie groß sind die CO,-Vermeidungskosten pro Tonne? Ich habe die Anfrage gestellt, allerdings noch keine Antwort bekommen."
"26"," Volkswirtschaftlich muss man auch fragen:"
"27"," Wer bezahlt am Ende das Ticket? Das sind die Stromkunden, und das sind die Steuerzahler."
"28"," Das ist, sage ich einmal, ein volkswirtschaftlicher Leichtsinn, wenn man es höflich ausdrückt."
"29"," Zweitens:"
"30"," der energiewirtschaftliche Aspekt."
"31"," Obwohl die Versorgungssicherheit in vielen Beratungen der Kohlekommission immer wieder betrachtet wurde, riskiert die Kommission sehenden Auges die Unterversorgung in Deutschland, weil sie das Problem einerseits sieht, aber andererseits gegensätzliche Maßnahmen beschließt."
"32","Jetzt komme ich zu den Zahlen."
"33"," Wir schalten bis zum Jahr 2022, also übermorgen, 9,5 GW Kernenergie ab."
"34"," Jetzt kommt der Vorschlag der Kohlekommission, auch bis zum Jahr 2022 12,5 GW Kohlekraftwerke abzuschalten."
"35"," Wir reduzieren also unsere gesicherte Leistung von 87 GW zurzeit auf 65 GW im Jahr 2023, bei einer Höchstlast, die dann ungefähr 85 GW betragen würde."
"36"," Das heißt, wir können dann Deutschland — das sind nur die Fakten — im Winter nur noch zu 75 bis 80 Prozent aus eigener Kraft gesichert versorgen."
"37"," Meine Damen und Herren, das ist nichts anderes als die Ankündigung eines Blackouts."
"38"," Dann kommen wir zu den erneuerbaren Energien."
"39"," Erneuerbare Energien wie Wind und Sonne werden uns, zumindest bis übermorgen, bis zum Jahr 2023, nicht helfen."
"40"," Wenn wir vom Primärenergieeinsatz — davon müssen wir immer ausgehen — bei Wind von 2,8 Prozent und bei Sonne von 1,1 Prozent ausgehen, laufen die Anlagen bei Wind nur 1 700 Stunden — bei den neueren vielleicht ein bisschen mehr:"
"41"," 2 000, 2 500 oder 2 200 — und bei Solarenergie nur 900 Stunden."
"42"," Das reicht am Ende des Tages nicht, weil, egal ob ich verdopple oder 30 000 Anlagen zusätzlich aufstelle oder repowere, es bei der Betriebsstundenanzahl bleiben wird."
"43"," Also werden uns die Erneuerbaren nicht helfen, weil keine Speicher zur Verfügung stehen — auch bis dahin nicht."
"44"," Da werden wir noch eine Weile brauchen."
"45"," Power-to-X steht noch nicht zur Verfügung."
"46"," Es werden keine Gaskraftwerke zur Verfügung stehen."
"47"," Wir werden noch Jahrzehnte brauchen, bis alles wirklich funktioniert, auch systemsicher funktioniert."
"48"," Alles andere ist blanke Illusion."
"49","Deswegen mein Fazit:"
"50"," Dieser hochgelobte Kompromiss bedarf durch den Gesetzgeber, der übrigens nurJens KoeppenZaungast war, was zu bedauern ist, einer gründlichen Uberarbeitung und Korrektur.
 Vizeprasident Thomas "
