"","V1"
"1",""
"2","Vielen Dank."
"3"," — Der Abgeordnete Brandner von der AfD erhält Gelegenheit für eine Kurzintervention."
"4"," Stephan Brandner:"
"5","Was gibt es denn da zu blöken auf der linken Seite, meine Damen und Herren? Es ist doch ein geschäftsordnungsmäßig verbrieftes Recht, wenn ein offenbar feiger Redner da vorne eine Zwischenfrage nicht zulässt, durch eine Kurzintervention antworten zu dürfen."
"6"," Herr Houben - Sie sitzen ja gleich neben mir; eigentlich bräuchten wir das Mikrofon jetzt gar nicht —,Alles andere, was hier sitzt, Herr Houben — und dazu zahlen auch Sie —, ist Sozialismus und Gleichmacherei im weitesten Sinne, und zwar im schlechtesten Sinne."
"7"," Die einzige bürgerliche Partei sitzt hier ganz rechts, und zwar hinter mir als Fraktion."
"8","Herr Houben, Anlass für meine Frage war, dass Sie da vorne wieder so Allgemeinplätze vom Stapel gelassen haben wie, dagegen, dass wir eine bürgerliche Partei oder Fraktion wären, sprächen ja immer die Zwischenrufe, die vor allem dann kämen, wenn bei Ihnen Frauen reden."
"9"," Nun ist festzustellen, dass bei Ihnen relativ selten Frauen reden; aber das müssen Sie mit sich ausmachen."
"10"," Mich würde aber einmal interessieren — und jetzt kommt meine Frage —:"
"11"," Was konkret, Herr Houben, meinen Sie mit diesen Zwischenrufen, die angeblich unsere bürgerliche Überzeugung in Abrede stellen? Kommen Sie jetzt nicht wieder mit allgemeinen Floskeln, sondern machen Sie ganz konkrete Aussagen! Ich bin darauf gespannt; Sie werden nämlich keine machen können."
"12","Vielen Dank.
Vizepräsident Thomas "
