"","V1"
"1",""
"2"," Vielen Dank."
"3"," — Vielen Dank, Monika Grütters, vielen Dank, Hendrik Hoppenstedt."
"4","Damit kommen wir zum nächsten Geschäftsbereich:"
"5"," Das ist der Geschäftsbereich des Bundesministeriums der Finanzen."
"6"," Ich begrüße die Parlamentarische Staatssekretärin Sarah Ryglewski."
"7","Wir kommen zur Frage 11 des Kollegen Oliver Luksic:"
"8","Mit welchen steuerlichen Folgen rechnet die Bundesregierung in Bezug auf die jetzt bekannt gewordenen Forderungen des Umweltbundesamts, etwa die Abschaffung der Pendlerpauschale und die Erhöhung der Besteuerung von Kraftstoffen, und welche Auswirkungen hätte das nach Einschätzung der Bundesregierung auf ‚einen durchschnittlichen Haushalt?Sarah Ryglewski, Parl."
"9"," Staatssekretärin beim Bundesminister der Finanzen:"
"10","Vielen Dank, Frau Präsidentin."
"11"," — Herr Luksic, die Bundesregierung nimmt die Position des Umweltbundesamtes zur Kenntnis."
"12"," Sie hat dazu keine Berechnungen oder Folgenabschätzungen vorgenommen.
Vizepräsidentin Claudia "
