"","V1"
"1",""
"2"," Frau Bundesministerin."
"3","Christine Lambrecht, Bundesministerin der Justiz und für Verbraucherschutz:"
"4","Die Umsetzung der EU-Pauschalreiserichtlinie in nationales Recht erfolgte in Deutschland durch eine Versicherungslösung."
"5"," Das heißt, diejenigen, die solche Pauschalreisen anbieten, können sich gegen eine Insolvenz absichern."
"6"," Die Versicherungssumme hat eine Obergrenze von 110 Millionen Euro."
"7"," Diese Summe ist damals gewählt worden, weil es bis zu diesem Zeitpunkt keine Insolvenz gab, die mehr als 30 Millionen Euro umfasst hat."
"8"," Daraus ergab sich die Festlegung:"
"9"," Auch bei mehreren solcher Insolvenzen können wir mit 110 Millionen Euro einen vernünftigen Schutz gewährleisten."
"10"," — Das ist der Hintergrund gewesen."
"11"," Darum ist es damals zu dieser Summe von 110 Millionen Euro gekommen."
"12","Ich sage Ihnen:"
"13"," Das, was bei Thomas Cook passiert ist, halte ich für eine unvorhergesehene Entwicklung; denn das, was bei Thomas Cook passiert ist, war nicht abzusehen."
"14"," Noch im August wurde seitens des Unternehmens dazu aufgefordert, zu buchen; es sei alles okay."
"15"," Das zeigt, dass das keineswegs absehbar war."
"16","Wir werden für die Zukunft allerdings vor dem Hintergrund des Wissens, das wir heute haben — nachher ist man immer schlauer —, eine Lösung suchen, die das anders abdeckt, damit wir diese Rechtssicherheit gewährleisten können, ohne dass der Steuerzahler gegebenenfalls in Anspruch genommen wird."
"17","Präsident Dr.
 Wolfgang "
