"","V1"
"1",""
"2"," Vielen Dank."
"3"," — Nächster:"
"4"," Dr."
"5"," Hoffmann."
"6","Dr."
"7"," Christoph Hoffmann:"
"8","Frau Staatssekretärin, ich wüsste gerne Ihre Auffassung — der Kollege Luksic hat es angesprochen — dazu:"
"9"," Halten Sie es für richtig, dass eine Behörde, die einem Ministerium nachgeordnet ist, das Umweltbundesamt, mit eigener Meinung und eigenen Vorschlägen hinausgeht und die politische Debatte anfacht, wobei sie unter Umständen gar nicht die Meinung des eigenen Ministeriums abbildet?Sarah Ryglewski, Parl."
"10"," Staatssekretärin beim Bundesminister der Finanzen:"
"11","Es steht mir nicht zu, das zu beurteilen."
"12"," Aber ich habe die Haltung der Bundesregierung dazu deutlich gemacht."
"13"," Wir haben jetzt Entscheidungen getroffen, die die Fragen zur Entfernungspauschale berücksichtigen."
"14"," Wir wollen für Leute, die pendeln bzw."
"15"," längere Strecken pendeln müssen, eine Entlastung schaffen, weil sie nicht dafür verantwortlich gemacht werden können, dass die Infrastruktur vielleicht nicht so gut ausgebaut ist, wie das wünschenswert wäre."
"16"," Wir wollen aber gleichzeitig auch Mobilität fördern, mit der weniger CO, produziert wird."
"17"," Diese Positionen vertreten wir."
"18"," Die haben wir mit diesem Gesetzespaket vernünftig adressiert.
Vizepräsidentin Claudia "
