"","V1"
"1",""
"2"," Frau Ministerin."
"3","Christine Lambrecht, Bundesministerin der Justiz und für Verbraucherschutz:"
"4","Beleidigung ist ein Antragsdelikt, und das ist auch aus gutem Grund so."
"5"," Das hat eben den Hintergrund, dass Beleidigungen von den Betroffenen manchmal zur Anzeige gebracht werden, aber manchmal eben auch nicht zur Anzeige gebracht werden, weil die Betroffenen das gar nicht wollen."
"6"," Deswegen, glaube ich, macht es keinen Sinn, Beleidigungen insgesamt in die Meldepflicht mit aufzunehmen."
"7"," Aber immer dann, wenn Beleidigungen dazu führen, dass die öffentliche Ordnung, dass der öffentliche Friede gestört wird, nämlich wenn sie systematisch erfolgen, so wie von Ihnen beschrieben, werden sie selbstverständlich von dieser Meldepflicht erfasst sein."
"8"," Genau so ist es auch formuliert."
"9"," Lassen Sie uns da in den Beratungen vielleicht noch um weitere Präzisierungen ringen."
"10"," Aber immer dann, wenn Beleidigungen, so wie von Ihnen beschrieben, systematisch Hass schüren und dazu führen, dass Menschen mundtot gemacht werden sollen — und diese Strukturen erkennen wir ja in solchen Beleidigungszusammenhängen -, werden sie selbstverständlich von dieser Meldepflicht erfasst.
Vizepräsidentin Claudia "
