"","V1"
"1",""
"2"," Herr Kekeritz, eine weitere Frage?Uwe Kekeritz:"
"3","Ja."
"4"," — Sie sprachen mehrmals von dem Begriff „Kohärenz“ im Zusammenhang mit NDICI."
"5"," Meine Frage ist, inwieweit der EUTF eine Rolle spielt."
"6"," Inwieweit ist sichergestellt, dass der EUTF seine Funktion, die er zurzeit hat, beibehält? Wird er tatsächlich als selbstständiger Fonds geführt, oder wird er in das Budget der EU überführt?Die zweite Frage:"
"7"," Sie haben eine Evaluierung des Europäischen Rechnungshofes vorliegen."
"8"," Diese Evaluierung ist extrem negativ."
"9"," Wie geht die Bundesregierung mit diesen Ergebnissen des Europäischen Rechnungshofes bezüglich EUTF um?Dr."
"10"," Maria Flachsbarth, Parl."
"11"," Staatssekretärin beim Bundesminister für wirtschaftliche Zusammenarbeit und Entwicklung:"
"12","Herr Kollege Kekeritz, das sind sicher gerechtfertigte Fragen, die wir berücksichtigen müssen."
"13"," Wir werden sie auch berücksichtigen, aber ich kann Ihnen leider noch keine abschließenden Ergebnisse dieser Überlegungen darstellen.
Vizepräsidentin Claudia "
