"","V1"
"1",""
"2"," Vielen Dank."
"3"," — Dann habe ich noch eine Rückfrage vom Kollegen Luksic."
"4","Oliver Luksic:"
"5","Vielen Dank, Frau Präsidentin."
"6"," — Frau Staatssekretärin, Ihnen ist sicherlich bekannt, dass wir bei Kaffee drei unterschiedliche Steuersätze haben."
"7"," Für löslichen Kaffee gibt es einen anderen Steuersatz, und die Rohbohne wird nicht besteuert."
"8"," Wir haben also drei unterschiedliche Steuersätze für Kaffee."
"9"," Wenn Sie jetztnoch einen eigenen Tatbestand für den vermeintlich fair gehandelten Kaffee einführten — das wäre ein Bürokratiemonstrum -, hätten wir nachher sechs Steuersätze."
"10"," Halten Sie das für einen Beitrag zur Bürokratiesenkung? Wie soll das am Schluss funktionieren? Ich bin auf Ihre Antwort wirklich gespannt."
"11","Dr."
"12"," Maria Flachsbarth, Parl."
"13"," Staatssekretärin beim Bundesminister für wirtschaftliche Zusammenarbeit und Entwicklung:"
"14","Herr Kollege, es geht mir hier nicht um irgendwelche Steuersätze."
"15"," Ich bin auch keine Finanzpolitikerin, wie Sie wissen."
"16"," Von daher kann ich Ihnen dazu auch nicht genügend seriös Auskunft geben."
"17","Uns im Entwicklungsministerium geht es letztendlich darum, dass es fairen Handel gibt und dass es in den Ländern, in denen Rohstoffe für die Produkte gewonnen werden, die wir hier zu unserem täglichen Lebensumfeld rechnen - sei es Kaffee, sei es Schokolade, seien es Textilien oder seien es Handys oder Batterien, die Coltan oder Kobalt enthalten —, faire Produktionsbedingungen und faire Löhne gibt."
"18"," Wir sollten versuchen, im Rahmen von Entwicklung beit die Lebensverhältnisse in unseren Partnerländern zu verbessern, aber wir sollten als Konsumenten nicht dazu beitragen, dass sich dieseParl."
"19"," Staatssekretärin Dr."
"20"," Maria Flachsbarth Lebensverhältnisse nicht verbessern können.
 Da suchen wir passende InstrumentVizepräsidentin Claudia "
