"","V1"
"1",""
"2","Vielen Dank, Herr Kollege."
"3"," — Der letzte Redner zu diesem Tagesordnungspunkt:"
"4"," der Kollege Dr."
"5"," Wolfgang Stefinger, CDU/CSU-Fraktion."
"6"," Dr."
"7"," Wolfgang Stefinger:"
"8","Sehr geehrter Herr Präsident! Liebe Kolleginnen und Kollegen! Wir haben alle noch die Bilder im Kopf- es ist vorher schon angesprochen worden — vom Arabischen Frühling."
"9"," Damals ist die Jugend in den betreffenden Ländern auf die Straßen gegangen, mit der Hoffnung auf und dem Wunsch nach Freiheit, nach Mitbestimmung, nach guten Chancen, nach einer guten Zukunft, nach Jobs und vor allem nach einem selbstbestimmten Leben."
"10"," Ja, wir müssen sagen:"
"11"," Neun Jahre später ist an die Stelle der Euphorie Ernüchterung getreten."
"12"," Die Lage in der Region ist zwar unterschiedlich, aber größtenteils labil."
"13"," Positiv ist — das ist schon angesprochen worden —:"
"14"," Tunesien hat sich auf den Weg zur Liberalisierung und auch zur Demokratie gemacht."
"15","Ich habe gesagt:"
"16"," Die Euphorie ist gewichen."
"17"," Geblieben ist die Hoffnung auf ein besseres Leben."
"18"," Deswegen ist uns wichtig, zu betonen — das geschieht auch mit diesem Antrag —, dass wir, dass diese Bundesregierung die reformwilligen Länder nach Kräften unterstützen soll, dass wir die Partnerschaften mit diesen Ländern ausbauen und vertiefen, dass wir die Länder auf ihrem Weg zur Demokratisierung, zum Aufbau von Verwaltungsstrukturen, von Bildung und von wirtschaftlicher Stärke unterstützen und dass wir die wirtschaftliche Entwicklung fördern."
"19","Ein großes Problem vor Ort, liebe Kolleginnen und Kollegen, ist häufig die schlechte Qualifizierung, die mangelnde Bildung, die schlechte berufliche Qualifizierung."
"20"," Wir haben eine hohe Arbeitslosigkeit in den nordafrikanischen Staaten; die Arbeitslosenquote wird jetzt zum Teil auf 28,6 Prozent geschätzt."
"21"," Insbesondere junge Frauen sind betroffen."
"22","Nicht zu vergessen ist das Bevölkerungswachstum, das uns natürlich ebenfalls vor eine Herausforderung stellt."
"23"," Auch hier ist im Übrigen Bildung ein wichtiger Schlüssel."
"24"," Deswegen, liebe Kolleginnen und Kollegen, haben wir imDr."
"25"," Wolfgang StefingerAntrag eben auch formuliert, dass wir alle Maßnahmen und Mittel dahin gehend überprüfen, ob sie geeignet sind, vor allem junge Menschen in Beschäftigung zu bringen, das heißt vor allem, zu qualifizieren und ihnen Bildung nahezubringen."
"26","Liebe Kolleginnen und Kollegen, eines ist klar:"
"27"," Es braucht Perspektiven vor Ort."
"28"," Es braucht Stabilität in der Region, und es braucht vor allem gut ausgebildete Menschen, die ihre Heimatländer voranbringen, die ihre Heimatländer entwickeln und wirtschaftlich aufbauen."
"29"," Liebe Kolleginnen und Kollegen, weil nach konkreten Maßnahmen gefragt wurde:"
"30"," Die Sonderinitiative zur Stabilisierung und Entwicklung von Nordafrika und Nahost legt den Schwerpunkt gerade auf Jugend und auf Beschäftigung."
"31"," Weil immer wieder die Sonderinitiative „Perspektive Heimat“ kritisiert wird:"
"32"," Gerade Tunesien und Marokko sind Schwerpunktländer von uns, in denen Beratungszentren entstanden sind, nämlich die Beratung vor Ort, die Entwicklung von Ideen mit den Menschen vor Ort."
"33"," Wie kann ich mich selbstständig machen? Welche Perspektiven bietet mir der heimische Arbeitsmarkt? Oder:"
"34"," Wie kann ich initiativ werden und Initiative ergreifen, um mein Land nach vorne zu bringen?Ich möchte einen wichtigen Aspekt anbringen, liebe Kolleginnen und Kollegen."
"35"," Das ist die Zusammenarbeit mit den Kommunen, die Zusammenarbeit auf kommunaler Ebene, die wir in unserem Antrag erwähnt haben."
"36"," Ich meine nicht nur die hervorragende Initiative, die von den Landkreisen initüert wurde, nämlich 1 000 Schulen für Afrika, sondern ich meine vor allem die Zusammenarbeit im Bereich der Daseinsvorsorge, nämlich bei Verwaltungsabläufen, bei der Einführung eines Meldewesens, beim Abfallmanagement, beim Wasser- und Abwassermanagement und bei der Energieversorgung."
"37"," Deswegen ist es uns besonders wichtig, dass wir die Möglichkeit geben und unterstützen, dass sich kommunale Versorgungsunternehmen vor Ort engagieren und in die Zusammenarbeit einbezogen werden."
"38"," Liebe Kolleginnen und Kollegen, die kommenden Jahre — das ist unbestritten — werden entscheidend sein."
"39"," Es muss uns — damit meine ich nicht nur Deutschland, sondern Europa - allen gelingen, diese Region zu stabilisieren."
"40"," Bleibt diese Region labil, wird Europa unmittelbar betroffen sein."
"41"," Deswegen muss es uns gelingen, einen gemeinsamen europäisch-nordafrikanischen Wirtschaftsraum aufzubauen mit Perspektiven für die Jugend und selbstverständlich auch mit Perspektiven für die Wirtschaft."
"42"," Ich bin davon überzeugt, dass wir alle davon profitieren werden."
"43"," Deshalb bitte ich um Zustimmung für unseren Antrag."
"44","Vielen Dank."
"45"," Vizepräsident Dr.
 Hans-Peter "
