"","V1"
"1",""
"2","Die Frage hat zunächst einmal den Zweck, eine Antwort zu bekommen."
"3"," Wenn Sie diese Antwort heute bereits im Ausschuss bekommen haben, ist dieser Zweck der Frage erfüllt."
"4"," Darüber hinaus haben Sie natürlich die Möglichkeit, diese Frage in der Fragestunde noch mal zu stellen, um sie öffentlich zu machen; das ist Ihr gutes Recht."
"5"," Deshalb hat die Staatssekretärin Gelegenheit, darauf zu antworten."
"6","Rita Hagl-Kehl, Parl."
"7"," Staatssekretärin bei der Bundesministerin der Justiz und für Verbraucherschutz:"
"8","Sehr geehrter Herr Präsident! Sehr geehrte Kollegin, ich habe nicht gesagt, ich verweigere Ihnen die Antwort, weil sie bereits gegeben wurde; aber ich habe noch mal darauf verwiesen, dass Ihnen genau diese Antwort heute schon mal gegeben wurde."
"9"," Ich habe vorhin gesagt:"
"10"," Es gab keine deutschen Haftbefehle, die aufgehoben wurden, sondern es gab nur fünf Haftbefehle, die nicht deutsche Haftbefehle waren und aufgehoben wurden.
Vizepräsident Thomas "
