"","V1"
"1",""
"2"," Eine Nachfrage, Herr Kollege?Paul Viktor Podolay:"
"3","Vielen Dank, Herr Präsident."
"4"," — Herr Staatssekretär, meine Frage und Ihre Antwort beziehen sich auf das geltende Strategische Konzept der NATO 2010, das ursprünglich bis 2020 gedacht war, also für zehn Jahre."
"5"," Zieht das Bundesministerium der Verteidigung diesbezüglich eine Bilanz? Und welche Vorhaben bzw."
"6"," vorrangigen Ziele planen und verfolgen Sie für die NATO-Strategieagenda ab 2020?Thomas Silberhorn, Parl."
"7"," Staatssekretär bei der Bundesministerin der Verteidigung:"
"8","Die NATO-Planungsstrategie und auch die Planungen, die wir gemeinsam in der Europäischen Union vornehmen, haben wir konkretisiert durch das Weißbuch über die Zukunft der Bundeswehr und die Verteidigungspolitik in Deutschland, das 2016 vorgelegt worden ist."
"9"," Auf der Grundlage dieses Weißbuches haben wir im letzten Jahr eine Konzeption der Bundeswehr vorgestellt, die qualitative Vorgaben für die Fähigkeiten der Bundeswehr beinhaltet."
"10"," Auf dieser Basis sind im September letzten Jahres mit dem Fähigkeitsprofil der Bundeswehr auch die quantitativen Zielsetzungen erfolgt."
"11"," Das setzen wir nun in voller Übereinstimmung mit unseren Planungen in der NATO wie in der EU um."
"12"," Die klare Zielsetzung ist, dass wir unsere Fähigkeiten so ausgestalten, dass wir alle international geforderten und national erforderlichen Fähigkeiten vollständig realisieren können.
ent Thomas "
