"","V1"
"1",""
"2"," Vielen Dank, Frau Bundeskanzlerin, für Ihre Bereitschaft, hier Rede und Antwort zu stehen."
"3"," Vizepräsident Wolfgang Kubicki Damit ist die Befragung abgeschlossen."
"4","Ich rufe die Tagesordnungspunkte 2 a und 2 b sowie Zusatzpunkt 1 auf:"
"5","2 a) Eirste Beratung des von den Abgeordneten Dr."
"6"," Karl Lauterbach, Dr."
"7"," Georg Nüßlein, Dr."
"8"," Petra Sitte und weiteren Abgeordneten eingebrachten Entwurfs eines Gesetzes zur Regelung der doppelten Widerspruchslösung im TransplantationsgesetzDrucksache 19/11096 Überweisungsvorschlag:"
"9","Ausschuss für Gesundheit Haushaltsausschussb) Erste Beratung des von den Abgeordneten Annalena Baerbock, Karin Maag, Hilde Mattheis und weiteren Abgeordneten eingebrachten Entwurfs eines Gesetzes zur Stärkung der Entscheidungsbereitschaft bei der Organspende Drucksache 1911087 Überweisungsvorschlag:"
"10","Ausschuss für Gesundheit HaushaltsausschussZP1 Beratung des Antrags der Abgeordneten Dr."
"11"," Axel Gehrke, Dr."
"12"," Robby Schlund, Detlev Spangenberg, weiterer Abgeordneter und der Fraktion der AfDMehr Vertrauen in die Organspende — VertrauenslösungDrucksache 19/11124Überweisungsvorschlag:"
"13","Ausschuss für Gesundheit Ausschuss für Recht und VerbraucherschutzNach einer interfraktionellen Vereinbarung sind für die Aussprache 120 Minuten vorgesehen."
"14"," Diese Zeit soll entsprechend dem Stärkeverhältnis auf 24 Rednerinnen und Redner mit je fünf Minuten aufgeteilt werden."
"15"," Es wird vorgeschlagen, dass die Reden der Kolleginnen und Kollegen, deren Redewunsch nicht berücksichtigt werden kann, in einem einer Redezeit von fünf Minuten entsprechenden Umfang zu Protokoll gegeben werden können."
"16"," Sind Sie damit einverstanden? — Ich sehe, das ist der Fall."
"17"," Dann verfahren wir so."
"18"," — Ich höre keinen Widerspruch."
"19"," Dann ist auch die Reihenfolge der Redner so beschlossen."
"20","Ich eröffne die Aussprache und erteile als erstem Redner dem Kollegen Dr."
"21"," Georg Nüßlein von der CDU/ CSU-Fraktion das Wort."
"22"," Dr."
"23"," Georg Nüßlein:"
"24","Herr Präsident! Meine Damen! Meine Herren! Unserer Gesellschaft, uns fällt es unendlich schwer, uns mit dem Thema „Lebensende, Krankheit oder Organspende“ zu beschäftigen."
"25"," Aber, meine Damen und Herren, es gibt momentan 10 000 Menschen in diesem Land, die sich mit diesem Thema zwangsläufig auseinandersetzen müssen, weil sie sehnsüchtig auf ein lebensrettendes Organ warten."
"26"," Ich will zu Beginn dieser Debatte — ich glaube, ich spreche für uns alle — sagen:"
"27"," Genau um diese Menschen geht es uns."
"28","Weil das so ist, hat sich der Deutsche Bundestag 2012 schon einmal mit dieser Thematik befasst."
"29"," Wir haben gesehen:"
"30"," Die Spendenbereitschaft in diesem Land ist groß — theoretisch."
"31"," Wir haben gedacht:"
"32"," Mit der Zustimmungslösung kommt man dazu, dass dann, wenn man die Menschen nur ausreichend informiert, am Schluss viele einen Organspendeausweis in der Tasche tragen."
"33"," — Heute, sieben Jahre später, haben wir festgestellt, dass die Spendenzahlen zurückgegangen sind, dass wir im Jahr 2017 mit 797 Spendern den niedrigsten Stand erreicht haben und dass unser Ansatz falsch war."
"34"," Deshalb diskutieren wir heute miteinander darüber, etwas anders zu machen."
"35","Da gibt es nun zwei große konkurrierende Vorschläge."
"36"," Der eine besagt:"
"37"," Lasst uns das Bestehende in kleinen Schritten weiterentwickeln."
"38"," — Der andere Vorschlag, für den ich stehe, besagt:"
"39"," Lasst uns zur Widerspruchslösung kommen."
"40"," Lasst uns einen großen Schritt tun."
"41","Ich sage Ihnen ganz offen:"
"42"," Ich habe in den letzten Wochen und Monaten keinen Transplantationschirurgen getroffen, der gesagt hat:"
"43"," Das solltet ihr nicht tun."
"44"," — Aber ich habe viele, viele hoffnungsvolle Patientinnen und Patienten getroffen, die mir gesagt haben:"
"45"," Jetzt ist es an der Zeit, dass der Deutsche Bundestag nicht kleine Schritte macht, nicht noch einmal ein Experiment durchführt und mit unserem Leben spielt, sondern dass er jetzt einen großen Schritt macht und diese Widerspruchslösung einführt."
"46"," Das ist meine Motivation."
"47"," Jeden Tag sterben drei Menschen, weil wir zu wenige Organspenden haben."
"48"," Es gibt welche, die sagen:"
"49"," Ja, aber die Widerspruchslösung schränkt doch unser Recht ein, uns mit der Thematik gar nicht beschäftigen zu müssen."
"50"," — Nein, meine Damen und Herren, auch wenn wir eine Widerspruchslösung haben, muss man sich mit der Thematik nicht beschäftigen."
"51"," Aber die Rechtsfolge ist eine andere, nämlich dass man dann als Spender gilt."
"52"," Was ist da dabei? 95 Prozent sagen, sie würden im Zweifel ein Organ annehmen, wenn sie schwer krank sind."
"53"," Wenn das die Regel ist, kann ich doch auch erwarten, dass die breite Mehrheit dann auch bereit ist, ein Organ zu spenden."
"54"," Das ist doch miteinander verknüpft, das kann man doch nicht trennen."
"55","In der Tat, wenn man theoretisch fragt, sagen über 80 Prozent, sie wären bereit, ein Organ zu spenden."
"56"," Für sie ist es im Grunde ein Service, dass sie in Zukunft gar nichts tun müssen, dass ihre Spendenbereitschaft an dieser Stelle dokumentiert ist Dr."
"57"," Georg Nüßleinund dass sie nicht auf einen Organspendeausweis angewiesen sind, der nach einer Weile so aussieht wie meiner und im Zweifel dann, wenn man hirntot im Krankenhaus liegt, gar nicht aufgefunden wird."
"58"," Ich halte es für das ganz zentrale Argument:"
"59"," Es gibt nichts Christlicheres, nichts, was mehr mit Nächstenliebe zu tun hat, als im Tode einem anderen das Leben zu retten."
"60","Ich will, meine Damen und Herren, dass wir die Chance größer machen, dass ein Mensch dann, wenn er hirntot ist, als Spender identifiziert werden kann."
"61"," Genau das leistet diese Widerspruchslösung in einer ganz besonderen Art und Weise."
"62"," Sie nimmt niemandem etwas."
"63"," Denen, die sagen:"
"64"," „So etwas gibt es doch in unserer Rechtsordnung gar nicht“, antworte ich ganz offen:"
"65"," Es gibt viele Fälle, in denen man einfach mit dem leben muss, was der Deutsche Bundestag an dieser Stelle an Rechtsfolgen festlegt."
"66","Ein Beispiel ist das Testament."
"67"," Wenn ich keines schreibe, dann muss ich einfach damit klarkommen, dass der Gesetzgeber festlegt, wer letztendlich Erbe ist."
"68"," Ein anderes Beispiel, das näher am Thema ist:"
