"","V1"
"1",""
"2"," Nachfrage?Katja Suding:"
"3","Ja, eine kurze Nachfrage, und zwar:"
"4"," Das Ziel war — das war eindeutig und klar -, die Rechtssicherheit für die Ärztinnen und Ärzte zu erhöhen und die Informationsrechte der Frauen zu stärken."
"5"," Jetzt sehen wir aber anhand des Urteils, welches ja auf Grundlage der neuen Regelung gefällt wurde, dass dieses Ziel noch nicht erreicht ist."
"6"," Können Sie sich denn vorstellen, weiter an dem Paragrafen zu arbeiten, ihn vielleicht sogar abzuschaffen, ihn zu reformieren?Dr."
"7"," Angela Merkel, Bundeskanzlerin:"
"8","Nein."
"9"," Ich kann mir nicht vorstellen, dass unsere sehr präzisen und wirklich lange und sehr intensiv erarbeiteten Vorschläge nicht so sind, dass man informieren kann und die Abgrenzung zur Werbung dabei deutlich wird."
"10"," Präsident Dr.
 Wolfgang "
