"","V1"
"1",""
"2"," Dazu haben Sie sicher eine Nachfrage."
"3","Filiz Polat:"
"4","Vielen Dank, Herr Präsident."
"5"," — Diese offenen Rechnungen sind ja seitens Ihres Ministeriums letzte Woche schon dem NDR mitgeteilt worden — wahrscheinlich, als ich meine Frage eingereicht habe."
"6"," Da sprachen Sie von bezahlten Rechnungen in Höhe von 4,7 Millionen Euro."
"7"," Offen sind noch Rechnungen bei den meistbetroffenen Landkreisen Emsland und Grafschaft Bentheim."
"8"," Hier wird in dem NDR-Bericht die Zahl von, ich glaube, 1,5 Millionen Euro genannt."
"9"," Können Sie konkretisieren, ob das die beteiligten Kat oder die Feuerwehren der Landkreise selbst betrifft?Thomas Silberhorn, Parl."
"10"," Staatssekretär bei der Bundesministerin der Verteidigung:"
"11","Also, der aktuelle Stand ist, wie mitgeteilt, dass wir etwa 5,5 Millionen Euro ausgezahlt haben."
"12"," Offen sind zwei Rechnungen, die am 6."
"13"," Mai bei uns eingegangen sind."
"14"," Eine Rechnung des Landkreises Grafschaft Bentheim in Höhe von 628 000 Euro ist sehr umfangreich und wird noch geprüft."
"15"," Sobald die Prüfung abgeschlossen ist, wird auch hier gezahlt."
"16"," Die zweite Rechnung des Landkreises Wittmund über eine Rechnungssumme von etwa 306 000 Euro ist noch unvollständig und muss ergänzt werden."
"17"," Insofern warten wir auf weitere Informationen, sind aber dann in der Lage, das zügig zu bearbeiten."
"18","Eine dritte Rechnung, die noch nicht vollständig beglichen ist, stammt vom Landkreis Emsland."
"19"," Hier wurden bereits über 830 000 Euro gezahlt."
"20"," Offen ist ein Teilbetrag von knapp 60 000 Euro für geltend gemachte Personalkosten für Mitarbeiter des Landratsamtes."
"21"," HierParl."
"22"," Staatssekretär Thomas Silberhornist nach der Rechtsprechung des Bundesverwaltungsgerichts vorgesehen, dass ohnehin entstandene Personalkosten für Mitarbeiter nicht im Wege der Amtshilfe zu erstatten sind."
"23"," Hier sprechen wir noch miteinander."
"24"," Die Personalmehrkosten, die sich aus Zeitzuschlägen, aus Zulagen und aus Reisekosten ergeben, sind bereits erstattet worden.
Vizepräsident Thomas "
