"","V1"
"1",""
"2"," Als nächste Rednerin hat die Kollegin Dr."
"3"," Kirsten Kappert-Gonther das Wort."
"4"," Dr."
"5"," Kirsten Kappert-Gonther:"
"6","Herr Präsident! Liebe Kolleginnen und Kollegen! Ein positiver Effekt bei geringer Eingriffstiefe ist besser als ein tiefer Eingriff, der nichts bringt, ganz besonders bei einer höchstpersönlichen Frage wie der Organspende."
"7"," Es ist gut, dass wir diese Debatte seit Monaten führen."
"8"," Aber sie muss fair geführt werden, vor allem bei so sensiblen Themen."
"9"," Es gab eine Reihe von parlamentarischen Foulspielen."
"10"," Was ich aber wirklich problematisch finde, ist, dass IhrDr."
"11"," Kirsten Kappert-GontherGesetzentwurf mit der Widerspruchsregelung auf die Uninformiertheit und die Trägheit der Bevölkerung setzt."
"12"," Die Menschen haben ein Recht auf Information."
"13"," Es reicht eben nicht, in einem kurzen Zeitraum dreimal hintereinander Jugendliche, 16-Jährige, anzuschreiben."
"14"," Wer Jugendliche kennt, weiß, dass sie in der Regel andere Dinge in ihrem Kopf haben, als sich mit Organspende auseinanderzusetzen."
"15"," Und es muss ein Recht geben, sich nicht zu entscheiden."
"16"," Schweigen darf nicht Zustimmung bedeuten."
"17"," Es gibt Lebensphasen, da können Menschen sich nicht mit der komplexen Frage beschäftigen, ob sie nach ihrem Tod Organe spenden wollen, sei es, weil ihnen der Alltag über den Kopf wächst, sei es, weil sie sich in einer psychischen Krise befinden."
"18"," Das sind weit mehr Menschen als die, die Sie in Ihrem Gesetz ausschließen."
"19"," Wir dürfen nicht zulassen — das sage ich ausdrücklich als Ärztin -, dass Kranken und Menschen, die weniger privilegiert sind, nach dem Tod Organe entnommen werden, obwohl sie das möglicherweise nicht gewollt hätten."
"20"," Ich hätte mir insbesondere von der Patientenbeauftragten gewünscht, dass sie die Haltung vertritt, dass Patientinnen und Patienten mit seelischen Erkrankungen geschützt sind."
"21","Von Spanien — heute schon haufig genannt —, dem Organspendeweltmeister, können wir lernen."
"22"," Das A und O sind die Strukturen und das Vertrauen der Bevölkerung."
"23"," Das hat uns kürzlich auch die Leiterin der spanischen Organisation für Organtransplantationen, Frau Dr."
"24"," Dominguez-Gil, hier im Bundestag bestätigt."
"25"," Die Widerspruchsregelung gilt in Spanien nur auf dem Papier."
"26"," Gelebt wird dort die Zustimmungsregelung."
"27"," Die Organisation in den Krankenhäusern ist dort vorbildlich."
"28"," Um die Strukturen auch hierzulande zu verbessern, haben wir endlich — war ja lange überfällig — im Frühjahr ein gutes Gesetz verabschiedet, und das wird seine Wirkung erst noch entfalten."
"29"," Vertrauen schaffen Sie durch Information und Selbstbestimmung."
"30"," Das muss bedeuten:"
"31"," direkte Ansprache, mehr Beratung und nicht weniger."
"32"," Die Hälfte der Menschen fühlt sich schon jetzt schlecht informiert."
"33"," Abgesehen von den Briefen wollen Sie, Herr Spahn, Herr Lauterbach und alle anderen, die die Widerspruchsregelung unterstützen, weitergehende gesetzliche Informationen sogar streichen."
"34"," Das ist nicht in Ordnung."
"35"," Gut finde ich, dass Sie unseren Vorschlag eines Onlineregisters auch in Ihr Gesetz übernommen haben."
"36"," Im Gegensatz zu Ihnen wollen wir aber den bewährten Organspendeausweis behalten."
"37"," Eine britische Studie, die dieses Jahr veröffentlicht wurde, vergleicht die Transplantationsraten von insgesamt 35 europäischen und anderen Ländern."
"38"," Was ist das Ergebnis? Das Ergebnis ist:"
"39"," Es gibt keinen signifikanten Unterschied bei den Spenderaten in den Ländern aufgrund der Widerspruchsregelung oder der Zustimmungslösung."
"40"," Die Widerspruchsregelung nutzt nichts."
"41"," Unser Gesetzentwurf für eine freie Entscheidung sorgt dafür, dass mehr und aktiver informiert wird."
"42"," Die Vergütung der Beratung durch Hausärztinnen und Hausärzte ist dafür ein wichtiger Baustein."
"43"," Etwa ein Viertel der Versicherten wünscht sich eine Beratung durch ihren Arzt oder ihre Ärztin."
"44"," Diesem Beratungsbedarf müssen wir nachkommen, um die Menschen zu einer selbstbestimm Dr."
"45"," Kirsten Kappert-Gontherten und freiwilligen Entscheidung zu befähigen und zu ermutigen."
"46"," Ich möchte schließen mit einem ganz ausdrücklichen Dank an alle, die in dieser Gruppe miteinander gearbeitet haben."
"47"," Es war eine ausgesprochen gute, wertschätzende und lösungsorientierte Zusammenarbeit."
"48"," Wir bringen den Gesetzentwurf heute gemeinsam ein für mehr Selbstbestimmung und eine höhere Verbindlichkeit."
"49"," So werden wir das Ziel erreichen, die Organspende in diesem Land zu fördern."
"50","Vielen Dank.
 Vizepräsident Wolfgang "
