"","V1"
"1",""
"2"," Nächster Redner ist der Kollege Stephan Thomae, DP."
"3"," Stephan Thomae:"
"4","Herr Präsident! Verehrte Kolleginnen! Verehrte Kollegen! Der heute zu beschließende Antrag ist nicht das Ende des Asylrechtes, der Antrag ist nicht das Ende des Flüchtlingsschutzes, den wir in diesem Land gewähren."
"5"," Er ist der Einstieg in eine pragmatischere Praxis der Gewährung von Asyl und des Flüchtlingsschutzes."
"6"," Es geht gar nicht darum, dass wir den Schutz von Menschen, die wirklich schutzbedürftig sind, reduzieren oder schmälern wollen, sondern es kommt darauf an - ich finde, der Kollege Lindh hat das sehr gut herausgearbeitet -, klarzumachen, wer gute Chancen hat, in unserem Land Schutz und Asyl zu erhalten, und bei wem das nicht der Fall ist."
"7"," Denn ansonsten laufen wir Gefahr, dass sich Menschen in Gefahr begeben, das Familienvermögen opfern, den lebensgefährlichen Weg durch Wüste und Meer antreten, nur um dann nach kurzer Zeit feststellen zu müssen, dass sie keine Chance haben, hier dauerhaft Schutz und Asyl zu erhalten."
"8"," Die Zahlen, die auch der Minister genannt hat, sprechen für sich, und es ist ein Zeichen der Verantwortlichkeit, entsprechende Konsequenzen daraus zu ziehen."
"9"," Es ist nicht so, dass wir generell den Schutz entziehen."
"10"," Frau Jelpke, Sie haben von einem Zwei-Klassen-Asylrecht gesprochen."
"11"," Ja, der Rechtsstaat ist manchmal auch hart; er legt starke Regeln auf."
"12"," Wer aus einem solchen sicheren H ftsland stammt, hat kürzere Fristen zu gewärtigen; aber er hat ja auch die Möglichkeit, einen Antrag nach 8 80 Absatz 5 VwGO auf Herstellung der aufschiebenden Wirkung zu stellen."
"13"," Dann bekommt er ein Verfahren, in dem er alle Zeit der Welt hat, darzulegen, weshalb er individuell verfolgt wird, auch wenn er aus einem Land stammt, das wir als sicher einstufen."
"14"," Es handelt sich also nicht um eine Verkürzung dieser Rechte."
"15"," Es ist eine bewährte, erprobte Praxis, die wir bereits auf viele Länder anwenden."
"16"," Daher ist es nur konsequent, wenn wir sagen:"
"17"," Wir wollen sie auch auf andere Lander übertragen."
"18","Frau Kollegin Amtsberg, Sie haben davon gesprochen, dass wir auch viele andere Maßnahmen ergreifen müssen — da spricht gar nichts dagegen -, nur lenken Sie davon ab, dass wir auch bei den sicheren Herkunftsländern, bei Anlage $ 29a des Asylgesetzes, weitere Maßnahmen ergreifen müssen."
"19"," Vielem, was Sie gesagt haben, stimme ich zu; aber Sie lenken ab."
"20"," Wir müssen das eine tun, ohne das andere zu lassen."
"21"," Deswegen werben wir dafür, dem heutigen Antrag zuzustimmen, und fügen dem Regierungsentwurf einen Entschließungsantrag bei, für den ich ausdrücklich bei Ihnen, liebe Kolleginnen und Kollegen von der Koalition, werben möchte."
"22"," Wenn wir sagen, dieser Pfad ist richtig und erprobt, dann muss man diese Praxis auch fortschreiben und bei Ländern, bei denen wir über Jahre hinweg feststellen, dass die Anerkennungsquoten deutlich unter 5 Prozent liegen, prüfen, ob auch sie nach dem Lagebericht des Auswärtigen Amtes die Voraussetzungen erfüllen, in die Liste der sicheren Herkunftsländer aufgenommen zu werden."
"23"," Wohlgemerkt:"
"24"," Das ist kein Automatismus."
"25"," Es ist nicht so, dass automatisch Länder, bei denen die Anerkennungsquote seit mehreren Jahren unter 5 Prozent liegt, als sicher eingestuft werden."
"26"," Aber es ist Anlass dafür, eine solche Prüfung dann durchzuführen."
"27"," Ich komme zum Schluss."
"28"," Wir werden heute als FDP-Fraktion dem Regierungsentwurf zustimmen und wollen bei Ihnen dafür werben, dass Sie dem EntschlieBungsantrag der FDP Ihre Zustimmung erteilen."
"29"," Wir fordern die Grünen ausdrücklich auf, ihre Haltung zu überdenken und dann im Bundesrat den Entwurf, den wir heute beschließen werden, nicht weiter zu blockieren."
"30","Vielen Dank."
"31"," Präsident Dr.
 Wolfgang "
