"","V1"
"1",""
"2"," Damit schließe ich die Aussprache."
"3","Wir kommen zur Abstimmung über den von der Bundesregierung eingebrachten Gesetzentwurf zur Einstufung Georgiens, der Demokratischen Volksrepublik Algerien, des Königreichs Marokko und der Tunesischen Republik als sichere Herkunftsstaaten."
"4","Es liegen mir zwei schriftliche Erklärungen zur Abstimmung nach $ 31 der Geschäftsordnung des Deutschen Bundestages vor."
"5","Der Ausschuss für Inneres und Heimat empfiehlt in seiner Beschlussempfehlung auf der Drucksache 19/6538, den Gesetzentwurf der Bundesregierung auf Drucksache 19/5314 in der Ausschussfassung anzunehmen."
"6"," Ich bitte diejenigen, die dem Gesetzentwurf in der Ausschussfassung zustimmen wollen, um das Handzeichen."
"7"," — Wer stimmt dagegen? — Wer enthält sich? — Dann ist der Gesetzentwurf in zweiter Beratung mit den Stimmen von CDU/CSU, SPD, FDP, AfD gegen die Stimmen von Die Linke und Bündnis 90/Die Grünen abgenommen."
"8","Dritte Beratungund Schlussabstimmung."
"9"," Die Fraktion der FDP hat namentliche Abstimmung verlangt."
"10"," Ich will an dieser Stelle darauf hinweisen, dass wir im Anschluss an diese Abstimmung eine weitere namentliche Abstimmung über den Entschließungsantrag haben."
"11"," Außerdem möchte ich darauf hinweisen, dass wir auch heute, wie bereits angekündigt, bei den folgenden beiden namentlichen Abstimmungen nur Plätze an vier Urnen besetzen."
"12"," Jetzt bitte ich die Schriftführerinnen und Schriftführer, die vorgesehen Plätze einzunehmen."
"13"," — Sind die Plätze an den Urnen besetzt? — Jetzt sind alle Plätze an den Urnen besetzt."
"14"," Damit eröffne ich die Abstimmung."
"15","D Anlage 2Präsident Dr."
"16"," Wolfgang SchäubleLiebe Kolleginnen und Kollegen, haben jetzt alle Kolleginnen und Kollegen die Gelegenheit gehabt, an der Abstimmung teilzunehmen? — Das ist der Fall."
"17"," Dann schließe ich die Abstimmung."
"18"," Ich bitte die Schriftführerinnen und Schriftführer, mit der Auszählung zu beginnen."
"19"," Das Ergebnis der Abstimmung wird später bekannt gegeben."
"20",")Wir kommen jetzt unmittelbar zur Abstimmung über den Entschließungsantrag der Fraktion der FDP auf der Drucksache 19/7065."
"21"," Auch hierzu hat die Fraktion der FDP namentliche Abstimmung verlangt."
"22"," Ich gehe davon aus, dass die Plätze an den Urnen besetzt sind."
"23"," — Das ist der Fall."
"24"," Dann eröffne ich die namentliche Abstimmung über den Entschließungsantrag der Fraktion der FDP auf Drucksache 19/7065."
"25","Liebe Kolleginnen und Kollegen, gibt es noch einen Kollegen, der nicht die Gelegenheit hatte, an der Abstimmung teilzunehmen? — Das ist offensichtlich nicht der Fall."
