"","V1"
"1",""
"2"," Jetzt hat das Wort die Kollegin Linda Teuteberg, FDP."
"3"," Linda Teuteberg:"
"4","Sehr geehrter Herr Präsident! Verehrte Kolleginnen und Kollegen! Dass wir heute in diesem Haus endlich die Einstufung der Maghreb-Staaten und Georgiens als sichere Herkunftsstaaten beschließen, ist erst einmal eine gute Nachricht."
"5"," Wenn ich mir das Handeln der Koalition in den letzten Monaten allerdings anschaue, befürchte ich, dass CDU/CSU und SPD nicht die Kraft haben werden, dies gegen die Blockade der Grünen im Bundesrat durchzusetzen; denn wie sich vor allem die Union bei diesem Thema von den Grünen am Nasenring durch die Arena führen lässt, ist ein trauriges Schauspiel."
"6","Kollege Lindh hat hier gerade über Selbstgerechtigkeit mancher in der Debatte gesprochen."
"7"," Ich finde die Wandlungsfähigkeit der Argumentation bei den grünen Kollegen beeindruckend; dann stellen Sie in Abrede, dass bei einzelnen Ländern die Kriterien erfüllt sind."
"8","Wenn auch das nicht hilft, kommt die dritte Variante, dann nämlich lenken Sie auf andere ebenfalls wichtige Aspekte der Steuerung von Migration ab, nämlich auf Rücknahmeabkommen und die tatsächliche Durchsetzung der Abschiebung am Ende des Verfahrens."
"9"," Aber hier gilt, liebe Kollegen:"
"10"," Es gibt nichts Gutes, außer man tut es."
"11"," Dass es noch weitere Baustellen gibt, an denen wir entschlossen handeln müssen, ist kein Grund, vernünftige Maßnahmen abzulehnen."
"12"," Was dabei deutlich wird, ist ein Geschäftsmodell, nämlich erst mal kreativ in der Ablehnung zu sein, um sich anschließend die Zustimmung umso teurer abkaufen zu lassen."
"13"," Und die Union? Ich muss leider auch sagen:"
"14"," Die Union macht das mit."
"15"," Im Oktober letzten Jahres haben Sie, liebe Kollegen der Union, gerade unseren Gesetzentwurf mit dem fadenscheinigen Argument abgelehnt, Sie wollten weitere Staaten als sichere Herkunftsstaaten einstu en."
"16"," Im Ausschuss und hier im Plenum haben Sie erklärt, Sie könnten unserem Gesetzentwurf nicht zustimmen, weil Sie erst die Mehrheit im Bundesrat sicherstellen müssten."
"17"," Das Gegenteil haben Sie getan."
"18"," Nach der Wahl hat die Union in Hessen einem Koalitionsvertrag zugestimmt, der die weitere Blockade im Bundesrat nur wahrscheinlicher macht."
"19"," Schwarz-Grün war Ihnen wichtiger als Ihr Versprechen an die Wähler."
"20","Sie haben im Oktober auch gesagt, Sie könnten unserem Gesetzentwurf nicht zustimmen, weil Sie noch weitere Lander in die Liste aufnehmen wollen."
"21"," Das Gegenteil haben Sie getan."
"22"," Kein einziger weiterer Staat wird derzeit auf eine Einstufung geprüft."
"23"," Entweder haben Sie da uns belogen, oder Sie wurden von Ihrer eigenen Regierung belogen."
"24"," Wir aber haben Ihnen genau deshalb heute einen Entschließungsantrag vorgelegt, um Ihnen einen Weg aufzuzeigen, wie in einem geregelten Verfahren die Einstufung weiterer sicherer Herkunftsstaaten geprüft werden kann, etwa solche, die eine Anerkennungsquote von regelmäBig unter 5 Prozent aufweisen."
"25"," In einem ersten Schritt könnten so mindestens 14 Länder auf eine weitere Einstufung hin geprüft werden; ein Angebot der freidemokratischen Serviceopposition zur Umsetzung Ihres Koalitionsvertrages, meine Damen und Herren."
"26"," Die Einstufung der Maghreb-Staaten und Georgiens ist doch nur ein Minimalziel, gemessen an Ihrem eigenen Regierungsprogramm."
"27"," Wir müssen das Instrument der sicheren Herkunftsstaaten insgesamt besser und konsequenter nutzen, um einerseits die Verfahren zu beschleunigen, um Ämter und Gerichte zu entlasten."
"28"," Aber auch, um unsere knappen Mittel auf diejenigen konzentrieren zu können, die tatsächlich unserer Hilfe bedürfen."
"29"," Darum meine Aufforderung an Sie, liebe Kolleginnen und Kollegen der Koalition:"
"30"," Stimmen Sie heute nicht nur diesem Gesetzentwurf, sondern auch unserem EntschlieBungsantrag zu."
"31"," Kämpfen Sie im Sinne eines vernünftigen und breiten Migrationskonsenses endlich dafür, dass das Gesetz auch durchgesetzt wird und eine weitere Einstufung sicherer Herkunftsstaaten stattfindet."
"32"," Wir Freie Demokraten werden das auf jeden Fall tun."
"33","Vielen Dank."
"34","Präsident Dr.
 Wolfgang "
