"","V1"
"1",""
"2"," Vielen Dank, Alois Rainer."
"3"," — Nächster Redner:"
"4"," für die FDP-Fraktion Karsten Klein."
"5"," Karsten Klein:"
"6","Sehr geehrte Frau Präsidentin! Liebe Kolleginnen und Kollegen! Um den Antrag der AfD auf Rückabwicklung von Finanzhilfen für Griechenland richtig einordnen zuKarsten Kleinkönnen, lohnt sich, auch wenn es wehtut, ein Blick in das AfD-Europawahlprogramm."
"7"," Dort beschreiben Sie nämlich zuerst breit die Probleme der EU, um dann den Austritt Deutschlands aus der EU zu fordernund vermeintliche Forderungen aufzuführen."
"8"," Allein die Reihenfolge in Ihrem Programm spricht schon für sich."
"9","Wir Freie Demokraten wollen, dass die EU besser wird und dass Frieden, Freiheit und Wohlstand, also unsere gemeinsamen Werte, erhalten werden."
"10"," Dazu gehört, dass wir das EU-Parlament stärken wollen."
"11"," Sie hingegen wollen die Vertretung der Bürgerinnen und Bürger in der EU abschaffen, indem Sie auch die EU und ihre Werte abschaffen wollen."
"12"," Dieses plastische Beispiel, das für jeden eingängig ist, zeigt sehr schön, wie es bei Ihnen um das Thema Griechenland bestellt ist."
"13","Wir Freie Demokraten wollen mehr Finanzstabilität in der EU, mehr Finanzstabilität im Euro-Raum."
"14"," Wir wollen, dass Europa aus seinen Fehlern in der Vergangenheit lernt, dass Europa besser wird."
"15"," Für Sie ist der vorliegende Antrag zum Thema Griechenland aber nur ein Mosaikstein in einem Bild, das den Untergang Europas zeichnet."
"16"," Im Übrigen wäre Ihr Antrag zumindest ein bisschen glaubwürdiger, wenn Sie in Ihrem rechtspopulistischen Bündnis in Europa mit den Kolleginnen und Kollegen von der Lega Nord sprechend würden, die sich haushaltspolitisch nicht besonders ordentlich zeigen."
"17"," Da steht keine dieser Forderungen, die Sie im vorliegenden Antrag formulieren, auf der Tagesordnung."
"18"," Das zeigt, wes Geistes Kind Sie sind."
"19"," Wir Freie Demokraten wollen ein starkes Europa, und ein starkes Europa steht auf stabilen Staatsfinanzen."
"20"," Ich fand die heutige Debatte auch eindrücklich und heilsam mit Blick auf die Europawahl; denn leider, liebe Kolleginnen und Kollegen von SPD, Grünen und Linken, haben auch Sie heute noch einmal deutlich gemacht, dass es Ihnen in erster Linie nicht darum geht, dass Europa auf stabilen Staatsfinanzen steht."
"21"," Für Sie ist das zweitrangig."
"22"," Aber gerade Sie müssten doch wissen, dass zuerst immer die Schwächsten darunter leiden, wenn ein Land nicht auf soliden Staatsfinanzen steht."
"23"," Deshalb fordere ich Sie auf, in Zukunft mehr zur Stabilität des Euro, mehr zur Stabilität unserer Hilfspakete beizutragen und hierzu klare Aussagen zu treffen."
"24"," Wenn Sie, Herr Kollege Kindler, hier davon sprechen, dass die Verträge größtenteils eingehalten werden sollen, oder Frau Steffen nicht in der Lage ist, eine klare Aussage dazu zu treffen, was der Haushaltsausschuss, Herr Kollege Rehberg, beschlossen hat, nämlich dass die Auszahlung nur stattfindet, wenn die Bedingungen erfüllt sind, dann ist das einfach nur bedauerlich."
"25"," Das hilft dem europäischen Stabilitätsgedanken im Bereich der Finanzen nicht weiter."
"26","Vielen Dank für Ihre Aufmerksamkeit.
 Vizepräsidentin Claudia "
