"","V1"
"1",""
"2"," Vielen Dank."
"3"," — Nächster Redner in der Debatte ist für die Fraktion der SPD der Kollege Johann Saathoff."
"4"," Johann Saathoff:"
"5","Sehr gerne, Herr Houben."
"6"," — Sehr geehrter Herr Präsident! Liebe Kolleginnen und Kollegen! Meine sehr verehrten Damen und Herren! Über Industriestrategien wird in diesen Tagen ja bekanntlich viel geredet."
"7"," Gut, dass wir heute auch im Bundestag dazu eine Debatte mit zwei, man kann sagen, sehr unt Jlichen Anträgen haben!Wenn man es sich einfach machen würde, könnte man sagen:"
"8"," Die Sozialdemokratie steht für den Mittelweg, steht also zwischen diesen beiden Anträgen."
"9"," Aber das wäre viel zu einfach und würde den Anträgen eigentlich nicht gerecht."
"10"," Es gibt aber den einen oder anderen im politischen Raum, der ein bisschen fabuliert:"
"11"," Es könnte ja eine Koalition mit den Grünen und mit der FDP zusammen geben."
"12"," — Ehrlich, hier haben wir Nordpol und Südpol der Wirtschaftspolitik."
"13"," Wäre ja fast spannend, mal zu erleben, was denn dabei am Ende rauskäme."
"14"," Für uns Sozialdemokraten ist gute Industriepolitik der Motor für die Schaffung von Arbeitsplätzen und damit für gesellschaftlichen Wohlstand."
"15"," Immer wieder müssen wir uns dabei klar sein, welche Herausforderungen in der Wirtschaft gerade zu bewältigen sind."
"16"," Digitalisierung und künstliche Intelligenz gehören, wie wir es gerade von vielen gehört haben, ohne Zweifel dazu."
"17","Aber natürlich gehört zu den Herausforderungen auch der Kampf gegen den Klimawandel."
"18"," Wir wollen das Klimaschutzabkommen erfüllen, damit die Temperatur auf der Erde nicht um über 1,5 Grad steigt, was fatale Folgen für die Menschen auf diesem Planeten hätte."
"19","Und Herr Komning, ich kann es mir nicht verkneifen:"
"20"," Ich hatte den Eindruck, Sie hatten im Wirtschaftsausschuss einen guten Draht zu Herrn Gerst."
"21"," Sie haben doch gehört, was er aus dem Weltraum beobachtet hat, was er darüber gesagt hat, wie es unserer Erde geht."
"22","Ich glaube, das ist bei Ihnen nicht verinnerlicht."
"23","Oder, wie wir Ostfriesen sagen:"
"24"," Ik verstah di wall, man ik begriep di neet."
"25","Für die Industrie heißt das zum Beispiel Umstellung der gesamten Automobilindustrie auf Elektromobilität."
"26"," Da hängt viel dran; das ist eine große Aufgabe."
"27"," Da hängt durch die Veränderung der Arbeitsplätze Strukturwandel dran; denn mit Einzug der Elektromobilität braucht man weniger Menschen, um gleich viele Autos zu produzieren."
"28"," Daran hängt Batteriezellenproduktion."
"29"," Ich setze stark darauf, dass dies nach Standortfaktoren geschieht."
"30"," Was braucht man für eine Batteriezellenproduktion? Man braucht einen Hafen, ein Automobilwerk, kluge Menschen und 100 Prozent grüne Energie im Umfeld."
"31"," Da gehört ein Batteriezellenwerk hin."
"32"," Und man braucht ein Konzept für Ladesäuleninfrastruktur."
"33","Eine große Herausforderung der nächsten Jahre stellt die CO,-Reduktion im Industriesektor dar."
"34"," Innovationen für Effizienzsteigerungen werden das zentrale Element sein, um die CO,-Reduktion erreichen zu können."
"35","Zur Industriepolitik gehört auch, sich um die Energieversorgungssicherheit für die Wirtschaft zu kümmern."
"36"," Mit dem 65-Prozent-Ziel bis 2030 stehen wir in Deutschland vor großen Herausforderungen."
"37"," Wir brauchen vor allen Dingen Verlässlichkeit für die Wirtschaft, und Verlässlichkeit bekommt man nur mit Ausbaupfaden, auf die sich alle Beteiligten einstellen können."
"38"," Also:"
"39"," Photovol Johann Saathofftaik:"
"40"," 4 bis 5 Gigawatt pro Jahr, Wind onshore:"
"41"," ebenfalls 4 bis 5 Gigawatt pro Jahr, und Wind offshore:"
"42"," 1 Gigawatt pro Jahr."
"43"," Da müssen wir jetzt dringend ran."
"44","Eine industrielle Säule des Landes war lange auch der industrielle Süden des Landes; aber der hat das Problem noch lange nicht erkannt."
"45"," Die europäischen Klimaziele müssen nämlich auch in Bayern und Baden-Württemberg erreicht werden."
"46"," Dazu brauchen Sie grünen Strom aus dem Norden mit den dazugehörigen Leitungen, oder Sie bauen ambitionierter Erneuerbare aus."
"47"," Wahrscheinlich müssen Sie sogar beides machen."
"48"," Bisher haben wir in Deutschland Strompreiszonen verhindern können."
"49"," Jetzt muss der Süden mitarbeiten und auch die Lasten schultern."
"50"," Die Taktik des Wegduckens, so zu tun, als hätte man damit nichts zu tun, ist jetzt endgültig vorbei."
"51","Vieles von dem, was ich gesagt habe, ist in dem Antrag der Grünen enthalten."
"52"," Ich freue mich auf die Debatte."
"53"," Die FDP hat 228 Tage vor Weihnachten schon mal den Wunschzettel geschrieben."
"54"," Aber, Herr Houben:"
"55"," Ist ja gar nicht Ihr Zettel; ist ja der von Friedrich Merz."
"56"," Das habe ich jetzt verstanden."
"57"," Ob ich unbedingt eine Äußerung von Friedrich Merz zum Gegenstand eines Antrags meiner Fraktion gemacht hätte? Nein, da brauche ich gar nicht drüber nachzudenken; hätte ich nicht gemacht."
"58"," Sie tun in Ihrem Antrag — oder in dem von Herrn Merz - so, als wäre in Deutschland jeder Mensch wohlhabend."
"59"," Dabei geht die Schere zwischen Arm und Reich immer weiter auseinander."
"60"," Neben den industriepolitischen Herausforderungen, die wir in Deutschland haben, ist genau das die zentrale sozialpolitische Herausforderung, der wir begegnen müssen."
"61"," Bei all den kommenden Herausforderungen gilt:"
"62"," Lever Stoff upwirbeln, as Stoff ansetten."
"63"," Oder, wie man in Deutschland sagt:"
"64"," Lieber Staub aufwirbeln als Staub ansetzen."
"65","Herzlichen Dank für Ihre Aufmerksamkeit.
Vizepräsident Thomas "
