"","V1"
"1",""
"2"," Der Kollege Markus Kurth ist der nächste Redner für Bündnis 90/Die Grünen."
"3"," Markus Kurth:"
"4","Herr Präsident! Liebe Kolleginnen und Kollegen! Die Rednerin und der Redner der Koalition lassen einen etwas ratlos zurück zu diesem Zeitpunkt der Debatte."
"5"," Der eine Redner, Eckhardt Rehberg, hat ja richtigerweise auf die große und durchaus auch großartige Aufbauleistung hingewiesen, die im Bereich der Rentenversicherung stattgefunden hat, aber kein Wort über die besonders belasteten Gruppen verloren, die berechtigterweise beklagen, dass sie beim Rentenüberleitungsprozess vergessen worden sind."
"6","Wir benennen sehr deutlich die in der DDR geschiede nen Frauen, die sogar Erfolg haben, mit ihrem Anliegen bei der UNO gehört zu werden, und die Bergleute."
"7","Markus KurthUnd, Johannes Vogel, es macht sehr wohl Sinn, sich den Braunkohleveredlern, die dort gearbeitet haben, zu widmen, weil es sehr gesundheitsschädliche Tätigkeiten waren und diese Gruppen besonders belastet sind."
"8"," Meine Kollegin Monika Lazar wird dazu nachher noch etwas sagen."
"9","Die andere Rednerin, Daniela Kolbe, hat sehr viel Verständnis aufgebracht und von gesellschaftlicher Befriedung gesprochen."
"10"," Ich glaube, Sie haben wahrscheinlich auch ein gewisses therapeutisches Talent."
"11"," Das ist schön; aber konkret geworden sind Sie nicht Sie haben keine Einschätzung gegeben."
"12"," Außer ein vages Versprechen, dass Sie irgendwann mal ein Weihnachtsgeschenk zum Ende des Jahres machen werden, war von Ihnen nichts zu hören; aber wie das auch nur in Ansätzen aussehen könnte, haben Sie nicht gesagt."
"13","Ich will angesichts der knapp bemessenen Zeit aber auch grundsätzlich sagen, dass ich mir wünschen würde, dass diese Debatten, die wir ja regelmäßig auf Initiative der Linken führen, endlich als gesamtdeutsche Debatten und nicht immer mit dem Soupgon „Das ist der benachteiligte Osten; dem geht es so schlecht“ geführt werden."
"14","Ich habe von meinem Büro das Bruttoinlandsprodukt pro Kopf in Deutschland ermitteln lassen."
"15"," Wissen Sie, Herr Ramelow, am unteren Ende steht der Kreis Osterholz — da sind Sie ja aufgewachsen -; dort liegt das Bruttoinlandsprodukt pro Kopf bei 19 700 Euro."
"16"," In Jena, dieser sch6nen Stadt in Ihrem Bundesland Thiringen, ist es glatt doppelt so hoch."
"17"," Die Emscherzone, das nördliche Ruhrgebiet — in der Nähe ist mein Wahlkreis, in Dortmund -, hat ein Bruttoinlandsprodukt von 25 000 Euro pro Kopf."
"18"," Selbst im Kreis Teltow-Fläming sind es schon 33 000 Euro."
"19"," Ich habe hier eine ganze Reihe von Beispielen, die ich dem großen Zahlenfreund Matthias W."
"20"," Birkwald nachher überreichen werde."
"21"," Das zeigt, dass wir die Debatte doch längst nicht mehr als Ost-West-Debatte führen dürfen, sondern sie als gesamtdeutsche Debatte führen müssen, und es dabei nicht immer nur nachlaufend über die Sozialpolitik richten können."
"22","Ich würde viel lieber mit dem Blick nach vorne diskutieren und über Strukturpolitik und Strukturentwicklung sprechen; denn wir müssen uns ehrlich machen:"
"23"," Man kann nicht alle strukturpolitischen Verwerfungen mit Renten- und Sozialpolitik nachlaufend heilen."
"24"," Besser ist, man handelt vorausschauend."
"25"," In puncto Strukturwandel und gerade im Bereich der ökologischen Transformation machen wir unsere Vorschläge."
"26","Vielen Dank."
"27"," Vizepräsident Dr.
 Hans-Peter "
