"","V1"
"1",""
"2"," Für die FDP-Fraktion hat das Wort der Kollege Johannes Vogel."
"3"," Johannes Vogel:"
"4","Herr Präsident! Liebe Kolleginnen und Kollegen! Die durch den totalen wirtschaftlichen Zusammenbruch der sozialistischen DDR und insbesondere durch die mutige friedliche Revolution unserer ostdeutschen Mitbürger möglich gewordene deutsche Wiedervereinigung ist für uns alle ein unfassbares Geschenk."
"5"," Das muss man erst einmal festhalten."
"6"," Sie hat uns neben vielen anderen aber auch vor die historisch mindestens seltene, wahrscheinlich einzigartige Herausforderung gestellt, die Integration eines halben Landes in ein Sozialsystem, konkret:"
"7"," unser umlagefinanziertes Rentensys Johannes Vogeltem, zu bewerkstelligen."
"8"," Diese Aufgabe — auch das muss man deutlich sagen — wurde dadurch erschwert, dass die sozialistische DDR in der Phase ihres Zusammenbruchs ihren Bürgerinnen und Bürgern gewaltige, aber leere Versprechungen — auch in der Rente — gemacht hat, die sie niemals in der Zukunft hätte finanzieren können."
"9"," Das hat die Aufgabe nicht einfacher gemacht; das gehört auch zur Wahrheit dazu."
"10","Klar ist:"
"11"," Insgesamt ist die Integration unserer ostdeutschen Mitbürger in das gesamtdeutsche bundesrepublikanische Rentensystem sehr gut gelungen."
"12"," Der Kollege Eckhardt Rehberg hat eben darauf hingewiesen."
"13"," Genauso klar ist aber auch — wahrscheinlich ist es bei einer solchen Aufgabe auch unvermeidlich —, dass es schwierige Abwägungsentscheidungen gab, die zu mindestens gefühlten Ungerechtigkeiten und tatsächlichen Härtefällen geführt haben."
"14"," Auch dieser Aufgabe müssen wir uns annehmen."
"15"," Deshalb — das will ich deutlich sagen - ist es eine schwierige, aber verdienstvolle Aufgabe, dass sich die Koalition laut ihrem Koalitionsvertrag dieser Herausforderung angenommen hat und mit der Errichtung eines Fonds eine Lösung anstrebt."
"16"," Es kommt nicht häufig vor, dass ich die Rentenpolitik der Großen Koalition lobe."
"17"," Hier muss ich das, zumindest für das Ziel und die Absicht, ausnahmsweise einmal tun."
"18"," Genauso klar ist aber:"
"19"," So einfach wie ihr, liebe Kolleginnen und Kollegen der Oppositionsfraktionen, es euch macht, kann man es sich nicht machen."
"20"," Ich fange mal mit dem Antrag der Linken an."
"21"," Sie fordern, dass alle in der DDR erworbenen Ansprüche gerecht anerkannt werden sollen, ohne zu sagen, wie."
"22"," Liebe Kolleginnen und Kollegen von den Linken, wenn das denn so einfach wäre, dann hätten wir alle kein Problem."
"23"," Das ist, glaube ich, keine seriöse Politik."
"24"," Das ist vor allem keine verantwortungsvolle Politik gegenüber den Beitragszahlerinnen und Beitragszahlern."
"25"," Ähnlich problematisch ist es nach meiner Überzeugung aber auch — das müssen sich die Kolleginnen und Kollegen von den Grünen anhören -, einzelne Gruppen in den Blick zu nehmen."
"26"," Liebe Kolleginnen und Kollegen von den Grünen, Sie wollen zum Beispiel eine Sonderregelung für Bergleute."
"27"," Was ist mit den Landwirten und Selbstständigen? Was ist mit den Reichsbahnern? Was ist mit den Ingenieuren und Technikern? Ansprüche für eine Gruppe zu postulieren, schafft potenziell neue Ungerechtigkeit."
"28"," So einfach ist es eben auch nicht."
"29"," Deswegen - ich muss es noch einmal sagen — macht das Vorgehen der Koalition an dieser Stelle mehr Sinn, nämlich echte materielle Härten in den Blick zu nehmen und ernsthaft zu schauen, ob es zu Ungerechtigkeiten, die zu materieller Armut geführt haben, gekommen ist."
"30"," Bei dieser Lösung schaut man auf den einzelnen Menschen und nicht auf einzelne Gruppen."
"31"," Das ist hier das bessere Vorgehen, liebe Kolleginnen und Kollegen."
"32"," Liebe Kolleginnen und Kollegen von der Koalition, Sie müssen sich aber natürlich auch die Frage gefallen lassen:"
"33"," Wo ist denn Ihr Gesetzentwurf? Es ist ja schön, im Koalitionsvertrag Dinge zu postulieren, aber bisher war jede andere Frage in der Rentenpolitik wichtiger:"
"34"," Sie haben Milliarden mit dem Gartenschlauch verteilt, die Rente damit destabilisiert, Sie haben die Rentenformel manipuliert — alles war wichtiger und dringlicher, als sich um die echten Härtefälle zu kümmern."
"35"," Liebe Kolleginnen und Kollegen von der Koalition, das ist die falsche Priorität in der Rentenpolitik, und das muss sich endlich ändern."
"36","Vielen Dank."
"37","Vizepräsident Dr.
 Hans-Peter "
