"","V1"
"1",""
"2","Vielen Dank."
"3"," — Nächste Rednerin ist für die Fraktion der SPD die Kollegin Dr."
"4"," Wiebke Esdar."
"5"," Dr."
"6"," Wiebke Esdar:"
"7","Herr Präsident! Meine Damen und Herren! Ihr Wirtschaftseinmaleins, werte Kolleginnen und Kollegen der FDP, greift aus unserer Sicht zu kurz."
"8"," Auch der heute vorgelegte Antrag atmet leider den alten Geist:"
"9"," Hauptsache, die Steuern senken, Bürokratie abbauen und fertig."
"10","In unseren Augen ist das aber nicht so einfach; denn zum Fundament einer starken Wirtschaft gehören auch gut ausgebildete Fachkräfte, eine funktionierende Infrastruktur und soziale Sicherheit für die Arbeitnehmerinnen und Arbeitnehmer."
"11"," Und zu einer starken Wirtschaft gehört auch ein funktionierender Rechtsstaat, der Steuerbetrug und Steuerhinterziehung bekämpfen kann."
"12"," Das, meine Damen und Herren, muss organisiert und auch finanziert werden."
"13","Darum darf, erstens, die Gleichung nicht lauten:"
"14"," Weniger Steuereinnahmen führen zu weniger gut ausgebildeten Fachleuten oder zu schlechterer Infrastruktur oder zu weniger sozialer Sicherheit."
"15"," Zweitens."
"16"," Da niemand hier Steuerbetrug oder die Ausbeutung von Arbeitnehmerinnen und Arbeitnehmern oder die Aushöhlung von Schutzrechten töfte findet, darf die Gleichung auch nicht lauten:"
"17"," Bürokratieabbau führt dazu, dass der Zoll, die Finanzämter oder auch die Justiz sagen müssen:"
"18"," Wir sehen das zwar, wir können aber leider nichts gegen den Missbrauch tun, weil uns die Nachweise fehlen."
"19","Meine Damen und Herren, richtig ist, dass die Senkung der Bürokratiebelastung ein Teilaspekt für eine starke Wirtschaft ist."
"20"," Das haben wir als Regierungskoalition aber auch fest im Griff."
"21"," Mit dem Arbeitsprogramm „Bessere Rechtsetzung und Bürokratieabbau 2018“ hat das Kabinett bereits mehr als 50 Maßnahmen beschlossen."
"22"," Dazu gehört zum Beispiel, dass das Prinzip „One in, one out“ gilt und dass wir uns dafür einsetzen, dass es auch in der EU eingeführt wird."
"23"," Wir fördern auch Gründungen in Deutschland, und wir senken die Bürokratiebelastung im ersten Jahr auf ein Minimum."
"24"," Aber wir dürfen unsere Augen nicht davor verschließen, dass es — das wurde in dieser Woche intensiv diskutiert — einen großen Steuerbetrug gibt, zum Beispiel über Umsatzsteuerkarusselle."
"25"," Wenn wir sehen, wie hoch die kriminelle Energie dabei ist, dann müssen wir ehrlich sagen, dass dieser Betrug auch deswegen so gut funktioniert, weil es Firmen gibt, die kurzerhand gegründet wurden und nach einem Jahr schon wieder verschwunden sind."
"26"," Auch das gehört, glaube ich, zu einer ehrlichen Debatte über Bürokratie."
"27"," Sie wissen, dass das Bürokratieentlastungsgesetz III kommt; wir sind in der Ressortabstimmung."
"28"," Darin werden wir umfassende Maßnahmen zur Entlastung der Wirtschaft bündeln."
"29"," Darüber werden wir dann gerne hier mit Ihnen debattieren."
"30","Meine Damen und Herren, für uns und für die Bundesregierung ist Bürokratieabbau immer eine Vereinfachung unter Wahrung bestehender Schutzvorschriften."
"31"," Es darf nicht zu einer Absenkung kommen."
"32","Für Sie bedeuten Schutzvorschriften aber ganz offensichtlich vor allem lästige Kosten für Unternehmen."
"33"," Diese Vermutung drängt sich mir zumindest auf, da man in Ihrem Antrag lesen kann, dass für Sie die Mindest flichten ein Negativbeispiel für bürokratische Auflagen sind."
"34"," Ich sage Ihnen:"
"35"," Wenn Unternehmen den Mindestlohn unterlaufen, dann müssen wir das auch bestrafen können."
"36"," Das ist sehr eindeutig."
"37"," Dafür brauchen wir die Nachweise."
"38"," Lassen Sie uns darum in den nächsten Wochen im Ausschuss über den bestmöglichen Bürokratieabbau diskutieren, Verfahren vereinfachen und auch gerne Vorgänge digitalisieren."
"39"," Aber was wir als SPD sicher nicht zulassen werden, ist die Aushöhlung von Schutzvorschriften unter dem Deckmantel des Bürokratieabbaus."
"40","Danke schön.
 Vizepräsident Thomas "
