"","V1"
"1",""
"2"," Vielen Dank, Markus Kurth."
"3"," — Nächster Redner:"
"4"," Jens Spahn für die Bundesregierung."
"5"," Jens Spahn, Bundesminister für Gesundheit:"
"6"," Frau Präsidentin!Bundesminister Jens Spahn— Bitte?— „Haupt“ nicht; so viel Ehre wollte ich dem Ganzen auch nicht geben."
"7"," Unabhängig davon, Frau Präsidentin, liebe Kolleginnen und Kollegen, glaube ich, der politische Wettbewerb schadet nicht."
"8"," Ich glaube, wenn Menschen zur Wahl gehen, wollen Sie auch eine Auswahl haben, und deswegen schadet es nicht, wenn man ab und zu auch mal einen Unterschied merkt."
"9","Frau Lemke, ich glaube, zwischen Ihnen und mir — bei aller Wertschätzung im Persönlichen — gibt es halt ein paar inhaltliche Unterschiede."
"10"," Das muss doch auch gar nicht schlimm sein."
"11"," Deswegen kann man ja trotzdem eine gute Debatte miteinander führen, und man muss auch nicht immer alles irgendwie gleichmachen, sondern es ist gut, auch Unterschiede rauszuarbeiten."
"12"," Ich glaube, es tut dem politischen Betrieb und übrigens auch der Akzeptanz von Politik insgesamt gut, wenn man Unterschiede merkt — auch in der Debatte."
"13"," Jetzt aber zum eigentlichen Punkt."
"14"," Ich glaube, es gibt ein Thema, bei dem den allermeisten Kolleginnen und Kollegen in ihren Wahlkreisen nicht Unterschiedliches, sondern sehr Ähnliches widerfährt."
"15"," Wir alle haben nämlich in den letzten Jahren in vielen Gesprächen mit Bürgerinnen und Bürgern erlebt, dass dort viel Wut, viel Frust und viel Vertrauensverlust ist:"
"16"," zum einen bei denjenigen, die sich heute und in den vergangenen Jahren als Betriebsrentner durch das, was geregelt worden ist, beschwert und vielfach betrogen fühlten und fühlen — das ist gerade schon dargestellt worden; insbesondere für die Bezieher mittlerer Betriebsrenten ist dieser finanzielle Beitrag spürbar —, und zum anderen — und das ist für mich mindestens genauso wichtig — bei möglichen, potenziellen künftigen Betriebsrentnerinnen und Betriebsrentnern, Jungen Menschen, die vor der Frage stehen:"
"17"," Lohnt es sich überhaupt, einen Vertrag zur betrieblichen Altersvorsorge abzuschließen? Debatten über dieses Thema hat jeder von uns Abgeordneten in den letzten Jahren nicht nur hier, sondern vor allem auch vor Ort erlebt."
"18","Es geht im Kern um Vertrauen, um Vertrauen in den Staat, in die Entscheidungen des Staates und in die betriebliche Altersvorsorge, aber es geht auch um Vertrauen in die Entscheidungskraft und in den Entscheidungswillen der Bundesregierung; auch das ist mir sehr, sehr bewusst."
