"","V1"
"1",""
"2"," Vielen Dank, Kollege Pilsinger."
"3"," — Damit schließe ich die Debatte."
"4","Schönen guten Abend, liebe Kolleginnen und Kollegen, von mir! Interfraktionell wird Überweisung der Vorlagen auf den Drucksachen 19/15662, 19/9565, 19/15789 und 19/15790 an die in der Tagesordnung aufgeführten Ausschüsse vorgeschlagen."
"5"," — Es gibt keine weiteren Überweisungsvorschläge."
"6"," Dann verfahren wir, wie vorgeschlagIch rufe die Tagesordnungspunkte 19 aund 19 b sowie Zusatzpunkt 8 a19 a) Beratung des Antrags der Abgeordneten Ulle Schauws, Annalena Baerbock, Katja Dörner, weiterer Abgeordneter und der Fraktion BÜNDNIS 90/DIE GRÜNENVerantwortung für Frauen in Frauenhäusern übernehmenDrucksache 19/15380Überweisungsvorschlag:"
"7","Ausschuss für Familie, Senioren, Frauen und JugendAusschuss für Recht und VerbraucherschutzbaBeratung des Antrags der Abgeordneten Ulle Schauws, Annalena Baerbock, Katja Dorner, weiterer Abgeordneter und der Fraktion BUNDNIS 90/DIE GRUNENBeratungsangebote für gewaltbetroffene Frauen starkenDrucksache 19/15379Überweisungsvorschlag Ausschuss für Familie, Senioren, Frauen und Jugend Ausschuss für Recht und VerbraucherschutzZP 8 Beratung des Antrags der Abgeordneten Nicole Bauer, Katja Suding, Daniel Föst, weiterer Abgeordneter und der Fraktion der FDPFrauenhäuser als Teil des staatlichen Schutzauftrages wahrnehmenDrucksache 19/15770Überweisungsvorschlag:"
"8","Ausschuss für Familie, Senioren, Frauen und Jugend Ausschuss für Recht und Verbraucherschutz Haushaltsausschuss Fur die Aussprache ist eine Dauer von 30 Minuten vorgesehen."
"9"," — Ich hére und sehe keinen Widerspruch."
"10","Ich bitte, Platz zu nehmen, und eröffne die Aussprache."
"11"," Das Wort hat Ulle Schauws für Bündnis 90/Die Grünen."
"12"," Ulle Schauws:"
"13","Sehr geehrte Präsidentin! Liebe Kolleginnen und Kollegen! Am 25."
"14"," November war der Internationale Tag gegen Gewalt an Frauen."
"15"," Wie jedes Jahr wurde wieder beklagt, dass es um den Gewaltschutz für Frauen immer noch schlecht bestellt ist, dass die Kapazitäten zur Unterstützung von Frauen in den Frauenhäusern, in den Frauenberatungsstellen und bei Notrufen bei Weiten nicht ausreichen."
"16"," Liebe Kolleginnen und Kollegen, ich will nicht mehr klagen."
"17"," Ich will, dass sich endlich etwas ändert für die betroffenen Frauen, für die mitbetroffenen Kinder und auch für die überlasteten Mitarbeiterinnen in Frauenhäusern und Frauenberatungsstellen."
"18","Wir haben uns als Staat mit der Istanbul-Konvention verpflichtet, Gewalt gegen Frauen viel stärker zu bekämpfen."
"19"," Der Bund ist hier zusammen mit den Ländern und Kommunen gefragt."
"20"," Weiter die Schultern zu zucken und beim Gewaltschutz für Frauen allein die Länder für verantwortlich zu erklären, geht nicht mehr, und das wissen Sie alle."
