"","V1"
"1",""
"2","Vielen Dank, Alexander Hoffmann."
"3"," — Ich komme zum letzten Redner in dieser Debatte:"
"4"," Dr."
"5"," Jens Zimmermann für die SPD-Fraktion."
"6"," Dr."
"7"," Jens Zimmermann:"
"8","Frau Präsidentin! Meine Damen und Herren! Unsere Demokratie und unser Rechtsstaat brauchen Regeln."
"9"," Wir haben heute hier auch bei dieser Debatte ganz klargemacht, dass wir als Deutscher Bundestag auch Regeln haben; die sind gut und richtig."
"10"," Dafür haben wir eine Geschäftsordnung, und deswegen haben wir heute auch diese Debatte."
"11"," Ich glaube, das ist ein wichtiges Thema, und diese Regeln stehen allen zu."
"12","Es ist gut, dass wir hier mal wieder über das Netzwerkdurchsetzungsgesetz reden; denn das Netzwerkdurchsetzungsgesetz ist eben auch ein Gesetz, das Regeln für die Kommunikation im Internet vorgibt, und — das ist in der Debatte schon gesagt worden - es ist ein Gesetz, das auch international Signalwirkung entfaltet hat."
"13","Was wir als Koalition schon zu Beginn gesagt und im Koalitionsvertrag festgeschrieben haben, ist, dass wir das Netzwerkd g tz weiterentwickeln wollen, und das sind wir auch angegangen."
"14"," Es ist eben auch schon gesagt worden:"
"15"," Die Bundesregierung arbeitet an dieser Weiterentwicklung."
"16","Ich will aber doch auch mal in die Historie schauen:"
"17"," In der vergangenen Wahlperiode hätte der Antrag der Kolleginnen und Kollegen von den Grünen wahrscheinlich noch einen ganz anderen Titel getragen."
"18"," Der hätte dann wahrscheinlich „NetzDG verhindern“ geheißen."
"19"," So erinnere ich mich zumindest an die Diskussion aus der letzten Wahlperiode; ich kann mich sehr gut daran erinnern, was der Kollege Konstantin von Notz hier vorne alles erzählt hat."
"20"," Wenn ich mir Gedanken darüber mache, wie der Antrag vonseiten der FDP damals wahrscheinlich gelautet hätte, dann wäre es wahrscheinlich „Bedenken second“ gewesen, und wenn man sich den vorliegenden Antrag der Linken anschaut, der wirklich sehr, sehr dünn ist, dann scheint mir dieser Antrag den Titel „Sorry, es war Anfang der Legislaturperiode, und wir wollten halt auch noch was präsentieren“ zu tragen."
"21"," Das gehört eben zu dieser Debatte auch mit dazu."
"22"," Nichtsdestotrotz ist eine Sache doch ganz klar — und das zeigt die Bandbreite der Anträge der Opposition - - Es ist notwendig, tiber das Netzwerkd diskutieren und es weiterzuentwickeln."
"23","ove Wir haben klare Vorschläge gemacht."
"24","Wir wollen zum Beispiel eine Scharfung bei den Vorgaben für den Zustellung tigten, wir wollen den t deutlich starker definieren, weil wir genau wissen, dass einige Unternehmen das besser machen als andere, und wir wollen auch die Chancen zur regulierten Selbstregulierung weiterentwickeln."
"25"," All das sind Themen, die diskutiert werden und die die Bundesjustizministerin auch bereits am Mittwoch in der Fragestunde angesprochen hat."
"26"," Deswegen:"
"27"," Es ist gut, dass wir diese Diskussion geführt haben."
"28"," Ich glaube aber, die Aufregung ist ein wenig übertrieben, weil wir zu Beginn des nächsten Jahres zu einer Lösung kommen werden, wie wir das Netzwerkd gsgesetz weiterentwickeln.
 Vizepräsidentin Claudia "
