"","V1"
"1",""
"2","Vielen Dank, Carl-Julius Cronenberg."
"3"," — Nächste Rednerin:"
"4"," für Bündnis 90/Die Grünen Beate MüllerGemmeke."
"5"," Beate Müller--Gemmeke:"
"6","Sehr geehrte Frau Präsidentin! Kolleginnen und Kollegen! Sehr geehrte Gäste! Die Tarifbindung muss unbedingt gestärkt werden."
"7"," Das fordern wir Grünen schon lange."
"8"," Deshalb ist es gut, dass wir heute erneut über das Thema diskutieren."
"9"," Das Thema Tarifbindung ist wichtig für die Menschen, aber auch für den Zusammenhalt in unserer Gesellschaft."
"10","Bei der Tarifbindung geht es natürlich nicht nur um das Weihnachtsgeld, sondern es geht vor allem um höhere Löhne."
"11"," Tarifverträge regeln auch Arbeitszeit, Urlaub, Weiterbildung und beispielsweise auch die betriebliche Altersvorsorge."
"12"," All das müssen die Beschäftigten eben nicht alleine, individuell für sich erkämpfen, sondern das sind kollektive sozialpartnerschaftliche Regelungen."
"13"," Wenn diese Tarifpartnerschaft nicht mehr funktioniert, dann muss das Tarifvertragssystem politisch gestützt und auch gestärkt werden."
"14","Beate Müller-GemmekeDeshalb fordern auch wir schon lange, dass Tarifverträge leichter für allgemeinverbindlich erklärt werden können."
"15"," Heute können diese Anträge blockiert werden."
"16"," Das wird im vorliegenden Antrag ausgeführt."
"17"," Diese Vetomöglichkeit muss natürlich abgeschafft werden; denn die zuständigen Tarifpartner sollen selber entscheiden können, ob in ihren Branchen Allg llicherklärungen notwendig sind oder nicht."
"18"," Das allein reicht aber nicht aus."
"19"," Studien zeigen, dass in Betrieben mit Betriebsrat die Tarifbindung höher ist."
"20"," Das ist auch nachvollziehbar; denn wenn die Beschäftigten gut von einem Betriebsrat vertreten werden, dann motiviert das natürlich auch, sich gewerkschaftlich zu organisieren — gegen Tarifflucht oder für einen Tarifvertrag."
"21"," Deshalb müssen wir auch die Mitbestimmung stärken."
"22"," Wenn es um Löhne geht, dann müssen wir auch über die öffentliche Auftragsvergabe reden; denn hier geht es immerhin um 400 bis 500 Milliarden Euro im Jahr."
"23"," Mit diesem öffentlichen Geld werden heute die Unternehmen belohnt, die billiger sind, weil sie beispielsweise unter Tarif bezahlen."
"24"," Damit muss Schluss sein."
"25"," Auch Tariftreueregelungen sind ein effektives politisches Instrument, um die Tarifbindung zu stärken."
"26"," Sehr geehrte Kolleginnen und Kollegen, insbesondere der Union, Sie reden viel und häufig mit großen Worten über die Sozialpartnerschaft."
"27"," Aber die Entwicklung hin zur Tarifflucht ignorieren Sie."
"28"," Reden Sie nicht nur über die Sozialpartnerschaft, sondern schaffen Sie dafür auch gute gesetzliche Rahmenbedingungen; denn die Beschäftigten haben faire Löhne verdient, und damit meine ich tarifliche Löhne."
"29","Vielen Dank.
 Vizepräsidentin Claudia "
