"","V1"
"1",""
"2","Vielen Dank, Johannes Schraps."
"3"," — Nachster Redner in der Debatte:"
"4"," Alexander Radwan für die CDU/CSU-Fraktion."
"5"," Alexander Radwan:"
"6","Meine sehr verehrten Damen und Herren! Wir sprechen heute über das Normandie-Format."
"7"," Über die beteiligten Personen möchte ich vorab sprechen:"
"8"," Ich fand die Bemerkungen zu Beginn schon bemerkenswert."
"9"," An den Gesprächen haben ja auf ukrainischer Seite Präsident Selenskyj und auf russischer Seite Präsident Putin teilgenommen."
"10"," Präsident Selenskyj hat ja versucht, Vorleistungen zu erbringen, ein Stück weit die Brücke zu bauen, damit man in diesen Gesprächen produktiv weiterkommt."
"11"," Und auf der anderen Seite stand der russische Präsident Putin."
"12"," Lassen Sie mich in Erinnerung bringen:"
"13"," Putin steht für mehrere Themen in der Welt."
"14"," Er steht für das Thema Syrien, wo er auch nicht gerade dafür bekannt ist, einen Friedensprozess zu befördern, sondern eher genau das Gegenteil."
"15"," Putin steht dafür, den INF-Vertrag schleichend zu unterlaufen."
"16"," — Herr Hampel, ich komme gleich zu Ihnen."
"17"," — Und zuletzt, neben den Verhandlungen mit der Ukraine, hatten wir gerade den Todesfall im Tiergarten, die Tötung im Tiergarten."
"18"," Präsident Putin war über diese Situation bestens informiert."
"19","Wissen Sie, was all dem die Krone aufsetzt, Herr Hampel? Dass Sie in Ihrer Rede sagen, Grundlage von Diplomatie ist Vertrauen, und damit in die Richtung des Außenministers der Bundesregierung deuten, aber mit keinem Wort erwähnen, dass die Aktionen der Russen in den letzten Jahren nach Ihrer Definition jegliche Diplomatie eigentlich unmöglich gemacht haben, weil jede Handlung letztendlich Vertrauen zerstört hat."
"20"," Wenn Sie einen solchen Satz in den Mund nehmen, würde ich erwarten, dass Sie sowas hier auch ansprechen und dies nicht verschweigen, meine Damen und Herren."
"21"," Lassen Sie mich noch etwas anderes erwähnen, weil Sie gefragt haben:"
"22"," Wo ist denn die Bundesregierung in diesem ganzen Prozess gewesen? Es war das NormandieFormat und es war der Minsker Prozess, den Kanzlerin Merkel angestoßen hat — vielleicht haben Sie das vergessen und den sie seitdem regelmäßig begleitet."
"23"," Sie arbeitet daran, ihn weiterzuentwickeln."
"24","Jetzt hatten wir die Gespräche."
"25"," Es sind kleine Schritte in diesem Bereich."
"26"," Es müssen kleine Schritte sein, mit denen wir Stück für Stück vorankommen."
"27"," Es wurde ja angesprochen:"
"28"," Das ist der Waffenstillstand, der hoffentlich dieses Jahr greift."
"29"," Das ist die militärische Entflechtung."
"30"," Und es sind der Gefangenenaustausch und die humanitäre Unterstützung, mit der den Menschen vor Ort hoffentlich geholfen werden kann."
"31"," Es muss in unserem Fokus stehen, den Menschen vor Ort im Umgang mit einem Gesprächspartner zu helfen, den Sie ja regelmäßig loben."
"32","Jetzt stehen natürlich politische Fragen im Raum, etwa die Fragen:"
"33"," Wie ist zukünftig der rechtliche Status dieser Region? Wird es zu Kommunalwahlen kommen? Wenn ja, in welcher Form? Wir werden innerhalb von vier Monaten wieder zusammentreffen — die vier Monate sind hoffentlich ein Druckmittel —, um hier ein Stück weit voranzukommen und Signale zu senden."
"34","Es muss unsere klare Aussage sein:"
"35"," Der Umgang und die Weiterentwicklung der Ukraine sind für uns für den zukünftigen Umgang mit Russland essenziell."
"36"," Wir können schlicht und ergreifend nicht sagen:"
"37"," Wie es mit Russland weitergeht, ist unabhängig von der Ukraine."
"38"," — So habe ich es bei der Darlegung Ihrer Außenpolitik sowohl mit Blick auf die Ukraine als auch mit Blick auf Syrien wahrgenommen."
"39","Eines müssen wir aus dieser Situation auch lernen:"
"40"," Der Konflikt ist in Europa."
"41"," Es ist symbolhaft:"
"42"," Gott sei Dank sind es Frankreich und Deutschland, Deutschland und Frankreich, die hier die Initiative ergreifen."
"43"," Das führt uns vor Augen:"
"44"," Wir müssen in Europa auch zukünftig Schritte gehen und eigene Verantwortung für unsere Nachbarschaft übernehmen, für den Frieden in Europa."
"45","Darum gilt auch in diesem Rahmen die aktuelle NATO-Doktrin:"
"46"," Dialog und Abschreckung."
"47"," Dialog ist notwendig."
"48"," Aber wir müssen auch die Kapazitäten bilden, meine Damen und Herren, jemandem wie Putin entsprechend zu begegnen."
"49"," Das werden aus meiner Sicht die Aufgabe und die Aufforderung an die nächste Kommission sein."
"50","Sanktionen sind ein Schwert, das wir auf der wirtschaftlichen Seite haben."
"51"," Aber, meine Damen und Herren, das reicht nicht; da schaue ich gerade nach rechts."
"52"," Appelle allein werden zukünftig nicht reichen, sondern wir brauchen Verantwortung."
"53"," Da ist Europa gefordert."
"54"," Da müssen wir erwachsen werden und entsprechend handeln."
"55"," Das muss für uns der Auftakt für die zukünftige Außenpolitik sein."
"56","Besten Dank.
Vizepräsidentin Claudia "
