"","V1"
"1",""
"2"," Vielen Dank, Katja Dörner."
"3"," — Nächste Rednerin:"
"4"," für die SPD-Fraktion Sonja Amalie Steffen."
"5"," Sonja Amalie Steffen:"
"6","Sehr geehrte Frau Präsidentin! Liebe Kolleginnen und Kollegen! Liebe Frau Dörner, auch wir von der SPDFraktion begrüßen, dass das Bundesverfassungsgericht im März dieses Jahres eine sehr fortschrittliche und sehr lebensmoderne Entscheidung getroffen und richtigerweise — Herr Frei hat das vorhin auch gesagt - tatsächlich aus der Sicht des Kindes entschieden hat."
"7"," Es hat gesagt, dass unser jetziges Recht gegen Artikel 3 Absatz 1 Grundgesetz verstößt, also gegen den Gleichheitsgrundsatz, weil es Kinder in nichtehelichen Stiefkindfamilien gegenüber Kindern in ehelichen Stiefkindfamilien ohne ausreichenden Grund benachteiligt."
"8"," Das heißt also, ein Stiefkind kann nur adoptiert werden, wenn der Stiefelternteil mit der Mutter oder dem Vater verheiratet ist."
"9"," Das Bundesverfassungsgericht hat das übrigens auch wunderbar begründet - ich zitiere —:"
"10"," Für die Kinder ist das Kriterium der Ehelichkeit nicht verfügbar."
"11"," Es liegt allein in der Macht des EIternteils und des Stiefelternteils, die Ehe zu schlieBen."
"12"," Die Kinder haben keinen Einfluss darauf Aber um genau sie, um die Kinder, geht es bei der Adoption."
"13"," Und da geht es nicht nur um die Fürsorge, sondern auch um die soziale und wirtschaftliche Absicherung der Kinder."
"14"," Denn zunehmend entscheiden sich EIternpaare tatsächlich gegen die Ehe, aber für Kinder; Frau Helling-Plahr hat das vorhin schon erwähnt."
"15"," Inzwischen sind in 12 Prozent der Familien mit Kindern die Eltern nicht verheiratet."
"16"," Im Osten sind es übrigens sogar 26 Prozent der Eltern."
"17","Was kann das Kind dafür, ob die Eltern verheiratet sind oder nicht? Das Bundesverfassungsgericht hat uns daher also völlig zu Recht den Auftrag erteilt, die nichtehelichen Stiefkinder den ehelichen Stiefkindern gleichzustellen."
"18"," Dies tun wir mit dem vorliegenden Gesetzentwurf."
"19"," Dies ist zwar ein wichtiger Schritt, mit dem wir als Gesetzgeber dem modernen Familienbild den Weg ebnen, aber wir sollten uns fragen:"
"20"," Inwieweit wollen wir nichteheliche Lebensgemeinschaften zukünftig anerkennen? Bisher haben sie nämlich praktisch ganz viele Pflichten, aber kaum Rechte."
"21","Schauen wir uns mal im Sozialrecht um:"
"22"," Als Bedarfsgemeinschaft wird heutzutage schon zusammengewürfelt, wer auch nur in einer Wohngemeinschaft lebt, und man muss füreinander einstehen, wenn es um SGB Il oder SGB XII geht."
"23"," Aber wenn es um Steuerrecht geht, wenn es um Erbschaften geht, wenn es bisher um die Adoption ging, muss man sagen:"
"24"," Da sind die nichtehelichen Lebensgemeinschaften im Gesetz gar nicht erst vorgesehen."
"25"," Deshalb ist es an der Zeit, auch diese Familien zu stärken."
"26","Dann ist es auch an der Zeit, tatsächlich generell die Adoption von Kindern für nichteheliche Paare zu öffnen, also auch dann, wenn die Kinder von keinem Elternteil abstammen."
"27"," Wir haben das vorhin „fremde Kinder“ genannt."
"28"," Das ist ein schwieriger Begriff."
"29"," Es ist schwer zu verstehen, dass bis zum heutigen Tag nur Ehepaare und übrigens auch Einzelpersonen Kinder adoptieren dürfen, aber nichteheliche Lebensgemeinschaften zusammen keine Kinder adoptieren können.
Vizepräsidentin Claudia "
