"","V1"
"1",""
"2"," Doris Achelwilm, Die Linke, ist die nächste Rednerin."
"3"," Doris Achelwilm:"
"4","Herr Präsident! Liebe Kolleginnen und Kollegen! Liebe Gäste! Was die AfD ja allen anderen hier voraus hat, ist diese unglaubliche Dreistigkeit."
"5"," Der aktuelle Gesetzentwurf belegt es wieder aufs Schärfste."
"6"," Maßstab dieser Debatte — Sie hatten es auch genannt — ist Artikel 21 Grundgesetz."
"7"," Darin heißt es:"
"8","Die Parteien wirken bei der politischen Willensbildung des Volkes mit."
"9"," Sie müssen über die Herkunft und Verwendung ihrer Mittel sowie über ihr Vermögen öffentlich Rechenschaft geben."
"10"," Schaut man in die Rechenschaftsberichte der Parteien, erfährt man:"
"11"," Dort werden gemäß Parteiengesetz verschiedene Beteiligungen an Medienunternehmen dargelegt."
"12"," Nach aktuellem Stand des Wissenschaftlichen Dienstes sind Parteien bundesweit an 17 Medienunternehmen beteiligt, die 35 Publikationen herausgeben, darunter Mitgliederzeitungen und ähnlich Harmloses, was hier schon erwähnt wurde."
"13"," Insgesamt zählt der Bundesverband Deutscher Zeitungsverleger in Deutschland 333 Tageszeitungen, 22 Wochenzeitungen, 6 Sonntagszeitungen."
"14"," Dass diese Vielfalt aus vor allem profitlogischen Gründen gerade bedroht ist und fünf private Medienunternehmen insgesamtDoris Achelwilm50 Prozent der messbaren Meinungsmacht in Deutschland innehaben, ist tatsächlich keine gute Entwicklung."
"15"," Sie hat aber sehr wenig mit der ewigen AfD-Story altparteilicher Privilegien und Einflussnahmen zu tun; denn die Probleme, die an dieser Stelle angesprochen gehören, sind komplett andere."
"16"," Ich mache sie jetzt mal an fünf Punkten fest:"
"17"," Klar, es gibt ja auch keine offiziellen Angaben zu rechtsradikalen Druckerzeugnissen wie dem ,,Deutschland Kurier“, die über Briefkastenfirmen, Strohmänner und Schwarzgeldkassen in der Schweiz produziert wurden."
"18"," Aber zum Glück gibt es Investigativjournalisten, und so wissen wir dank dem Recherchezentrum Correctiv und ZDF-,,Frontal 21“, dank ARD-,‚Panorama“ und „Zeit Online“ von einem sehr AfD-freundlichen Verein, der allein im Landtagswahlkampf in Nordrhein-Westfalen vor zwei Jahren 2,6 Millionen Werbezeitungen und etliche Großplakate spendiert hat,alles ohne jede Quellenangabe bei der direkt begünstigten AD."
"19"," Die Bundestagsverwaltung und die Staatsanwaltschaften Bodensee und Essen ermitteln in dieser Sache."
"20"," Es gab dazu Hausdurchsuchungen und ein Rechtshilfeersuchen an die Schweizer Behörden."
"21"," Weil die AfD nun aber nach eigenem Rechenschaftsbericht nicht an Medienunternehmen beteiligt sein und auch nichts mit den ganzen Hilfsplakaten und Werbezeitungen zu tun haben will, wird hier die Flucht nach vorne versucht und diese Unsinnsdebatte hochgezimmert."
"22"," Stattdessen sollten Sie mal lieber sagen, woher die Millionenspenden für die Plakate und Ihre schönen Wahlzeitungen kommen."
"23"," Ehrlicher ware auch gewesen und vielleicht ein Beitrag zu Ihrer vielbeschworenen Transparenz, wenn die AfD fordern würde, illegale Parteispenden nachträglich legal zu machen."
"24"," Stattdessen stellen Sie sich hier mit komplett fehlender Selbsttransparenz, Ihren einzig und allein eigennützigen Maßstäben und in Serie produzierten Fake-News-Anträgen über andere."
"25"," Das ist einfach grotesk und lächerlich."
"26"," Zweitens."
"27"," Das AfD-Verständnis von Medienvielfalt und Pressefreiheit geht so:"
"28"," Sie möchten am liebsten die eine große Zeitung oder den einen großen Sender, der die AfD nicht länger problematisiert, sondern voll unterstützt."
"29"," Dass ich als eine von vielen strikt dagegen bin, hat nichts mit Konkurrenzneid oder mangelndem Demokratieverständnis zu tun, sondern zum Beispiel damit, dass Sie rassistische Inhalte verbreiten, die in einer demokratischen Gesellschaft mindestens als solche benannt und kritisiert gehören und nicht noch weiter normalisiert."
"30"," Weil es in den Medien nicht nur so lauft, wie Sie wollen, setzen Sie dann noch auf Verlautbarungsformate wie den YouTube-Channel „AfD Kompakt TV“, der ohne jeden störenden Kontext nur Sie und Ihre Show hier hofiert."
"31"," Und so geht das alles weiter."
"32"," Drittens."
"33"," Die AfD will keine Pressevielfalt und Transparenz, egal wie oft sie diese Worte in Überschriften schreibt."
"34"," Sie schürt mit Hassbotschaften wie „Lügenpresse“ Gewalt gegen unerwünschte Journalisten und erteilt ihnen auf Parteitagen Hausverbot."
"35"," Sie zielt auf Einschüchterung und Ausgrenzung und gegen eine Medienelite, so Ihr Wort, deren vermeintliches Opfer Sie ja immer sind."
"36"," Dabei ist gerade die AfD doch besonders gut versorgt."
"37"," In Ihrer Funktionselite sitzen mehr abtrünnige Journalisten mit ehemals hohen Posten als in jeder anderen Partei, die hier vertreten ist."
"38","Doris AchelwilmUm nichts dem Zufall zu tiberlassen, werden dann auch noch von wem auch immer bezahlte Bots im Internet eingesetzt."
"39"," Es konnte nachgewiesen werden, dass es zur Europawahl ein betrachtliches Netzwerk dubioser Accounts gegeben hat, deren einziger Zweck die Untersttitzung von AfD-Postings ist."
"40"," Danach waren sie wieder verschwunden."
"41"," Viertens gibt es mit Ihrem Gesetzentwurf ein verfassungsrechtliches Problem."
"42"," Das gute Handwerk! Für das Presserecht sind nämlich die Bundesländer zuständig, nicht der Bundestag."
"43"," Noch ein Tipp:"
"44"," In Hessen enthält das Landespressegesetz eine Klausel, die tatsächlich was für sich hat."
"45"," Die Gesellschafter von Verlagen, also auch Parteien, müssen regelmäßig im Impressum genannt werden."
"46"," Solche Regelungen in den Landespressegesetzen können tatsächlich mehr Transparenz schaffen."
"47"," Darüber kann man mal nachdenken."
"48"," Fünftens."
"49"," Zur Wahrung von Pressevielfalt — ich komme zum Schluss — gelten kartellrechtliche und medienkonzentrationsrechtliche Vorgaben allgemein und damit auch für Beteiligungsholdings der Parteien."
"50"," Als Linke fordern wir angesichts des Medienwandels, von Verlagsfusionen und d lattformen deutlich mehr Engagement für eine unabhängi ge Vielfaltsicherung."
"51"," Wir brauchen neue Modelle zur Absicherung von unabhängigem Journalismus jenseits partei- oder regierungspolitischer Einflussnahme, nicht zu vergessen gestärkte Landesmedienanstalten zur Förderung von Medienkompetenz - all das auch, damit nicht länger durch rechte Fake News und Fake-Medien so viel Schaden angerichtet und Zeitverschwendung verursacht wird."
"52"," Präsident Dr.
 Wolfgang "
