"","V1"
"1",""
"2"," Damit schließe ich die Aussprache."
"3","Wir kommen zur Beschlussempfehlung des Ausschusses für Menschenrechte und humanitäre Hilfe zu dem 13."
"4"," Bericht der Bundesregierung über ihre Menschenrechtspolitik."
"5"," Der Ausschuss empfiehlt in seiner Beschlussempfehlung auf der Drucksache 19/15881, in Kenntnis des Berichts der Bundesregierung auf der Drucksache 19/ 7730 eine Entschließung anzunehmen."
"6"," Wer stimmt für diese Beschlussempfehlung? — Wer stimmt dagegen? Wer enthält sich? — Dann ist die Beschlussempfehlung mit den Stimmen der Koalition gegen die Stimmen von AfD und Linke bei Enthaltung von Bündnis 90/Die Grünen und FDP angenommen."
"7","Damit kommen wir zur Abstimmung über den Entschließungsantrag der Fraktion Die Linke auf der Drucksache 19/15884."
"8"," Wer stimmt für diesen Entschließungsantrag? — Linke, Bündnis 90/Die Grünen."
"9"," Wer stimmt dagegen? — Wer enthält sich? — Dann ist der EntschlieBungsantrag gegen die Stimmen von Linke, Bündnis 90/ Die Grünen mit den Stimmen der übrigen Fraktionen des Hauses abgelehnt."
"10","Tagesordnungspunkt 11 b."
"11"," Abstimmung über die Beschlussempfehlung des Ausschusses für Menschenrechte und humanitäre Hilfe auf der Drucksache 19/15882."
"12"," Der Ausschuss empfiehlt in seiner Beschlussempfehlung, in Kenntnis der Entwürfe der EU-Jahresberichte über Menschenrechte und Demokratie in der Welt in den Jahren 2016, 2017 und 2018 eine Entschließung anzunehmen."
"13"," Wer stimmt für diese Beschlussempfehlung? — Wer stimmt dagegen? — Wer enthält sich? — Dann ist diese Beschlussempfehlung mit den Stimmen der Koalition bei Enthaltung der FDP gegen die Stimmen der übrigen Fraktionen angenommen."
"14","Tagesordnungspunkt 11 c."
"15"," Beschlussempfehlung des Ausschusses für Menschenrechte und humanitäre Hilfe zu dem Antrag der Fraktion Die Linke mit dem Titel „soziale Ungleichheit überwinden — Soziale Menschenrechte garantieren“."
"16"," Der Ausschuss empfiehlt in seiner Beschlussempfehlung auf der Drucksache 19/10721, den Antrag der Fraktion Die Linke auf der Drucksache 19/4561 abzulehnen."
"17"," Wer stimmt für diese Beschlussempfehlung? — Wer stimmt dagegen? — Wer enthält sich? — Dann ist diese Beschlussempfehlung bei Enthaltung von Bündnis 90/Die Grünen gegen die Stimmen der Linke mit den Stimmen der übrigen Fraktionen angenommen."
"18","Tagesordnungspunkte 11 d und 11 e."
"19"," Interfraktionell wird Überweisung der Vorlagen auf den Drucksachen 19/15777 und 19/15782 an die in der Tagesordnung aufgeführten Ausschüsse vorgeschlagen."
"20"," Gibt es weiterePräsident Dr."
