"","V1"
"1",""
"2","Vielen Dank, Herr Kollege Biadacz."
"3"," — Als nächster Redner hat das Wort der Kollege Dr."
"4"," Matthias Bartke, SPD-Fraktion."
"5"," Dr."
"6"," Matthias Bartke:"
"7","Herr Präsident! Meine sehr geehrten Damen und Herren! Liebe Frau Ferschl, was mich wirklich interessieren würde:"
"8"," Wie fertigt Die Linke eigentlich ihre Anträge? Machen Sie das mit Textbausteinen? Die beiden Anträge, die Sie heute vorgelegt haben, haben beide die gleiche Begründung, und zwar nicht nur inhaltsgleich, sondern wortgleich, inklusive Kommafehlern."
"9"," Ich meine, da ist man doch fassungslos, wenn man so etwas sieht."
"10"," Das war wahrscheinlich Ihr Textbaustein „F10 — Böse Agenda 2010."
"11","doc“."
"12"," Ich fände es super, wenn Sie sich mal einen neuen Textbaustein ausdenken."
"13"," Wie wäre es mit dem Titel „F11 — Konzept zur Schaffung neuer Arbeitsplätze."
"14","doc“? Das wäre für Sie doch mal was völlig Neues."
"15"," Ich fürchte nur, dass wir auf den Textbaustein noch lange warten müssen."
"16"," Aber, liebe Kolleginnen und Kollegen, die Zukunftsfestigkeit der Arbeitslosenversicherung ist ein sehr ernstes und auch ein sehr wichtiges Thema."
"17"," Unsere Arbeitswelt befindet sich bekanntlich in einem tiefgreifenden Wandel."
"18"," Die OECD geht davon aus, dass sich mehr als ein Drittel aller Berufe in den nächsten zehn Jahren grundlegend ändern wird."
"19"," Es gibt Menschen, die behaupten, dass uns durch die Digitalisierung die Arbeit ausgehen wird."
"20"," Das wird mit Sicherheit nicht der Fall sein."
"21"," Aber es findet eine riesige Umstrukturierung statt."
"22"," Es gibt schon jetzt einzelne Branchen, die eine zunehmende Nachfrage nach Fachkraften haben."
"23"," Gleichzeitig gibt es aber in anderen Branchen einen Arbeitskräfteüberschuss."
"24"," Aufgabe der Bundesagentur für Arbeit ist es, diesen Umstrukturierungsprozess flankierend zu begleiten."
"25"," Die SPD steht für Chancen und Schutz im Wandel, und wir setzen das auch in Regierungsverantwortung um."
"26"," Mit dem Qualifizierungscl tz haben wir einen besseren Zugang zum Arbeitslosengeld geschaffen."
"27"," Wir haben darin die Rahmenfrist erweitert."
"28"," Künftig reicht es, wenn man innerhalb von 30 Monaten auf 12 versicherungspflichtige Monate kommt, um einen Anspruch auf Arbeitslosengeld zu haben."
"29"," Damit geben wir den Beschäftigten mehr Zeit, um die Mindestversicherungszeit zusammenzubekommen."
"30"," Die Erwerbsbiografien sind bekanntlich nicht mehr so geradlinig wie früher."
"31"," Die erweiterte Rahmenfrist hilft deshalb gerade denjenigen Arbeitnehmern, die häufig wechselnde Beschäftigungsverhältnisse haben."
"32"," In unseren Augen ist aber Prävention von Arbeitslosigkeit eine zentrale Aufgabe der Arbeitslosenversicherung."
"33"," Dabei ist Qualifizierung der entscheidende Punkt."
"34"," Mit dem tz unterstützen wir bereits N diejenigen, die vom Strukturwandel betroffen sind."
"35"," Neben Weiterbildungskosten können seit Jahresanfang während der Weiterbildung auch Lohnkostenzuschüsse gezahlt werden."
"36"," Je kleiner ein Unternehmen, desto höher die Förderung."
"37","Mit dem Arbeit-von-morgen-Gesetz entwickeln wir die Prävention von Arbeitslosigkeit noch weiter."
"38"," Es gibt Beschäftigte, die in ihrem Unternehmen keine Perspektive auf Weiterbeschäftigung haben."
"39"," Für sie wollen wir eine zusätzliche Fördermöglichkeit der Perspektivqualifizierung einführen."
"40"," Arbeitgeber, die das Beschäftigungsverhältnis für die Dauer der Weiterbildung fortführen, sollen einen staatlichen Zuschuss sowohl zum Entgelt als auch zu den Weiterbildungskosten erhalten."
"41"," Wir wollen die Beschäftigten von heute fit machen für die Arbeit von morgen, und zwar auch dann, wenn diese Arbeit nicht im selben Unternehmen stattfindet."
"42","Die SPD würde aber liebend gerne noch weiter gehen."
"43"," In unserem zu Recht vielgerühmten Sozialstaatspapier haben wir dargelegt, wie wir in Zukunft neue Einstiege und Aufstiege ermöglichen wollen."
"44"," Wir wollen mit dem neuen Arbeitslosengeld Q einen Leistungsanspruch auf Qualifizierung einführen; der Kollege Rützel hat es erwähnt."
"45"," Alle, die nach drei Monaten im Arbeitslosengeld I keine neue Arbeit gefunden haben, sollen einen Anspruch auf eine gezielte Weiterbildungsmaßnahme und auf das damit verbundene Arbeitslosengeld Q erhalten."
"46"," Dr."
"47"," Matthias BartkeDas entspricht dann in der Höhe dem Arbeitslosengeld I."
"48"," Das Arbeitslosengeld Q soll bis zu zwölf Monate lang nicht auf das Arbeitslosengeld I angerechnet werden."
"49","Meine Damen und Herren, wir wollen die Arbeitslosenversicherung zu einer solidarischen Arbeitsversicherung weiterentwickeln."
"50"," Die Bundesagentur für Arbeit wollen wir zu einer Bundesagentur für Arbeit und Qualifizierung weiterentwickeln."
"51"," Sie soll nicht erst bei Arbeitslosigkeit auf den Plan treten."
"52"," Sie soll helfen, dass Arbeitslosigkeit gar nicht erst entsteht."
"53","Ich danke Ihnen.
 Vizepräsident Wolfgang "
