"","V1"
"1",""
"2"," Der letzte Redner zu diesem Tagesordnungspunkt ist der Kollege Dr."
"3"," Volker Ullrich, CDU/CSU-Fraktion."
"4"," Dr."
"5"," Volker Ullrich:"
"6","Herr Präsident! Meine sehr verehrten Damen und Herren! Mit der heutigen Reform des Strafverfahrens setzen wir einen weiteren Baustein des Pakts für den Rechtsstaat um."
"7"," Wir haben immer gesagt, dass wir das Vertrauen der Menschen in die Handlungsfähigkeit des Rechtsstaats erhöhen wollen, indem wir die Verfahren beschleunigen und dafür Sorge tragen, dass mehr Personal bei Gerichten und Staatsanwaltschaften vorhanden ist."
"8"," Wir haben geliefert."
"9"," Wir setzen damit ein wichtiges Versprechen des Koalitionsvertrags um."
"10","Das Strafverfahren, meine Damen und Herren, dient der Findung der Wahrheit."
"11"," Es geht darum, die Unschuld von Beschuldigten nachzuweisen und gleichermaßen Täter durch eine Verurteilung ihrer Gerechtigkeit zuzuführen."
"12"," Wir werden im Rahmen dieser Strafverfahrensreform dafür Sorge tragen, dass der Rechtsst wird, weil nämlich all die Möglichkeiten, die Strafverfahren zu beschleunigen, auch dazu dienen, dass Kapazitäten frei werden."
"13","Natürlich gibt es nur wenige große Verfahren, die lange dauern und viele Kapazitäten binden."
"14"," Aber wenn Richter und Staatsanwälte hier wieder entsprechend mehr Freiraum haben, dann können die Staatsanwaltschaften und die Gerichte auch in den Zehntausenden von kleineren Verfahren schneller handeln."
"15"," Das dient letzten Endes dem Rechtsschutz und der Rechtsstaatlichkeit."
"16"," Deswegen ist das eine gute Reform."
"17"," Für uns steht vor allen Dingen der Opferschutz im Mittelpunkt."
"18"," Wir wollen bei der Frage der Wohnungseinbruchsdiebstähle mehr Handlungsspielraum für die Strafverfolgungsbehörden schaffen; denn es kann nicht sein, dass auf der einen Seite der W tahl zu Recht ein Verbrechen ist und die Strafverfolgungsbehörden auf der anderen Seite ‚nicht die Möglichkeit haben, auch eine Telel wachung anzuordnen."
"19"," Wer reihenweise in Privathäuser einbricht, der muss auch damit rechnen, dass der Staat mit der TKÜ-Maßnahme dafür Sorge trägt, dass er auch geschnappt wird."
"20"," Das sind wir denjenigen schuldig, die unter Wohnungseinbruchsdiebstahl leiden."
"21"," Es ist angesprochen worden:"
"22"," Wir brauchen auch die DNA-Analyse in Bezug auf Haarfarbe, Augenfarbe und Hautfarbe von Verdächtigen."
"23"," Es ist bislang so, dass sogenannte Reihenuntersuchungen nur nach dem Merkmal des Geschlechts vorgenommen werden können."
"24"," Wir wollen das erweitern, damit die Strafverfolgungsbehörden zielgenauer ermitteln können."
"25"," Wir werden hier nicht irgendetwas verabschieden, was in Richtung Racial Profiling geht; ich will das mit allem Nachdruck zurückweisen, weil das eine falsche Erzählung in die Welt setzt."
"26"," All die Merkmale, für die wir die Möglichkeit der Analyse einführen, sind solche, die auch ein Zeuge erkennen kann."
"27"," Es ist nichts, was irgendwie tiefer geht."
"28"," Es geht darum, dass die Strafverfolgungsbehörden, die Polizei sich auf das konzentrieren können, was sachdienlich ist."
"29"," Deswegen, meine Damen und Herren, sollten wir nicht davon sprechen, dass wir hier im Bereich des Opferschutzes in eineDr."
"30"," Volker Ullrich falsche Richtung gehen."
"31"," Der Opferschutz ist ein Kernanliegen von CDU und CSU."
"32"," Ein letzter Punkt."
"33"," Es ist viel über die audiovisuelle Aufzeichnung der Hauptverhandlung gesprochen worden."
"34"," Das Thema ist komplex."
"35"," Wir sollten es nicht zwischen Tür und Angel besprechen."
"36"," Daran hängt nämlich nicht die Frage, wie ich es technisch umsetze, sondern, was ich mit der Revision und all den rechtsstaatlichen Verfahren mache."
"37"," Deswegen ist es richtig, dass wir dieses Thema in die Expertenkommission geben und besonnen darüber nachdenken, heute aber als Teil des Pakts für den Rechtsstaat diese Strafverfahrensreform beschließen, weil wir damit das Vertrauen in den Rechtsstaat stärker festigen."
"38","Herzlichen Dank."
"39"," Vizepräsident Dr.
 Hans-Peter "
