"","V1"
"1",""
"2"," Vielen Dank."
"3"," — Als nächster Redner hat das Wort der Kollege Jörg Schneider, AfD-Fraktion."
"4"," Jörg Schneider:"
"5","Herr Präsident! Meine sehr geehrten Damen und Herren! Die Linke möchte die Arbeitslosenversicherung verbessern."
"6"," Das Arbeitslosengeld I wird im Gegensatz zu Hartz IV ohne Bedürftigkeitsprüfung gezahlt."
"7"," Dafür gibt es gewisse Eintrittshürden, und es ist zeitlich begrenzt."
"8"," Sie möchten zunächst die Eintrittshürden niedriger gestalten, das bedeutet, es wird mehr Menschen geben, die einen Anspruch auf Arbeitslosengeld I haben."
"9"," Aber wie viele mehr werden das sein? Ich meine, wenn Sie schon tief in die Sozialkasse hineingreifen möchten, dann erwarte ich von Ihnen zumindest eine gewisse Abschätzung der daraus resultierenden Kosten."
"10"," Die fehlt bei Ihnen völlig."
"11"," Meine Damen und Herren von der Linken, das ist unseriös, das ist nicht verantwortungsvoll, was Sie da machen."
"12"," Der zweite Punkt."
"13"," Sie möchten nicht nur die Hürden verringern, Sie möchten auch die Bezugsdauer verlängern."
"14"," Darüber könnte man durchaus nachdenken, genauso wie man darüber nachdenken kann — was Sie auch anbieten —, Weitert iten zu verbessern."
"15"," Nur, wenn wir die Bezugsdauer von Arbeitslosengeld I verlangern, dann gibt es weniger Menschen, die von Hartz IV leben."
"16"," Das bedeutet:"
"17"," Weil Hartz IV aus Steuergeldern finanziert werden muss, haben wir weniger Steuerausgaben und können vielleicht sogar ein bisschen die Steuern senken."
"18"," Ich möchte auf ein aktuelles Ereignis eingehen, das eigentlich gar nichts mit Ihrem Antrag zu tun hat, aber dann doch wieder eine ganze Menge."
"19"," Die Bundesagentur für Arbeit hat gestern verkündet, dass sie zukünftig unter 25-jährige Hartz-IV-Empfänger nicht mehr sanktionieren will."
"20"," Das hängt wohl mit dem Urteil des Bundesverfassungsgerichts von vergangener Woche zusammen, obwohl sich das Bundesverfassungsgericht zu dieser Thematik gar nicht geäußert hat."
"21"," Insofern war die Entscheidung der Bundesagentur unnötig, und sie ist auch schädlich."
"22"," Wenn ein 40-Jähriger arbeitslos wird, dann steht dahinter eine Familie, ein Freundeskreis und ehemalige Kollegen, die Ansporn geben, doch wieder auf dem Arbeitsmarkt Fuß zu fassen, die Motivation bieten und die vielleicht auch einen gewissen Druck aufbauen."
"23"," Aber wie sieht das bei einem 20-Jährigen aus? Er stammt vielleicht sogar aus einer Familie, in der das Leben von Sozialleistungen durchaus üblich ist."
"24"," Er hat Freunde, die das vielleicht sogar ganz cool finden, dass er nicht arbeiten muss und trotzdem jeden Monat sein Geld bekommt."
"25"," Die einzige Institution im Leben dieses jungen Menschen, die ihm vielleicht eine gewisse Richtung vorgegeben hat, war das Jobcenter."
"26"," Es hat gesagt:"
"27"," Okay, du bekommst dein Geld, aber du musst dafür an deinem Schulabschluss arbeiten, du musst vielleicht einen Berufsvorbereitungskurs besuchen, du musst dich unter Umständen irgendwo bewerben."
"28"," Genau dieses „Du musst aber“ fällt zukünftig weg."
"29"," — Nein, das ist überhaupt nicht am Thema vorbei."
"30"," Das hat schon sehr viel damit zu tun, worüber wir heute sprechen."
"31","Die Entscheidung der Bundesanstalt für Arbeithängt sehr eng mit Ihrem Antrag zusammen."
"32"," Beides wird nämlich dazu beitragen, dass die Hürden, Sozialleistungen zu bekommen, gesenkt werden."
"33"," Es werden im Grunde genommen die Hürden gesenkt, in diesem System bleiben zu können."
"34"," Das bejubeln Sie, aber Sie vergessen, dass Sie damit gleichzeitig auch die Hürden erhöhen, aus diesem System überhaupt herauszukommen."
"35","Wir schwächen damit das Sozialsystem."
"36","Wir schwächen damit die Menschen, die wirklich auf dieses Sozialsystem angewiesen sind."
"37"," Wir lehnen deswegen die Entscheidung der Bundesagentur für Arbeit ab, und Ihren Antrag lehnen wir natürlich auch ab."
"38","Ich danke Ihnen.
Vizepräsident Wolfgang "
