"","V1"
"1",""
"2","Vielen Dank."
"3"," — Nächster Redner ist für die Fraktion der AfD der Kollege Jens Kestner."
"4"," Jens Kestner:"
"5","Sehr geehrter Herr Präsident! Kollegen! Besucher auf den Tribünen! Zuschauer und Kameraden vor den Bildschirmen! Heute steht erneut die Fortsetzung der Beteiligung an der internationalen Sicherheitspräsenz im Kosovo, kurz KFOR, auf der Tagesordnung."
"6"," Wir wissen aber alle, dass der damalige Kosovo-Krieg mit einer Lüge begann."
"7"," Ein souveräner Staat Serbien bekämpfte Terro Jens Kestnerristen auf seinem Staatsgebiet."
"8"," Es kam erstmals zu bewaffneten Angriffen auf serbische Polizisten im Kosovo."
"9"," Die Kosovo-Befreiungsarmee, die sich selbst UCK nannte und deren Mitglieder serbische Polizisten töteten und anschließend in die Wälder flüchteten, war geboren."
"10"," Es waren klassische terroristische Hit-and-Run-Aktionen."
"11","Die USA setzten die UCK zunächst auf die Liste der internationalen terroristischen Organisationen, was nachvollziehbar war und auch heute noch nachvollziehbar ist."
"12"," Dann kam der plötzliche Sinneswandel."
"13"," Durch die USA wurden in Albanien Trainingslager für Kämpfer der UCK gegründet und ausgerüstet, und sie wurden unterstützt."
"14"," Ende März 1999 begannen die Luftangriffe der NATO mit deutscher Beteiligung auf die Bundesrepublik Jugoslawien, also auf Serbien und Montenegro, die bis Anfang Juni 1999 andauerten."
"15"," Die NATO koordinierte und plante ihre Aktionen im Kriegsgebiet mit der UCK."
"16"," Man zwang die eben schon angesprochenen serbischen Streitkräfte zum Rückzug."
"17"," 200 000 Serben flüchteten aus der Provinz."
"18"," Kurze Zeit später rückten die Allüertenverbände mit deutscher Beteiligung in das Kosovo ein."
"19"," Der deutsche KFOR-Einsatz hatte begonnen."
"20"," Alles Weitere ist Geschichte."
"21","In der Gewissheit, dass eine weitere Unterstützung gewährleistet wird, agieren die Verantwortlichen in Pristina immer frecher und immer hemmungsloser.
Vizepräsident Thomas "
