"","V1"
"1",""
"2","Vielen Dank, Timon Gremmels."
"3"," — Nächster Redner:"
"4"," Alexander Ulrich für die Fraktion Die Linke."
"5"," Alexander Ulrich:"
"6","Frau Präsidentin! Liebe Kolleginnen und Kollegen! Das ist eine sehr interessante Aktuelle Stunde, die ja den Titel „Souveränität in der Energieversorgung sichern — Sanktionspolitik bei Nord Stream 2 entgegentreten“ trägt."
"7"," Herr Gauland, wenn Sie als AfD diesen Titel für die von Ihnen beantragte Aktuelle Stunde wählen, dann müssen Sie auch etwas zur Sanktionspolitik Ihres Freundes Donald Trump sagen."
"8"," Er ist doch Ihr Vorbild des Rechtspopulismus."
"9"," Es sind doch Ihre Leute, die gerade Sanktionspolitik androhen."
"10"," Sagen Sie doch mal, was Donald Trump macht."
"11"," — Nein, Sie haben gar nichts gesagt."
"12"," Sie haben im Prinzip irgendwas dahergeredet, aber Sie haben nicht gesagt, dass die Sanktionspolitik von Donald Trump ausgeht."
"13"," Dem muss entgegengetreten werden."
"14"," Da hat die AfD aber in dieser Aktuellen Stunde vollkommen versagt."
"15"," Herr Gremmels, es ist richtig, dass sich da einige wegducken; auch der Wirtschaftsminister duckt sich weg."
"16"," Das Problem ist:"
"17"," Die Bundesregierung duckt sich komplett weg."
"18","Auch der Außenminister Heiko Maas taucht völlig ab."
"19"," Und um die Sache auf den Gipfel zu treiben:"
"20"," Vor anderthalb Stunden hatten wir eine Sitzung des Europaausschusses mit der Kanzlerin."
"21"," Liebe Zuschauerinnen und Zuschauer, liebe Fernsehzuschauer und liebe Interes Alexander Ulrichsierte aus der Industrie, ich habe die Kanzlerin zweimal gefragt:"
"22"," Was ist die Antwort der deutschen Bundesregierung auf die Sanktionsandrohungen der USA? — Zweimalige Antwort war:"
"23"," Das ist das Problem der Wirtschaft."
"24"," Sie muss sich entscheiden, ob sie in Zukunft Geschäfte mit Amerika oder mit Russland oder mit wem auch immer machen will."
"25"," — Eine deutsche Politik, die sich von den USA bedrohen lässt und keinerlei Antworten darauf findet, versagt auf ganzer Linie."
"26"," Man kann da nicht mehr von einer souveränen und eigenständigen Politik reden."
"27"," Herr Pfeiffer, auch Sie haben sich hier jetzt für Nord Stream 2 ausgesprochen."
"28"," Sagen Sie doch mal etwas zu dem, was in Amerika passiert! Wenn Trump erfolgreich ist, brauchen wir uns nicht mehr über Eigenständigkeit unterhalten."
"29"," Dann sind wir nur noch der Hinterhof amerikanischer Interessen."
"30"," Wir als Linke lehnen dieses Duckmäusertum der deutschen Bundesregierung entschieden ab."
"31"," Ja, ich gebe einigen Vorrednern recht:"
"32"," Manfred Weber ist leider wegen dieses Themas völlig ungeeignet, EU-Kommissionspräsident zu werden."
"33"," Im Februar gab es eine Einigung auf europäischer Ebene über die Änderung der Gasrichtlinie."
"34"," Frankreich hatte einen Vorstoß gemacht, und zum Glück ist in der letzten Minute eine Einigung gelungen."
"35"," Dass man dann im Wahlkampf, um irgendwelche polnischen Stimmen zu bekommen, diesen Kompromiss infrage stellt und damit der deutschen Bundesregierung in den Rücken fällt und der übergroßen Mehrheit in diesem Haus entgegentritt, ist doch allein schon Beweis dafür, dass Manfred Weber schon mit seiner heutigen Funktion völlig überfordert ist."
"36"," Wenn man sich die geopolitischen Strategien einmal anschaut, stellt man fest:"
"37"," Donald Trump geht es nicht um Geopolitik."
"38"," In erster Linie geht es ihm um Fracking-Gas."
"39"," Liebe Grüne, Sie lehnen Nord Stream 2 ja ab, aber Sie müssen schon wissen, dass wir Gas wahrscheinlich schon als Brückentechnologie brauchen."
"40"," Das Fracking-Gas aus den USA ist viel umweltschädlicher und viel teurer als das Gas, das aus Russland kommt."
"41"," Deshalb müssen Sie da Ihre Rolle finden."
"42"," Sie dürfen nicht indirekt Befürworter von Fracking-Gas sein."
"43"," Deshalb müssen Sie da Ihre Position überdenken."
"44"," Eines ist auch klar:"
"45"," Nehmen wir an, es wäre eine geopolitische Strategie von Trump."
"46"," Der Grundgedanke der Europäischen Union ist doch eigentlich, dass, wenn Länder miteinander wirtschaften, die Wahrscheinlichkeit, dass sich diese kriegerisch gegenüberstehen, verringert wird."
"47"," Allein aus diesem Grund sollten wir ein Interesse daran haben, gute wirtschaftliche Beziehungen zu Russland zu haben."
"48"," Gerade deshalb müssten wir sagen:"
"49"," Wir stehen hinter Nord Stream 2."
"50"," Wir wollen auch die anderen Sanktionen abbauen."
"51"," Wir wollen mit Russland partnerschaftlich zusammenarbeiten und nicht der verlängerte Arm des kalten Kriegers Donald Trump sein."
"52"," Abschließend möchte ich sagen:"
"53"," Ich glaube, wir sind an einem neuen Tiefpunkt der deutsch-amerikanischen Beziehungen angekommen; denn das, was da wöchentlich passiert, hat nichts mehr mit einer partnerschaftlichen Zusammenarbeit auf Augenhöhe zu tun."
"54"," Ein US-Botschafter führt uns wöchentlich vor, und die Bundesregierung findet keine Antwort."
"55"," In den letzten Wochen hat der US-Kongress wieder mal Beschlüsse gefasst, und es gibt keine Antwort der Bundesregierung."
"56"," Man schickt unsere deutsche Botschafterin in Washington vor."
"57"," Sie schreibt mal einen Brief und wird dann dafür kritisiert."
"58"," Es kommt aber keine Antwort der deutschen Bundesregierung."
"59"," All das zeigt, dass die Partnerschaft mit Amerika keine Partnerschaft auf Augenhöhe mehr ist."
"60","Ein amerikanischer Präsident, der unsere Souveränität nicht achtet, der entscheiden will, wie die deutsche Politik funktioniert, dem sollten wir entgegentreten und zum Beispiel sagen, er solle die US-amerikanischen Soldaten aus Deutschland abziehen, er solle die Atomwaffen aus Deutschland abziehen."
"61"," Wir wollen nicht von Amerika bestimmt werden."
"62"," Der Deutsche Bundestag hält das Heft des Handelns in den Händen, aber nicht der amerikanische Präsident."
"63","Vielen Dank.
Vizepräsidentin Claudia "
