"","V1"
"1",""
"2"," Vielen Dank."
"3"," — Weitere Wortmeldungen liegen nicht vor."
"4"," Deshalb schließe ich die Aussprache."
"5","Interfraktionell wird Überweisung der Vorlage auf Drucksache 19/10616 an die in der Tagesordnung aufgeführten Ausschüsse vorgeschlagen."
"6"," — Damit sind Sie, wie ich sehe, einverstanden."
"7"," Dann ist die Überweisung so beschlossen."
"8","Ich rufe jetzt den Zusatzpunkt 4 auf:"
"9"," Beratung des Antrags der BundesregierungFortsetzung der deutschen Beteiligung an der internationalen Sicherheitspräsenz in Kosovo OR)Drucksache 19/10421Überweisungsvorschlag:"
"10","Auswärtiger AusschussAusschuss für Recht und Verbraucherschutz VerteidigungsausschussAusschuss für Menschenrechte und humanitäre Hilfe Ausschuss für wirtschaftliche Zusammenarbeit und Entwick ung Haushaltsausschuss gemäß $ 96 der GOEs sind nach interfraktioneller Vereinbarung für die Aussprache 38 Minuten vorgesehen."
"11"," — Dazu höre ich keinen Widerspruch."
"12"," Dann ist das so beschlossen."
"13","Ich eröffne die Aussprache und erteile das Wort für die Bundesregierung dem Bundesminister Heiko Maas."
"14"," Heiko Maas, Bundesminister des Auswärtigen:"
"15","Sehr geehrter Herr Präsident! Liebe Kolleginnen und Kollegen! Diesen Monat sind es 20 Jahre, die der KFOR-Einsatz im Kosovo nunmehr dauert."
"16"," Er ist der längste Auslandseinsatz der Bundeswehr."
"17"," Vermutlich war das gemeint, als vor Kurzem jemand sagte, KFOR sei ein vergessener Einsatz."
"18"," Liebe Kolleginnen und Kollegen, wir sollten es nicht zulassen, dass ein deutscher Soldat, eine deutsche Soldatin im Auslandseinsatz vergessen ist."
"19","Im Fall von KFOR kann man das vermeintliche Vergessen zudem vielleicht sogar auch als ein gutes Zeichen werten, als Zeichen, dass es dort längst nicht mehr täglich knallt, dass die Sicherheitslage mittlerweile stabil ist."
"20"," Dementsprechend hat sich der Charakter des Einsatzes in den letzten zwei Jahrzehnten sehr stark verändert."
"21"," Ende vergangenen Jahres konnte sich die Bundeswehr aus ihrem Feldlager im Süden Kosovos zurückziehen und ist heute nur noch in Pristina präsent."
"22"," Auf dem Gelände des früheren Feldlagers entsteht heute übrigens ein kosovarisch-deutscher Innovations- und Trainingspark."
"23"," Hier sollen IT-Unternehmen, Kreativ- und Kulturwirtschaft angesiedelt werden, vielleicht sogar ein Lehrkrankenhaus zur Ausbildung von Pflegern und Ärzten."
"24"," Ich finde, das zeigt ganz gut, wo wir nach 20 Jahren stehen."
"25","Dies wird vor allem deutlich, wenn wir uns noch einmal die Situation im Jahr 1999 vergegenwärtigen:"
"26"," 850 000 Zivilisten waren aus ihrer Heimat geflohen, weitere 600 000 Menschen waren innerhalb Kosovos vertrieben, und das in einem Land mit 2 Millionen Einwohnern."
"27"," Polizei und Gerichte funktionierten nicht."
"28"," Ihre ersten Streifgänge führten die Bundeswehr vorbei an zerstörten und abgebrannten Häuserketten."
"29","Seitdem haben die Soldatinnen und Soldaten von KFOR ein sicheres Umfeld in diesem Land geschaffen."
"30"," Sie haben die dringend benötigte Arbeit von Hilfsorganisationen unterstützt und die Rückkehr der Vertriebenen ermöglicht, unter anderem auch durch umfangreiche Minenräumung."
"31"," Dass die kosovarische Bevölkerung heute überwiegend Vertrauen gefasst hat in die neu aufgebauten multiethnischen Polizeikräfte in diesem multiethnischen Land, ist keine Selbstverständlichkeit; vor allen Dingen ist das ein Verdienst der Soldatinnen und Soldaten der Bundeswehr, die in den letzten 20 Jahren zur Stabilisierung Kosovos beigetragen haben."
"32"," Sie haben dort nicht nur für Sicherheit gesorgt, sondern auch Vertrauen geschaffen."
"33"," Ihnen gilt unser aller Dank für diesen Einsatz, meine sehr verehrten Damen und Herren! Und trotz aller Fortschritte:"
"34"," Gerade in den letzten Monaten haben wir manche Verschlechterung in den Beziehungen vor allen Dingen zwischen Serbien und Kosovo erleben müssen."
"35"," Diese Entwicklungen bergen — das muss man anerkennen — auch heute noch ein erhebliches Eskalationspotenzial, vor allem im überwiegend serbisch besiedelten Norden Kosovos."
"36"," Erst letzte Woche hat sich das erneut gezeigt."
"37"," Die serbische Regierung hat ihre Streitkräfte in Alarmbereitschaft versetzt, als die kosovarische Polizei einen Einsatz an mehreren Zugriffsorten im Kosovo gegen die organisierte Kriminalität durchgeführt hat — auch im überwiegend serbisch besiedelten Norden."
"38"," Der Kommandeur der KFOR stand während des gesamten Polizeieinsatzes im ständigen Kontakt mit der serbischen Seite, der kosovarischen Polizei, EULEX und allen anderen Beteiligten."
"39"," Die Mission hat damit — und zwar wieder einmal — einen Beitrag zur Beruhigung der Lage in einer schwierigen Situation geleistet."
"40","Bundesminister Heiko MaasDas zeigt:"
"41"," KFOR ist und bleibt eine stabilisierende Kraft."
"42"," Und vielleicht noch wichtiger:"
"43"," KFOR genieBt die Unterstützung beider Seiten — der kosovarischen, aber eben auch der serbischen."
"44"," Das ist Gold wert, gerade jetzt in dieser Situation, wenn es um Deeskalation und um Vermittlung geht."
"45"," Und darauf wird es auch in den kommenden Monaten ankommen."
"46"," Solange das schwierige Verhältnis zwischen dem Kosovo und Serbien nicht abschließend geklärt ist, wird es weiter zu Spannungen kommen."
"47"," Deshalb setzen wir alles daran, dass der Dialog zwischen Kosovo und Serbien Kurs nimmt auf ein umfassendes Abkommen, das dann endlich zur regionalen Stabilität beitragen wird."
"48"," Das, meine sehr verehrten Damen und Herren, war auch der Hintergrund des deutsch-französischen Westbalkan-Treffens am 29."
"49"," April hier in Berlin."
"50"," Wir werden in den kommenden Wochen und Monaten weiter zusammen mit Frankreich mit aller Kraft daran arbeiten, dass wir dieses Ziel endlich erreichen."
"51","Meine Damen und Herren, die Bundeswehr war einmal mit 6 000 Soldatinnen und Soldaten am KFOR-Einsatz beteiligt."
"52"," Dank der Fortschritte der vergangenen Jahre ist es gelungen, die deutsche Präsenz in dieser Zeit immer weiter zu reduzieren."
"53"," Und auch mit diesem Mandat halbieren wir die Obergrenze erneut, von bisher 800 auf 400.
Vizepräsident Thomas "
