"","V1"
"1",""
"2","Vielen Dank, Herr Kollege Kurth."
"3"," — Lieber Kollege Birkwald, ich will Sie darauf hinweisen:"
"4"," Wenn Sie sich bei jedem Redner melden, würden Sie die Ihnen zugewiesene Redezeit vervierfachen können."
"5"," Das ist nicht der Sinn der Veranstaltung."
"6"," — Herr Kurth sagt genau wie Herr Gutting, er hätte die Frage auch nicht zugelassen."
"7"," Ich habe sie ja auch nicht zugelassen."
"8"," Insofern sind wir einer Meinung."
"9","Als nächster Redner hat das Wort der Kollege Sebastian Brehm, CDU/CSU-Fraktion."
"10","Sebastian Brehm:"
"11","Herr Präsident! Liebe Kolleginnen und Kollegen! Mit dem Urteil des Bundesverfassungsgerichts aus dem Jahr 2002 wurde die Besteuerung der gesetzlichen Rentenversicherung für verfassungswidrig erklärt."
"12"," Das Bundesverfassungsgericht forderte den Gesetzgeber auf, zum 1."
"13"," Januar 2005 eine Neuregelung der Besteuerung der Renten vorzunehmen."
"14"," Dies wurde mit dem Alterseinkünftegesetz zum 1."
"15"," Januar 2005 umgesetzt."
"16","Bis zu diesem Zeitpunkt war der zu versteuernde Ertragsanteil, abhängig vom Alter des Bezugsberechtigten, zum Zeitpunkt des Renteneintritts auf 27 bis 35 Prozent festgelegt."
"17"," Ein Rentner mit 1 000 Euro Rente musste also 270 bis 350 Euro der Besteuerung unterwerfen."
"18"," Aufgrund des damaligen Grundfreibetrags von 7 664 Euro im Jahr 2005 wurden Renten bis zu einer Gesamthöhe von monatlich 1 825 Euro steuerlich nicht veranlagt."
"19","Zusätzlich blieben die Arbeitgeberbeiträge zur gesetzlichen Rentenversicherung beim Arbeitnehmer gänzlich steuerfrei."
"20"," Diese steuerfreien Arbeitgeberbeiträge waren übrigens auch der Grund dafür, dass das Bundesverfassungsgericht in seinem Urteil aus dem Jahr 2002 Verfassungswidrigkeit festgestellt hat."
"21"," Es erfolgte nämlich nach Ansicht des Bundesverfassungsgerichts eine unterschiedliche Behandlung der Besteuerung der Beamtenpensionen und der Besteuerung der Renten aus der gesetzlichen Rentenversicherung."
"22"," Nach dem Gleichheitsgrundsatz war das verfassungswidrig."
"23","Mit dem Alterseinkünftegesetz wurde von der damaligen Regierung die schrittweise Einführung der nachgelagerten Besteuerung von Renten eingeführt und korrespondierend dazu eine jährliche Erhöhung der steuerlichen Abzugsfähigkeit der Beiträge zur Altersvorsorge als Sonderausgabe."
"24"," Über die steuerlichen Vorteile wurde gerade ja auch schon viel gesprochen."
"25"," Ab dem Jahr 2025 sind Beiträge zur Altersvorsorge zu 100 Prozent abziehbar, während die Einkünfte aus Renten erst ab dem Jahr 2040 zu 100 Prozent zu versteuern sind."
"26"," Und diese zeitliche Diskrepanz - der Kollege hat gerade darauf hingewiesen — wurde bewusst gewählt, um Doppelversteuerungen zu vermeiden."
