"","V1"
"1",""
"2"," Für die SPD-Fraktion hat das Wort die Kollegin Susanne Mittag."
"3"," Susanne Mittag:"
"4","Sehr geehrter Herr Präsident! Sehr geehrte Kolleginnen und Kollegen! Sehr geehrte Damen und Herren! Jetzt kommen wir mal ganz gepflegt wieder zum Thema zurück."
"5"," In Bezug auf internationale Polizeimissionen ist mir ein Begriff besonders wichtig und auch ganz zentral:"
"6"," Das ist das Wort „Wertschätzung“:"
"7"," Wertschätzung für den Einsatz, den die deutschen Polizistinnen und Polizisten weltweit, ob in Afghanistan, Mali oder dem Kosovo, leisten, Wertschätzung dafür, dass die Kolleginnen und Kollegen monatelang getrennt von ihren Familien und Freunden sich für Sicherheit und Entwicklung in der Welt einsetzen, Wertschätzung des Einsatzes in rund 20 Missionen — und das schon seit 30 Jahren —, die auch zur Sicherheit in Deutschland und Europa beitragen."
"8"," Stellvertretend für die vielen Polizistinnen und Polizisten aus Bund und Ländern möchte ich die Beamten und Beamtinnen, die heute dieser Debatte auf der Tribüne folgen, ganz herzlich begrüßen."
"9"," Es freut mich, dass Sie alle hier sind."
"10"," Die heutige Debatte fußt auf einem Antrag aus 2016 mit ebenfalls langer Vorgeschichte."
"11"," Dort haben wir zehn Forderungen an die Bundesregierung formuliert und verabschiedet."
"12"," Ziel war es, den außereuropäischen Einsatz von Polizistinnen und Polizisten zu stärken, auszubauen und damit auch wertzuschätzen."
"13"," Einiges aus diesem Arbeitsauftrag wurde schon umgesetzt, so zum Beispiel die Einrichtung eines Fachbereiches an der Deutschen Hochschule der Polizei in Hiltrup für die AusbildungsmoduleSusanne Mittagfür den höheren Dienst, damit Verständnis und Wertschätzung von Vorgesetzten bei Bewerbung und Einsatz von Polizisten gefördert werden und sich das nicht nachteilig auf zum Beispiel Beurteilungen auswirkt, damit sich der Anteil der Führungskräfte, die sich für den Auslandseinsatz selbst bewerben, auch erhöht und das Bewusstsein gestärkt wird, dass alle Polizisten, aus dem Auslandseinsatz auf die heimischen Dienststellen zurückkehrend, ein Wissen um Kultur, Verhalten und Umgang mitbringen, das im täglichen Dienst oft sehr hilfreich ist."
"14"," Von diesen Erfahrungen profitieren auch Kollegen, die gar nicht im Auslandseinsatz sind."
"15","Verbessert wurden auch die Möglichkeiten der Verlängerung von Einsatzzeiten auf bis zu 24 Monate."
"16"," Auch können erfahrene Beamte durch Dienstzeitverlängerung länger im Einsatz verbleiben, wenn sie das denn wollen."
"17"," Und über das ZIF, das Zentrum für Internationale Friedenseinsätze, war es auch möglich, schon pensionierte Beamte in Polizeimissionen zu entsenden, weil die es nämlich gerne wollten."
"18"," Und das hat sehr gut geklappt."
"19","Damit möchte ich auch gleich auf eine weitere Besonderheit des heutigen Tages hinweisen — das hatte Herr Krings schon angedeutet -:"
"20"," Warum debattieren wir denn genau am heutigen Tag über Polizeimissionen? Heute Mittag haben wir in einer Feierstunde im Auswärtigen Amt mit unserem Außenminister Heiko Maas den Tag des Peacekeepers begangen."
"21"," Zusammen mit dem Bundesministerium des Innern und dem Verteidigungsministerium wurde deutsches Personal internationaler Friedenseinsätze stellvertretend für die 3 000 zivilen und uniformierten Deutschen, die derzeit in Friedenseinsätzen dienen, geehrt."
"22"," Ich hätte mir allerdings gewünscht, dass einige Mitglieder mehr aus dem Deutschen Bundestag dabei gewesen wären."
"23"," Das wäre sehr schön gewesen."
"24"," — Ganz entspannt! Ich war ja auch da."
"25"," — Auch das ist ein Zeichen der Wertschatzung für alle eingesetzten Krafte — nur die Ruhe! — und ihren gemeinsamen, nicht ungefahrlichen Einsatz in Afghanistan, in Mali, in Niger, im Kosovo, in Moldau, in der Ukraine, in Libyen, in Ramallah und Rafah, Liberia, Georgien, Irak, Somalia, Darfur, Haiti — und das waren noch gar nicht einmal alle."
"26"," Das ist auch ein Zeichen der Wertschätzung für die Kolleginnen und Kollegen, die bei Frontex ihren Dienst leisten."
"27","Auch bei der Vor- und Nachbereitung des Einsatzes und in der psychologischen Nachbetreuung gab es Verbesserungen."
"28","Vizepräsident Dr.
 Hans-Peter "
