"","V1"
"1",""
"2","Vielen Dank, Karl Holmeier."
"3"," — Nächste Rednerin:"
"4"," Dr."
"5"," Daniela De Ridder für die SPD-Fraktion."
"6","Dr."
"7"," Daniela De Ridder:"
"8","Sehr geehrte Frau Präsidentin! Liebe Kolleginnen und Kollegen! Sehr verehrte Gäste! In Sachen Energiepolitik ist Deutschland ein überaus mutiges Land."
"9"," Nicht nur, dass wir den Ausstieg aus der Kern- bzw."
"10"," Atomenergie vollziehen; wir trennen uns auch sukzessive von der Kohleenergie."
"11"," Sie sehen also, liebe Kolleginnen und Kollegen, sehr verehrte Gäste:"
"12"," Die Bundesregierung nimmt das Thema Klimaschutz seit Langem sehr ernst."
"13"," Als Hochverbraucherland müssen wir aber sicherstellen, dass unser Energiebedarf gedeckt bleibt."
"14"," Bis dahin nutzen wir Brückentechnologien wie die Versorgung mit Erdgas, ja, und erneuerbare Energien, liebe Kolleginnen und Kollegen von den Grünen."
"15"," Können wir die Versorgung allerdings nicht sicherstellen, wird Deutschland einen erheblichen Schaden erleiden."
"16"," Das ist so sicher wie das Amen in der Kirche."
"17"," Das Projekt Nord Stream 2 ist daher wesentlicher Bestandteil dieser Versorgung."
"18"," Und es ist doch überaus wünschenswert, dass es auf diesem Anbietermarkt Wettbewerb gibt."
"19","Lassen Sie mich eine Information geben:"
"20"," Die USA haben unseren Energiebedarf tatsächlich erkannt und würden uns gerne mehr von ihrem Flüssiggas anbieten."
"21"," Allerdings:"
"22"," Bei der Verarbeitung und Umwandlung von Flüssiggas in den gasförmigen Zustand — ich weiß nicht, wo die Chemikerinnen und Chemiker unter Ihnen sitzen — entsteht zusätzliches CO,."
"23"," Wollen wir das? Wir kennen die Bedenken der Ukraine, der baltischen Staaten und auch Polens, ja, und auch der Vereinigten Staaten."
"24"," Es bleibt dabei:"
"25"," Weder in Moskau noch in Washington, lieber Herr Gauland, werden unsere energiepolitischen Perspektiven diskutiert."
"26"," Hier werden die Entscheidungen gefällt; seien Sie sicher."
"27"," Das hat auch unser Außenminister, lieber Herr Ulrich, schon längst klargemacht; Sie sollten ihm vielleicht besser mal zuhören."
"28","Es mag berechtigte Kritik an Nord Stream 2 geben; aber lassen Sie uns doch mal das ganze Bild aufmachen."
"29"," Hier gibt es eine Konkurrenzlandschaft, die es zu beschreiben gilt."
"30"," Wenn der US-amerikanische Außenminister Mike Pompeo dazu aufruft, eine von Russland unabhängige Energiebasis zu entwickeln, verfolgt er doch nicht wirklich eine europäische Kohäsionspolitik."
"31"," Seien wir doch mal ehrlich:"
"32"," Es geht um Eigeninteressen."
"33"," Nichts anderes hat er doch auch im Sinn, wenn er die Antwort offen lässt, wie jüngst in einem RTL-Interview, ob niederländische Unternehmen wegen ihrer Beteiligung an Nord Stream 2 sanktioniert werden oder eben nicht."
"34","Im Übrigen:"
"35"," Vor rund sechs Wochen hat der US-amerikanische Energieminister Rick Perry in Brüssel für den Kauf von Flüssiggas geworben."
"36"," Als Partner für dieDr."
"37"," Daniela De RidderEnergieversorgung, so sagte er, seien die USA ein verlässlicherer Partner als Russland."
"38"," Ein Schelm, wer Böses dabei denkt."
"39"," Polen hat ein vitales Interesse, eigenen Projekten den Vorzug zu geben."
"40"," Denn mit der beschlossenen Baltic Pipe, die norwegisches Gas bis nach Südosteuropa transportieren soll, würde Polen tatsächlich zum Verteilerland werden."
"41"," Mit Nord Stream 2 — auch das gehört zur Wahrheit dazu — bliebe dies allerdings ein frommer Wunsch."
"42"," Und in der Ukraine — um das Bild zu komplettieren — bezeichnet Naftogaz die Pipeline Nord Stream 2 als ,,rauberische Investition“."
"43","Sie sehen, die Tonalität ist in der Tat sehr rau."
"44"," Die Ukraine moniert, durch Nord Stream 2 umgangen zu werden."
"45"," Doch dies ist nur ein ganz kleiner Teil der großen Wahrheit."
"46"," Die Ukraine wird auch im Süden, durch weitere Pipelines durch das Schwarze Meer, umgangen."
"47"," Auch das türkische Pipelineprojekt Turk Stream wird die Ukraine weiterhin unter Druck setzen."
"48"," Nord Stream 2 allein ist nicht die wegbrechende Transiteinnahme für die Ukraine."
"49"," Was Kiew allerdings tatsächlich im Moment braucht, meine sehr verehrten Kolleginnen und Kollegen, ist eine ernsthafte Fortsetzung der Minsker Verhandlungen."
"50","Lassen Sie mich nun einmal auf die Kritik hier im Hause zurückkommen."
"51"," Machen wir uns von russischem Gas abhängig? Mitnichten; denn nur 50 Prozent unserer Gasversorgung stammen tatsächlich aus Russland."
"52"," Wir sollten, lieber Jürgen Trittin, den Dialog mit Russland fortsetzen."
"53"," Insofern haben wir da hoffentlich eine Schnittmenge."
"54"," Mehrere Vorschläge wurden bereits unterbreitet, wie man das Dilemma der Gaslieferungen nach Europa auflösen kann, und zwar so, dass alle Beteiligten gewinnen."
"55"," Vor rund anderthalb Jahren schlug die Bundesregierung vor, lieber Herr Ulrich, dass westliche Firmen die alten und teilweise maroden Trassenabschnitte modernisieren sollten."
"56"," Dafür werden dann Know-how und Kredite zur Verfügung gestellt."
"57"," Die Russische Föderation verpflichtet sich, eine Mindestmenge durch die Leitungen zu transportieren."
"58"," Die Ukraine wiederum wird ihre Gasnetze nicht als politisches Druckmittel einsetzen."
"59"," — Das wäre doch mal was! Das diente dem Dialog und der Lösung."
"60","Vielen Dank.
Vizepräsidentin Claudia "
