"","V1"
"1",""
"2"," Vielen Dank, Alexander Radwan."
"3"," — Damit schließe ich die Aussprache."
"4","Wir kommen jetzt zur Abstimmung über den von der Bundesregierung eingebrachten Gesetzentwurf gegen illegale Beschäftigung und Sozialleistungsmissbrauch."
"5"," Der Finanzausschuss empfiehlt in seiner Beschlussempfehlung auf Drucksache 19/10683, den Gesetzentwurf der Bundesregierung auf den Drucksachen 19/8691 und 19/9768 in der Ausschussfassung anzunehmen."
"6"," Ich bitte diejenigen, die dem Gesetzentwurf in der Ausschussfassung zustimmen wollen, um das Handzeichen."
"7"," — Wer stimmt dagegen? — Wer enthält sich? — Der Gesetzentwurf ist damit in zweiter Beratung angenommen."
"8"," Zugestimmt haben die Fraktionen von SPD, CDU/CSU undVizepräsidentin Claudia RothAfD."
"9"," Dagegengestimmt hat die Fraktion Die Linke, und enthalten haben sich die Fraktionen der FDP und der Grünen."
"10","Dritte Beratungund Schlussabstimmung."
"11"," Nach Artikel 87 Absatz 3 des Grundgesetzes ist zur Annahme des Gesetzentwurfs die absolute Mehrheit — das sind 355 Stimmen — erforderlich."
"12"," Wir stimmen jetzt über den Gesetzentwurf namentlich ab."
"13"," Ich bitte die Schriftführer und Schriftführerinnen, die vorgesehenen Plätze einzunehmen."
"14"," Sind die Plätze an den Urnen besetzt? — Gut."
"15"," Dann eröffne ich die namentliche Schlussabstimmung über den Gesetzentwurf."
"16","Vizepräsident Dr.
 Hans-Peter "
