"","V1"
"1",""
"2"," Frau Kollegin, gestatten Sie eine Zwischenfrage?Kathrin Vogler:"
"3","Nein."
"4"," — Holocaustleugner sind für ihn „Dissidenten“, und das Judentum ist der „innere“ und der Islam der „äuBere“ Feind des „christlichen Abendlandes“."
"5"," Gedeon darf qua Urteil des Landgerichts Berlin als Holocaustleugner bezeichnet werden."
"6"," Konsequenzen? Keine! Oder Bernd Höcke, Fraktionsvorsitzender der AfD im Thüringer Landtag und Alter Ego des Neonazis Landolf Ladig:"
"7"," Er nannte das Holocaustdenkmal in Berlin ein „Denkmal der Schande“ und bezeichnet Christentum und Judentum als „einen Antagonismus“."
"8"," Konsequenzen? Keine! Gar nicht zu reden von Ihrem Fraktionsvorsitzenden, Alexander Gauland, für den der Hitlerfaschismus mit seinen Millionen Opfern nur ein Fliegenschiss in unserer Geschichte ist."
"9"," Meine Damen und Herren, das geht gar nicht."
"10"," Wir Linken stehen an der Seite aller Menschen, die von Antisemitismus, Rassismus und Islamfeindlichkeit betroffen sind."
"11"," Wir werden Ihnen von der AfD und Ihrer widerlichen Propaganda keinen Schritt nachgeben."
"12"," Vizepräsident Dr.
 Hans-Peter "
