"","V1"
"1",""
"2","Herr Kollege, erlauben Sie eine Zwischenfrage des Kollegen Birkwald?Olav Gutting:"
"3","Entschuldigung, nach Ihren Ausführungen hinsichtlich der notwendigen Geschwindigkeit heute Abend würde ich darauf verzichten wollen."
"4"," Olav GuttingDamit wir uns richtig verstehen, meine Damen und Herren, liebe Kollegen:"
"5"," Eine Doppelbesteuerung ist in jeder Form abzulehnen."
"6"," Das gilt im Übrigen nicht nur für Einzelpersonen, sondern auch für Unternehmen."
"7"," Bei diesen wird nämlich leider Doppelbesteuerung viel zu oft hingenommen, zum Beispiel infolge von fehlenden internationalen Abstimmungen oder gewerbesteuerlichen Verwerfungen."
"8"," Aber das soll jetzt hier nicht das Thema sein."
"9","Es kann vielmehr, wie schon angedeutet, durchaus sein, dass nicht alle Steuerpflichtigen von der steuerlichen Entlastung durch den Abzug von Rentenbeiträgen gleichermaßen profitieren konnten."
"10"," Diese Fälle wird es auch nach dem kompletten Systemwechsel im Jahr 2040 geben."
"11"," Aber das Steuerrecht kann nicht immer die Einzelfallgerechtigkeit im Detail garantieren."
"12"," Das kann man beklagen."
"13"," Aber diese Fälle, meine Damen und Herren, sind keine Doppelbesteuerungsfälle."
"14"," Die Linksfraktion will nun den steuerlichen Grundfreibetrag auf mindestens 12 600 Euro pro Jahr anheben."
"15"," Auch dazu nur kurz:"
"16"," Wir haben vor einem knappen halben Jahr das steuerliche Existenzminimum um 169 Euro angehoben."
"17"," Das hat knapp 3,5 Milliarden Euro gekostet."
"18"," Und Sie wollen jetzt tatsächlich den Grundfreibetrag um das 15-Fache dieser Erhöhung steigern."
"19"," Ich weiß, bei den Linken wächst das Geld auf den Bäumen."
"20"," Aber das ist jedenfalls nicht seriös."
"21","Es mag für viele Rentner lästig sein — dafür habe ich großes Verständnis —, dass sie nach einigen Jahren ohne Steuererklärung, insbesondere jetzt, bedingt durch die erheblichen Rentensteigerungen in den letzten Jahren, auf einmal wieder Steuererklärungen abgeben müssen."
"22"," Ja, das ist lästig."
"23"," Aber dieser Mehraufwand wird durch den Übergang zu vorausgefüllten Steuererklärungen in Zukunft deutlich erleichtert, und er ist jedenfalls kein Grund, die Steuersystematik insgesamt zu ändern."
"24"," Was mich allerdings mit Sorge umtreibt — das will ich zugeben -, sind die Fälle, die wir immer wieder erleben, bei denen es zu Nachforderungen vom Finanzamt kommt."
"25"," Rentner, die oftmals mangels eines direkten Abzugs über Jahre hinweg gar nicht wissen, dass sie eine Steuererklärung abgeben müssen, werden dann ja erst im Rahmen der Veranlagung besteuert, und das führt dann, obwohl es über das Jahr hinweg nur eine kleine Summe ist, plötzlich zu einer großen Nachzahlung."
"26"," Da stehen dann viele Rentnerinnen und Rentner vor einem Berg; und das ist wirklich misslich."
"27"," Dafür, dass da Ärger aufkommt, habe ich großes Verständnis."
"28"," Deswegen muss es unser Ziel sein, dass wir die steuerlichen Pflichten für die Bezieher von Alterseinktinften vereinfachen und eine zeitnahe Besteuerung gewährleisten."
"29"," Ich glaube, das ist die zentrale Aufgabe, der wir uns als Gesetzgeber stellen müssen, der sich aber auch die Finanzverwaltung stellen muss."
"30"," Das müssen wir angehen."
"31"," Jedenfalls helfen uns Schaufensteranträge wie die heute vorgelegten da nicht weiter."
"32"," Herr Birkwald, da muss ich Ihnen zustimmen bzw."
"33"," widersprechen:"
"34"," Nicht nur der Antrag der AfD ist unnötig, Ihrer auch.
 Vizepräsident Wolfgang "
