"","V1"
"1",""
"2","Vielen Dank, liebe Kollegin Petra Nicolaisen."
"3"," — Als nächster Redner hat der Kollege Dr."
"4"," Christian Wirth, AfD-Fraktion, das Wort."
"5"," Dr."
"6"," Christian Wirth:"
"7","Herr Präsident! Werte Kollegen! Der Datenschutz hat in Deutschland eine besondere Stellung, die nicht zuletzt durch die Erfahrung mit zwei Diktaturen und Überwachungsstaaten, die Generationen von Deutschen erleiden mussten, begründet ist."
"8"," Das hat uns vorsichtig gemacht, vielleicht sogar etwas übervorsichtig."
"9"," Aber im Zweifel sollten wir den Staat lieber weniger über uns wissen lassen als mehr."
"10","Wenn aus den Reihen einer Regierungspartei, der SPD, und mancher Oppositionspartei offene Unterstützung für sozialistische Enteignungsfantasien im Wohnraum und, auch bei der CDU, die vollständige Kontrolle über die Mobilität des freien Bürgers im Namen der Umwelt kommen, sollten wahrhaft demokratische, freiheitliche Kräfte aufhorchen."
"11"," Das Volk sollte sich in dieser Hinsicht genau überlegen, welche Regierungsparteien ab 2021 mit den detaillierten Angaben der Bürger zum Beispiel zu Wohnraum, Energie etc."
"12"," Politik machen."
"13","Eine ungewöhnliche Zurückhaltung zeigt die Bundesregierung beim Thema Religion — die FDP jetzt auch -:"
"14"," Erfasst werden soll ausschließlich die Zugehörigkeit zu öffentlich-rechtlichen Religionsgemeinschaften — was der absolute Mindeststandard ist, den die EU uns hier für den Zensus vorgibt."
"15"," Die öffentlich tlichen Religionsgemeinschaften spiegeln in ihrer jetzigen Bandbreite die Realitäten unserer Gesellschaft nicht mehr vollständig wider."
"16"," Dies hat auch der Bundesrat in seiner Ausschussempfehlung Ende März so gesehen."
"17"," Deswegen verlangt der Bundesrat, absolut nachvollziehbar, dass im Rahmen der Haushaltsbefragungen nicht nur die Mitgliedschaft zu den öffentlich-rechtlichen Religionsgemeinschaften, sondern auch das „Bekenntnis zu einer Religion, Glaubensrichtung oder Weltanschauung“ erfasst wird, was ja ausdrücklich auch für Erkenntnisse vorgesehen ist, die sich nicht aus den Registerdaten ergeben."
"18"," Hiervon versprechen sich die Länder einen, ich zitiere, „herausragenden Mehrwert für integrationspolitische Fragestellungen“, eine völlig richtige Aussage, die es leider nicht in den endgültigen Beschluss geschafft hat — wieder mal ein kleiner Sieg der politischen Korrektheit über Sinn und Verstand."
"19"," Hier hätte die Bundesregierung viel für die Integration in Deutschland leisten können."
"20","Positiv zu sehen ist im Zusammenhang mit der Integration natürlich die Erfassung eben nicht nur der Staatsangehörigkeit, sondern auch des Geburtsortes und gegebenenfalls des Datums des Zuzugs in die Bundesrepublik Deutschland."
"21"," Hier ist einer Forderung, die auch die AfD beim Zensusvorbereitungsgesetz schon so gestellt hat, entsprochen worden."
"22"," Es freut mich, dass Sie auch mal auf uns hören."
"23"," Weiter so! Auch in diesem Fall erlauben die erhobenen Daten zuverlässigere Voraussagen über den Fortschritt der Integration von Migranten und die Notwendigkeit besonderer Fördermaßnahmen, zum Beispiel sprachlicher Natur, in Schulen."
"24","Das Zensusgesetz könnte besser sein, so viel ist klar.
Vizepräsident Wolfgang "
