"","V1"
"1",""
"2"," Eckhardt Rehberg, CDU/CSU, ist der nächste Redner."
"3"," Eckhardt Rehberg:"
"4","Herr Präsident! Liebe Kolleginnen und Kollegen! Man kann der FDP nur dankbar sein für diesen Antrag; denn die Schuldenbremse verbindet sich mit Namen wie Angela Merkel und Peer Steinbrück, Peter Struck und Volker Kauder."
"5"," Liebe Kolleginnen und Kollegen der FDP, zur geschichtlichen Wahrheit gehört dazu, dass Sie sich — außer Florian Toncar — vor zehn Jahren hier im Deutschen Bundestag kraftvoll enthalten haben."
"6"," Eckhardt Rehberg Das gehört zur historischen Wahrheit dazu."
"7"," Sie haben sich kraftvoll enthalten."
"8"," Sie haben damals keinen Beitrag zur Schuldenbremse geleistet."
"9"," So viel zur Ernsthaftigkeit und Ehrlichkeit Ihres Antrages."
"10"," Präsident Dr.
 Wolfgang "
