"","V1"
"1",""
"2","Ich danke Ihnen, Matern von Marschall."
"3"," — Damit schließe ich die Aussprache."
"4","Interfraktionell wird Überweisung der Vorlage auf Drucksache 19/10626 an die in der Tagesordnung aufgeführten Ausschüsse vorgeschlagen, wobei die Federführung beim Ausschuss für Wirtschaft und Energie liegen soll."
"5"," — Sie sind damit einverstanden."
"6"," Dann ist die Uberweisung so beschlossen."
"7","Ich rufe jetzt Tagesordnungspunkt 24 sowie Zusatzpunkt 9 auf:"
"8","24."
"9"," Erste Beratung des von den Fraktionen der CDU/ CSU und SPD eingebrachten Entwurfs eines Gesetzes zur Reform der Hebammenausbildung und zur Anderung des Fünften Buches Sozialgesetzbuch Drucksache 19/10612 Uberweisungsvorschlag:"
"10","Ausschuss für GesundheitAusschuss für Arbeit und SozialesAusschuss für Familie, Senioren, Frauen und Jugend Ausschuss für Bildung, Forschung und TechnikfolgenabschatzungZP9 Beratung des Antrags der Abgeordneten Dr."
"11"," Axel Gehrke, Dr."
"12"," Robby Schlund, Detlev Spangenberg, weiterer Abgeordneter und der Fraktion der AfDGeburtshilfe in Deutschland flächendeckend sicherstellenDrucksache 19/10631Überweisungsvorschlag:"
"13"," Ausschuss für GesundheitNach einer interfraktionellen Vereinbarung sind für die Aussprache 38 Minuten vorgesehen."
"14"," — Ich höre keinen Widerspruch."
"15"," Dann ist das so beschlossen."
"16","Ich eröffne die Debatte erst, wenn in den Fraktionen Ruhe eingekehrt ist."
"17"," — Dann eröffne ich die Debatte."
"18"," Das Wort hat Emmi Zeulner für die CDU/CSU-Fraktion."
"19"," Emmi Zeulner:"
"20","Sehr geehrte Frau Präsidentin! Liebe Kolleginnen und Kollegen! Wir behandeln heute das Hebammenreformgesetz."
"21"," Da es schon spät am Abend ist, darf ich hier auch für meine geschätzte Kollegin der SPD, Bettina Müller, reden."
"22"," Wir stehen da Seit’ an Seit’ und kämpfen als Große Koalition aus SPD, CDU und CSU gemeinsam für unsere Interessen."
"23"," Es ist wichtig, dieses Thema voranzubringen."
"24"," Deswegen haben wir gemeinsam entschieden, die Behandlung des Hebammenreformgesetzes vorzuziehen, und dürfen heute darüber diskutieren, was ich sehr wichtig finde."
"25"," Warum brauchen wir ein neues Gesetz? Das liegt zum einen daran, dass das Berufsrecht von 1985 veraltet ist — dieses Gesetz ist tatsächlich älter als ich — und der medizinische Fortschritt natürlich nicht stehen geblieben ist."
"26"," Deswegen ist es wichtig, hier einen neuen Ansatz zu finden."
"27","Zweitens gibt es eine europäische Richtlinie."
"28"," Bei europäischen Richtlinien gilt prinzipiell:"
"29"," Man muss nicht allem hinterherrennen, was aus Europa kommt."
"30"," Aber es ist natürlich schon wichtig, zu schauen:"
"31"," Was machen denn die anderen europäischen Länder? Tatsache ist, dassEmmi Zeulnerwir innerhalb der EU das einzige Land sind, das noch keine Akademisierung der Hebammenausbildung eingeführt hat."
"32"," Auch deswegen finde ich es richtig, dem Ganzen ein Update zu geben."
"33"," Mir ist wichtig, damit auf keinen Fall zu signalisieren, dass wir die derzeitige Ausbildung geringschätzen."
"34"," Im Gegenteil:"
"35"," Die derzeitige Ausbildung ist gut, sie ist hervorragend."
