"","V1"
"1",""
"2","Vielen Dank, Frau Kollegin."
"3"," — Als nächste Rednerin hat das Wort die Kollegin Kordula Schulz-Asche, Bündnis 90/Die Grünen."
"4"," Kordula Schulz-Asche:"
"5","Herr Präsident! Meine Damen und Herren! Das Gesetz hat den Titel „Gesetz für mehr Sicherheit in der Arzneimittelversorgung“ eigentlich nicht verdient."
"6"," Neben viel Klein-Klein findet sich leider viel zu wenig, was die Versorgung der Patienten tatsächlich sicherer macht."
"7"," Nach den Skandalen der letzten Zeit reicht das bei Weitem nicht aus."
"8"," Im Fall des Lunapharm-Skandals sind hochpreisige, gestohlene Arzneimittel über einen Arzneimittelgroßhändler in unser Land gekommen."
"9"," Nun sollen unangekündigte Kontrollen solches verbrecherisches Handeln künftig früher unterbinden."
"10"," Aber allein in Deutschland gibt es über 4 000 Unternehmen, die mit Arzneimitteln handeln dürfen."
"11"," Das wäre eine Überforderung der zuständigen Landesaufsichten, für die Sie in diesem Gesetz leider keine Lösung haben."
"12"," Wie wenig dieses Gesetz für mehr Sicherheit sorgt, zeigt sich auch daran, dass praktisch keine Lehren aus dem Fall Valsartan gezogen wurden."
"13"," Im vergangenen Jahr wurde bekannt, dass Wirkstoffe aus einer Produktion in China über Jahre hinweg möglicherweise krebserregende Nebenprodukte enthielten."
"14"," Niemandem, auch nicht den Behörden, ist dies aufgefallen."
"15"," Jetzt sollen bei Arzneimittelrückrufen die Aufsichtsbehörden öffentliche Warnungen aussprechen dürfen."
"16"," Für Menschen, die sich regelmäßig die Internetseite des Bundesinstituts für Arzneimittel und Medizinprodukte ansehen, mag das genügen."
"17"," Aber die allermeisten betroffenen Patientinnen und Patienten erwarten im Fall von Medikamentenrückrufen eine direkte Kontaktaufnahme."
"18"," Diese haben Sie in diesem Gesetz leider nicht vorgesehen."
"19"," Um für mehr Sicherheit bei der Produktion — wie bei Valsartan — zu sorgen, müssen die Fertigarzneimittelhersteller, die Wirkstoffe aus Übersee verwenden, mehr und besser prüfen."
"20"," Doch was schlägt diese Regierung vor? Die Produktionsorte der Wirkstoffe werden aufgelistet, sodass beim nächsten Skandal wenigstens jeder weiß, ob das einzunehmende Medikament betroffen ist oder nicht."
"21"," Mehr Sicherheit in der Versorgung ist das sicher nicht."
"22"," Sogar von einer Verschlechterung der Versorgung muss für die Patientinnen und Patienten mit Hämophilie gesprochen werden."
"23"," Heute erfolgt die Versorgung überKordula Schulz-Aschespezialisierte Arztezentren, die die hochkomplexen Arzneimittel direkt von den Herstellern beziehen und ihren Patienten verabreichen."
"24"," Aus welchen Gründen soll zukünftig die Versorgung tiber Apotheken erfolgen? Das bedeutet eine erhebliche Schwächung der Arzt-Patienten-Bindung bei einer Erkrankung, die eine hohe Therapietreue erfordert."
"25"," Natürlich müssen nun die Leistungen der Apotheken zusätzlich bezahlt werden."
"26"," Hier wird ein funktionierendes Versorgungssystem leichtfertig aufs Spiel gesetzt."
"27"," Im Falle des pflanzlichen Arzneimittels Iberogast dauerte es ganze zehn Jahre, bis die durch die Bundesaufsicht angeordnete Warnung vor möglichen Leberschäden in den Beipackzettel aufgenommen wurde."
"28"," Hier sollten wir von Ländern wie der Schweiz lernen."
"29"," Unser Gesetzentwurf tut genau das:"
"30"," Warnungen des BfArM vor Nebenwirkungen sind in Beipackzetteln durch die Arzneimittelhersteller sofort aufzunehmen."
"31"," Das fehlt völlig in Ihrem Gesetzentwurf."
"32"," Wenn Sie die Patientensicherheit ernst nehmen, dann stimmen Sie unserem Gesetzentwurf zu."
"33"," Die Verordnung von Cannabis zu medizinischen Zwecken soll zwar erleichtert werden, doch statt endlich den Genehmigungsvorbehalt zu streichen, drehen Sie nur am ganz kleinen Rad."
"34"," Jeder Mensch, der Cannabis als Medizin benötigt, muss es auch bekommen, und zwar während der gesamten Behandlung."
"35"," Es reicht nicht, nur nach einer Änderung der Sorte oder der Dosierung von einer erneuten Genehmigung abzusehen."
"36"," Zu begrüßen ist, dass nun endlich das elektronische Rezept kommt."
"37"," Unverständlich ist aber, warum Sie keine konkreten Vorgaben zu seiner Ausgestaltung machen."
"38"," Somit bleibt völlig offen, ob und wie das eRezept die Versorgung verbessert."
"39","Meine Damen und Herren, aus unserer Sicht soll hier und heute ein Gesetzentwurf für ein klitzekleines bisschen Mehr an Sicherheit in der Arzneimittelversorgung beschlossen werden."
"40"," Wir hätten mehr erwartet."
"41"," Die Patientinnen und Patienten hätten mehr verdient."
"42"," Daher werden wir uns bei der Abstimmung über den Gesetzentwurf der Bundesregierung enthalten."
"43"," Unserem eigenen Gesetzentwurf werden wir sehr gerne zustimmen."
"44","Ich danke Ihnen für Ihre Aufmerksamkeit.
Vizepräsident Wolfgang "
