"","V1"
"1",""
"2","Vielen Dank, Herr Kollege Frei."
"3"," — Als letzter Redner zu diesem Tagesordnungspunkt erhält das Wort der Kollege Josef Oster, CDU/CSU."
"4","Josef Oster:"
"5","Verehrter Herr Präsident! Meine verehrten Kolleginnen und Kollegen! Wir verfügen in Deutschland über eine Polizei, die in unserer Bevölkerung höchstes Ansehen genießt."
"6"," Wir verfügen über eine Polizei, die hervorragend ausgebildet ist."
"7"," Und wir verfügen über eine Polizei, die uneingeschränkt auf einem rechtsstaatlichen Fundament arbeitet."
"8"," Das sind Werte, meine sehr geehrten Damen und Herren, die wir selbst häufig nicht hoch genug würdigen."
"9"," Auch dafür ist die heutige Debatte ein willkommener Anlass."
"10"," Liebe Kolleginnen und Kollegen, unsere Polizei genießt auch international höchste Anerkennung."
"11"," Die Beamtinnen und Beamten sind aufgrund ihrer Kompetenz und Erfahrung beste Botschafter für das positive Ansehen unseres Landes."
"12"," Wir wollen, dass Deutschland international eine noch stärkere Verantwortung für Frieden, Sicherheit und Entwicklung übernimmt."
"13"," Das schließt eben auch den Einsatz von Polizistinnen und Polizisten im Ausland ein."
"14"," Dabei übersehe ich nicht, dass wir hier nochJosef Osterein gutes Stück besser werden können."
"15"," Im Jahr 2017 waren durchschnittlich weniger als 200 deutsche Polizisten international im Einsatz."
"16"," Im Verhältnis zur Größe unseres Landes und zu den int ist das zweifelsohne deutlich zu wenig."
"17"," Die polizeilichen Einsatzzahlen und Herausforderungen sind aber eben auch in Deutschland in den letzten Jahren deutlich gestiegen."
"18"," Und die Einsatzbereitschaft in Deutschland hat selbstverständlich immer Vorrang."
"19","Liebe Kolleginnen und Kollegen, genau das hat aber unsere Bundesregierung erkannt."
"20"," Wir brauchen eben mehr Personal, national und auch international."
"21"," Wir haben einen beispiellosen Personalaufwuchs bei der Bundespolizei beschlossen; das ist schon angesprochen worden."
"22"," Wenn man das Jahr 2016 miteinbezieht, sind es insgesamt 8 500 Stellen, um die die Bundespolizei wachsen wird."
"23"," Genau das, meine sehr geehrten Damen und Herren, ist die richtige Antwort auf die neuen Herausforderungen."
"24","Für Landespolizeien haben wir hier in Berlin nicht die politische Zuständigkeit; das wissen wir."
"25"," Aber auch hier macht sich die Union für internationales Engagement stark."
"26"," Der CDU-Innenminister von Nordrhein-Westfalen, Herbert Reul, hat beispielsweise erst vor Kurzem erklärt, dass er die Zahl der nordrhein-westfälischen Beamtinnen und Beamten im Ausl loppeln wird - auch das ein Signal der Union."
"27"," Meine Damen, meine Herren, natürlich ist es wichtig, dass wir dabei unsere eigenen Hausaufgaben nicht vernachlässigen; auch das ist hier schon angesprochen worden."
"28"," Themen wie Migration, zunehmende Gewaltbereitschaft, Kleinkriminalität:"
"29"," all das stellt unsere Polizei im Inland vor wachsende Herausforderungen."
"30"," Mit „eigenen Hausaufgaben“ meine ich auch die Einsätze in Europa."
"31"," Für eine verlässliche Sicherung unserer Außengrenzen ist der Ausbau von Frontex unerlässlich."
"32"," Auch das wird weitere Personalressourcen binden."
"33"," Genau deshalb muss der Personalaufwuchs, wie wir bereits beschlossen haben, auch in Zukunft kontinuierlich weitergehen."
"34","Meine lieben Kolleginnen und Kollegen, zum Abschluss noch ein Wort zum Antrag der Grünen."
"35"," Ich begrüße es ausdrücklich, dass Sie sich mit der Arbeit unserer Polizei auseinandergesetzt haben und diese Arbeit auch wertschätzen."
"36"," Auch sonst enthält Ihr Antrag — das will ich sagen - eine Reihe von durchaus guten und sinnvollen Anregungen."
"37"," Er erweckte bei mir allerdings, als ich ihn gelesen habe, zumindest ein wenig den Eindruck, dass Sie deutsche Polizisten lieber im Auslandseinsatz sehen als in unserem Land selber."
"38"," Das war mein persönlicher Eindruck, vielleicht habe ich mich getäuscht."
"39"," Aber ich würde mich jedenfalls freuen, wenn auch Sie, Kolleginnen und Kollegen von Bündnis 90/Die Grünen, den Personalaufwuchs unserer Polizei in Zukunft positiv begleiten würden."
"40"," Vielen Dank.
Vizeprasident Wolfgang "
