"","V1"
"1",""
"2","Danke schön."
"3"," — Jetzt sind nicht Sie, sondern der Kollege Beutin dran."
"4"," Herr Beutin, bitte."
"5","Lorenz Gösta Beutin:"
"6","Vielen Dank."
"7"," — Ich möchte zunächst darauf hinweisen, dass ich erwartet habe, dass Sie sich an dieser Stelle für Ihre Äußerung, Sie möchten mich abschaffen, entschuldigen."
"8"," — Sie waren es aus den Reihen der AfD."
"9"," Hier im Hohen Hause wurde geäußert, Sie möchten einen Menschen abschaffen."
"10"," Ich will ganz klar sagen:"
"11"," Das ist geäußert worden."
"12"," Dafür erwarte ich eine Entschuldigung; denn so eine Außerung hat hier nichts zu suchen."
"13"," Aber davon abgesehen:"
"14"," Ich habe mir den Sachverhalt durchaus angeschaut."
"15"," In diesem Jahr im Januar ist eine Maßnahme beispielsweise auf eine Umschaltung zwischen Frankreich und Spanien zurückzuführen."
"16"," Wir haben ein europäisches Stromsystem."
"17"," Es gibt einen Austausch von Strom."
"18"," Hier ist es zu einem Fehler gekommen, aber die Bundesnetzagentur — Sie sagen es ja richtig — hat eingegriffen."
"19"," Das ist auch die Aufgabe der Bundesnetzagentur:"
"20"," einzugreifen, wenn es zu Fehlschaltungen oder zu Übertragungsfehlern kommt."
"21"," Das ist die Funktionsweise des europäischen Stromsystems."
"22"," Wenn Sie sich die Statistik für 2018 anschauen würden, würden Sie sehen, dass Deutschland im europäischen Vergleich bei der Netzsicherheit auf Platz vier steht."
"23"," Für die Netzsicherheit ist die Bundesnetzagentur zuständig."
"24"," Wenn Sie behaupten, wir hätten ein instabiles Stromsystem, dann ist das einfach eine Falschinformation.
 Vizepräsidentin Claudia "
