"","V1"
"1",""
"2"," Die nächste Rednerin ist die Fraktionsvorsitzende von Bündnis 90/Die Grünen, Katrin Göring-Eckardt."
"3","Katrin Göring-Eckardt:"
"4","Herr Präsident! Liebe Kolleginnen und Kollegen! Einmal im Leben die eigenen Träume Wirklichkeit werden lassen, die Fesseln abwerfen, Mauern einreißen — wer möchte das nicht? Die Bürgerinnern und Bürger der DDR haben das erlebt."
"5"," Ein Traum wurde Wirklichkeit, ein Traum wurde wahr."
"6"," Ganz am Anfang waren es nur wenige, die Leib und Leben der Gefahr ausgesetzt haben."
"7"," Die lähmende Angst war allgegenwärtig."
"8"," Menschen gingen auf die Straße gegen Wahlfälschung und für Ausreise."
"9","Wir bedanken uns heute bei all denjenigen, die so viel riskiert haben."
"10"," Wir bedanken uns heute bei all denjenigen, die sich an der Friedlichen Revolution beteiligt haben in einer Zeit, in der nicht klar war, dass sie friedlich bleiben würde."
"11"," Es ist schade, dass Sie das in Ihrem Antrag nicht so würdigen, wie es eigentlich gewürdigt werden müsste."
"12"," Wir wissen ja spätestens seit der Niederschlagung der Aufstände vom 17."
"13"," Juni, dass die DDR-Diktatur ihre Macht mit Gewalt verteidigen würde."
"14"," Wir wissen, dass die Bilder vom Platz des Himmlischen Friedens bei den Bürgerrechtlern und vielen anderen Menschen in der DDR Angst ausgelöst haben; aber sie sind unbeugsam geblieben, übrigens über viele Jahrzehnte."
"15"," Ich erinnere an Pfarrer Brüsewitz, der sich in den 70er-Jahren verbrannt hat."
"16"," Ich erinnere an die Gruppen in den kirchlichen Kreisen, an den konziliaren Prozess der DDR, im Zuge dessen man sich um Frieden, Gerechtigkeit und übrigens auch um die Bewahrung der Schöpfung gekümmert hat."
"17"," Ich erinnere an all diejenigen, die Tag für Tag riskierten, im Gefängnis zu landen, und wussten, dass sie ihres Lebens nicht mehr froh werden würden, wenn das tatsächlich passiert."
"18"," Ich erinnere an diejenigen, die dafür gesorgt haben, dass diese Revolution stattfinden konnte und friedlich blieb, und die unbeugsam waren bis in den Herbst 1989 hinein."
"19"," Meine Damen und Herren, später wurden es mehr."
"20"," Bei mir war es zuerst die Junge Gemeinde."
"21"," Im Herbst 1989 bin ich mit meinem Sohn, der nur ein paar Wochen alt war, zu Friedensgebeten und auf Demonstrationen gegangen."
"22"," In den Nebenstraßen standen die Wasserwerfer."
"23"," Später wussten wir auch, wer auf den Listen für die Internierungslager gestanden hat."
"24"," Ich werde nicht vergessen, dass ich immer ein paar Minuten eher gegangen bin in der Sorge, dass Gewalt ausbrechen würde."
"25"," Ich werde auch nicht vergessen, dass wir uns zu Hause immer abgesprochen haben:"
