"","V1"
"1",""
"2"," Christine Aschenberg-Dugnus, FDP, ist die nächste Rednerin."
"3"," Christine Aschenberg-Dugnus:"
"4","Herr Präsident! Liebe Kolleginnen und Kollegen! Lieber Herr Minister Spahn, Sie versprechen mit Ihrem TSVG schnellere Terminvergabe, mehr Sprechstunden und bessere Angebote für gesetzlich Versicherte."
"5"," Das werden Sie aber leider mit Ihrem Gesetz nicht erreichen."
"6","Nehmen wir uns einmal die einzelnen Punkte vor."
"7","Mit der Erhöhung der Mindestsprechstundenzeit für gesetzlich Versicherte von 20 auf 25 Stunden suggerieren Sie, Ärzte würden einfach nicht genug arbeiten."
"8"," Das ist eine Diffamierung, Herr Spahn, aller niedergelassenen Ärzte und Psychotherapeuten, die im Durchschnitt über 50 Wochenstunden für ihre Patientinnen und Patienten da sind."
"9"," Was würden Sie eigentlich machen, wenn die Ärzte tatsächlich nur 25 Wochenstunden - dies fordern Sie ja als Minimum - für gesetzlich Versicherte aufbringen würden? Gott sei Dank tun die Ärzte das nicht, weil ihnen die Verantwortung für ihre Patienten wichtiger ist als der Ärger über das Gesetz und den Minister."
"10"," Darüber freue ich mich, meine Damen und Herren."
"11"," Herr Spahn, ich finde in Ihrem Gesetz keinen einzigen Satz, wie man den ärztlichen Alltag erleichtern könnte, damit einfach mehr Behandlungszeit für die Patientinnen und Patienten übrig bleibt."
"12"," Wir haben uns darüber Gedanken gemacht und einen Antrag zur Entbürokratisierung in den Deutschen Bundestag eingebracht."
"13","Meine Damen und Herren, wenn Arzte und Psychotherapeuten im Jahr 54 Millionen Bürokratiestunden zu bewältigen haben, dann läuft in unserem System etwas schief."
"14"," Wenn nur die Hälfte dieser Stunden für die Patientenversorgung zur Verfügung stünde, dann würde sich die Versorgung für alle Patientinnen und Patienten erheblich verbessern."
"15"," Unser Sachverständiger Herr Professor Neubauer hat in der ersten Anhörung zum TSVG einen ganz konkreten Vorschlag zur Entbürokratisierung gemacht."
"16"," Ich darf zitieren:"
"17","Ein dringlich notwendiger Bürokratieabbau kann dadurch erreicht werden, dass bürokratische Arbeiten von den Krankenkassen extra vergütet werden."
"18"," Damit verwandeln sich Bürokratiekosten in Serviceleistungen, die angemessen zu vergüten sind und auch an entsprechendes Personal delegiert werden können."
"19","Meine Damen und Herren, ich finde, das ist ein sehr guter Vorschlag; denn wenn wir Bürokratie bepreisen würden, dann hätten die Ärztinnen und Ärzte nur den Aufwand, der es der Krankenkasse auch wert ist, bezahlt zu werden."
"20"," Ein wunderbarer Vorschlag! Wir müssen doch feststellen:"
"21"," Ärztliche Behandlungszeit ist nun einmal begrenzt."
"22"," Ärzte wollen behandeln und nicht Bürokratiestunden ableisten."
"23"," Und das wollen die Patientinnen und Patienten ganz genauso."
"24"," Jetzt zu Ihren Vergütungsanreizen."
"25"," Vergütungsanreize finden wir grundsätzlich gut, aber erklären Sie mir doch mal bitte, warum es für Patienten in der offenen Sprechstunde und für neue Patienten eine extrabudgetäre Vergütung geben soll, ein Arzt aber für die Behandlung von älteren multimorbiden Patienten oder Chronikern keine extrabudgetäre Vergütung erhält."
"26"," Setzen Sie doch einfach unseren Vorschlag der Entbudgetierung um, also budgetieren Sie die ärztliche Leistung überhaupt nicht mehr im grundversorgenden haus- und fachärztlichen Bereich."
"27"," Das kostet Sie keinen Cent mehr als die von Ihnen veranschlagten 600 bis 800 Millionen Euro."
"28"," Das wäre es doch! Damit würden Sie allen Ärztinnen und Ärzten entgegenkommen."
"29"," Denn, meine Damen und Herren, geleistete Arbeit muss doch auch zu 100 Prozent vergütet werden, egal ob der Patient aus der offenen Sprechstunde kommt, ein Neupatient ist oder ein chronisch Kranker."
"30"," Ganz zum Schluss möchte ich jedoch auch sagen, dass im Gesetz auch erfreuliche Aspekte stecken."
"31"," Positiv ist, dass die Versicherten mit HIV-Infektionsrisiko einen Anspruch auf Präexpositionsprophylaxe erhalten."
"32"," Das haben wir lange gefordert, das finden wir auchChristine Aschenberg-Dugnuswunderbar."
"33"," Die Verbesserungen bei den Heilmittelerbringern, also den Physiotherapeuten, Logopäden etc."
"34",", begrüßen wir ganz ausdrücklich."
"35"," Im Ergebnis aber ist uns das zu wenig."
"36"," Deswegen werden wir das TSVG ablehnen."
"37","Ganz herzlichen Dank."
"38"," Präsident Dr.
 Wolfgang "
