"","V1"
"1",""
"2"," Herr Kollege, gestatten Sie eine Zwischenfrage?Dr."
"3"," Volker Ullrich:"
"4"," Ja."
"5","Kay Gottschalk:"
"6","Vielen Dank, dass Sie die Zwischenfrage zulassen, Herr Kollege."
"7"," — Aber ich muss mich schon arg wundern."
"8"," Liegt es am Politbetrieb, dass Sie so betriebsblind und realitätsfern sind? Kennen Sie den Begriff „Amtsbonus“? Wissen Sie, dass Demokratierechtler immer sagen, dass leider eine lange Amtszeit nachher immer darauf ausgerichtet ist, wiedergewählt zu werden? Gerade der zitierte Kanzler Kohl — manche kannten gar keinen anderen — ist verantwortlich für einen Reformstau in unserer Republik, weil immer wieder alles bei ihm demokratiepraktisch sogar auf die Wiederwahl ausgerichtet wurde."
"9","Sie reden vom Ressortprinzip."
"10"," Ich rede von der Richtlinienkompetenz des Kanzlers, meine Damen und Herren."
"11","Und wie kommt es, wenn Sie von einem starken Parlament und starken Parlamentariern sprechen, dass Sie eben das Paradebeispiel geliefert haben? 7,5 Milliarden Euro Haftung für diese Investitionsbank prügeln Sie hier in 27 Minuten durch."
"12","Meine Damen und Herren, wenn wir dann noch darüber sprechen, dass wir diesen Vergleich wählen — und es ist sehr unredlich, was Sie hier mit dem Kollegen Brandner machen -, dann müssten Sie mir doch zustimmen, dass Sie einige Demokratieprinzipien und Erwägungen großer Verfassungsrechtler hier einfach unter den Tisch fallen lassen."
"13"," Dr."
"14"," Volker Ullrich:"
"15","Herr Kollege, ich stimme Ihnen in gar keinem Punkt zu."
"16"," Sie haben in dem, was Sie gesagt haben, unrecht."
"17"," Zum einen:"
"18"," Sie missachten das Parlament."
"19"," Sie haben gerade gesagt:"
"20"," Hier wird ein Gesetz zur Europäischen Investitionsbank durchgeprügelt."
"21"," — Das Wort „prügeln“ ist nicht der richtige Ausdruck dafür, dass eine große Mehrheit dieses Hauses nach Beratungen im Ausschuss hier eine Entscheidung getroffen hat."
"22"," Das ist antidemokratisch, wenn Sie so argumentieren."
"23"," Zweitens bitte ich Sie, zur Kenntnis zu nehmen, wie die Wahlergebnisse der Jahre 1983 bis 1994 ausgefallen sind."
"24"," Dort haben Christdemokraten und Christsoziale immer unter Führung von Helmut Kohl eine deutliche Mehrheit im Deutschen Bundestag bekommen."
"25"," Das ist der Souverän, der so entschieden hat."
"26"," Es mag Ihnen nicht passen, aber das ist Geschichte."
"27","Im Übrigen haben die Kanzlerschaft von Helmut Kohl und die Regierungen von CDU, CSU und FDP in dieser Zeit unserem Land und Europa sehr gutgetan."
"28"," Dr."
"29"," Volker UllrichUnd darüber hinaus:"
"30"," Ja, es gibt die Richtlinienkompetenz."
"31"," Aber es gibt eben auch das Ressortprinzip."
"32"," Sie können sich beim Grundgesetz nicht das herauspicken, was Sie gerne hätten, sondern Sie müssen die Verfassung und die Verfassungswirklichkeit so nehmen, wie sie ist, und so beschreiben."
"33"," Mein letzter Punkt."
"34"," Was bedeutet „Wahl“? „Wahl“ bedeutet natürlich die Wahl im Deutschen Bundestag."
"35"," Aber wie ist es mit einem konstruktiven Misstrauensvotum? Dabei stehen im Prinzip auch zwei zur Wahl:"
"36"," derjenige, der den Kanzler herausfordert, und der amtierende Kanzler."
"37"," Wollen Sie also, wenn Sie auf zwei Wahlen begrenzen, dann auch nur noch zweimal ein konstruktives Misstrauensvotum zulassen? Das sind alles offene Fragen, die Sie in Ihrem Gesetzentwurf nicht behandelt haben."
"38"," Deswegen lehnen wir ihn aus grundsätzlichen Erwägungen ab."
"39","Wenn ich abschließend außerhalb der verfassungstheoretischen Debatte noch etwas sagen darf — ich sage das für meine Fraktion und mit großem Stolz -:"
"40"," Ich bin froh, dass in den letzten 14 Jahren Angela Merkel Kanzlerin der Bundesrepublik Deutschland war, weil das Frieden und Wohlstand gebracht hat und unser Land nicht da stünde, wo es steht, wenn wir nicht diese Erfolge erzielt hätten."
"41","Vielen Dank."
"42","Vizepräsident Dr.
 Hans-Peter "
