"","V1"
"1",""
"2"," Vielen Dank, Frau Höchst."
"3"," — Nächster Redner:"
"4"," Michael Kießling für die CDU/CSU-Fraktion."
"5"," Michael Kießling:"
"6","Sehr geehrte Präsidentin! Liebe Kolleginnen und Kollegen! Meine sehr geehrten Damen und Herren! Manchmal, wenn man etwas erreichen will, ist auch Detailarbeit notwendig."
"7"," Frau Höchst, das möchte ich Ihnen mit auf den Weg geben:"
"8"," Auch wenn es lästig ist:"
"9"," Man muss sich um Dinge kümmern und die auch ab und zu regeln, auch wenn es ins Detail geht."
"10","Vorweg möchte ich sagen, dass die Freiwilligendienste eine Erfolgsgeschichte sind und von hohem zivilgesellschaftlichem Engagement, und zwar über alle Generationen hinweg, zeugen."
"11"," Ob es die Arbeit an kranken, mit behinderten oder alten Menschen ist oder zum Beispiel der Dienst beim THW oder beim Roten Kreuz:"
"12"," Das alles schöpft enormen Wert für unsere Gesellschaft und auch für jeden Einzelnen."
"13"," Die Freiwilligendienste stärken das gesellschaftliche Zusammenleben, den Zusammenhalt sowie das Verantwortungsbewusstsein jedes Einzelnen."
"14","Bereits heute haben wir circa 80 000 junge Menschen, die sich im Freiwilligendienst engagieren."
"15"," Aber das Engagement junger Erwachsener befindet sich in einem Wandel:"
"16"," Verkürzte Schulzeiten, die Veränderung von Studienbedingungen oder berufliche Verpflichtungen machen Freiräume für Engagement schwieriger und zeitlich enger."
"17"," Vielen jungen Menschen fehlt schlichtweg die Zeit, um sich kontinuierlich zu engagieren."
"18"," Trotzdem sehen wir:"
"19"," Junge Erwachsene packen an, mischen sich ein und übernehmen Verantwortung."
"20","Warum schaffen wir nun die Möglichkeit, den Jugend- und Bundesfreiwilligendienst für unter 27-Jährige in Teilzeit abzuleisten? Aktuell sind fast 30 000 junge Erwachsene unter 27 Jahren im Bundesfreiwilligendienst tätig; das sind drei Viertel von allen Freiwilligen im Bundesfreiwilligendienst."
"21"," Diese Anzahl an Freiwilligendienstleistenden zwischen 18 und 27 Jahren beweist, wie wichtig jungen Menschen das Engagement für und in der Gesellschaft ist."
"22"," Deshalb wollen wir für diese Altersgruppen mehr Teilhabe im Freiwilligendienst ermöglichen."
"23"," Bisher gibt es die Teilzeitmöglichkeit — wir haben es gehört - nur für Teilnehmer über 27 Jahre."
"24"," Von daher denke ich, es ist höchste Zeit, das auch für die jüngeren einzuführen und die Freiwilligendienste attraktiver zu machen."
"25","Welche Ziele verfolgen wir mit der Einführung des Freiwilligendienst-Teilzeit-Gesetzes? Erstens wollen wirden Freiwilligendienst inklusiver gestalten."
"26"," Es wurde schon angesprochen:"
"27"," Die inklusive Gestaltung der Frei Michael Kießlingwilligendienste sollte in der zukünftigen Ausrichtung der Freiwilligendienste eine wichtige Stellung einnehmen."
"28"," Nicht jedem Menschen ist es möglich, sich den gesamten Tag freiwillig zu engagieren."
"29"," Hier hilft das Teilzeitangebot."
"30","Zweitens wollen wir die Vereinbarkeit von Familie und zivilem Engagement verbessern."
"31"," Nicht alle jungen Menschen können acht Stunden am Tag einen Freiwilligendienst absolvieren."
"32"," Viele werden anderweitig in Anspruch genommen, zum Beispiel, weil sie für die eigenen Kinder sorgen oder Angehörige pflegen müssen."
"33"," Die Teilzeitmöglichkeit gibt jedem die Chance, den Lebensalltag besser mit dem Engagement im Freiwilligendienst zu vereinbaren."
"34","Drittens wollen wir die Abbruchquote senken."
"35"," Aktuell liegt die Abbruchquote im Bundesfreiwilligendienst bei 30 Prozent."
"36"," Hier gibt das Teilzeitgesetz neue Flexibilität und schafft Wertschätzung und erhöht die Motivation."
"37","Viertens wollen wir Menschen verbinden und deren Engagement fördern."
"38"," In einer Gesellschaft, die sich nach und nach individualisiert, womit der Verlust sozialer Bindungen einhergeht, steigt die Bedeutung von gesellschaftlichem Engagement."
"39"," Es schafft Gemeinschaft und bietet für den Einzelnen trotz verschiedener Hindernisse Möglichkeiten für gemeinsame Aktivitäten."
"40"," Das heißt, wir wollen den Zusammenhalt stärken, indem wir mehr Leute in die Freiwilligendienste bekommen."
"41","Fünftens — das ist ein Auftrag, den wir, glaube ich, alle hier haben — wollen wir die Freiwilligendienste zunehmend verbessern; das ist ein zentrales Anliegen der Union."
"42"," Da gilt das Prinzip der Förderung mit Maß und Ziel, aber nicht, wie es die Grünen wollen, mit der Gießkanne."
"43","Wir diskutieren — das möchte ich hier auch sagen — auf einem hohen Niveau."
"44"," Es läuft sehr vieles gut in den Freiwilligendiensten."
"45"," Aber es gibt natürlich auch Themen, wo wir sagen:"
"46"," Wir können den Freiwilligendienst verbessern."
"47","Die Bereitschaft, sich für andere einzusetzen, ist in Deutschland besonders ausgeprägt."
"48"," Das gilt es zu unterstützen."
"49"," Jede Generation muss sich von neuem ihrer gesellschaftlichen Verantwortung bewusst werden."
"50"," Verantwortung übernehmen heißt:"
"51"," für andere einstehen und das Miteinander stärken."
"52"," Mein Dank gilt daher allen Freiwilligendiensten — auch die Ehrenamtlichen möchte ich hier nicht vergessen, ob jung oder alt —, die sich für den Zusammenhalt unserer Gesellschaft einsetzen."
"53","Herzlichen Dank.
 Vizepräsidentin Claudia "
