"","V1"
"1",""
"2","Vielen Dank."
"3"," — Wir fahren in der Debatte fort."
"4"," Nächster Redner ist Dr."
"5"," Rainer Kraft für die AfD."
"6"," Dr."
"7"," Rainer Kraft:"
"8","Sehr geehrter Herr Präsident! Geehrte Abgeordnete! Werte Gäste! Eine kurze Vorbemerkung:"
"9"," Frau KottingUhl, Sie hatten sinngemäß in Ihrer Rede als größte Bedrohung für das Leben, das Wohlbefinden, das Glück der Leute die Kernenergie ausgemacht."
"10"," Mit dem Zusammenbruch der Sowjetunion ist die durchschnittliche Lebenserwartung in der Ukraine um acht Jahre gesunken."
"11"," Das heißt, das Atomunglück von Tschernobyl hat auf die durchschnittliche Lebenserwartung der Bewohner der Ukraine einen vernachlässigbaren Einfluss gehabt."
"12"," Der Verlust des Wohlstandes, der Arbeitsplätze, der inneren Sicherheit im Zuge des Zusammenbruchs der Sowjetunion hingegen hat zu einer Reduktion von acht Jahren geführt."
"13"," Das heißt, wir sehen, die größte Bedrohung für das Leben, das Wohlbefinden und das Glück der Leute geht von einer Deindustrialisierung aus, wie Sie sie zum Beispiel mit der Verkehrs- und der Energiewende in diesem Land vorantreiben wollen."
"14","Der vorliegende neue Antrag der Grünen dürfte tatsächlich eines der verlogensten und heuchlerischsten Dokumente sein, die dieses Parlament je ertragen musste."
"15"," Der Titel des Antrags entlarvt Sie dabei, dass Sie die katastrophalen Ereignisse im Marz 2011 auf die nuklearen Störfälle in den Blécken Fukushima Daüchi 1 bis 3 reduzieren und dabei kein Gedenken an die Toten des Tohoku-Erdbebens zulassen."
"16"," Sie haben das mit Ihrer Rede mehr oder weniger bestätigt."
"17"," Sie instrumentalisieren also die Toten der Naturkatastrophe, um Ihre ideologische Abneigung bezüglich der Kernenergie auszuleben."
"18"," Das, meine Damen und Herren, ist ekelhaft."
"19"," Aus den Kraftwerksblöcken selbst, vor denen Sie uns so nachdrücklich warnen, gibt es übrigens keine Toten zu vermelden, die in irgendeiner Form mit der freigesetzten Strahlung in Verbindung gebracht werden können, so der Bericht der Vereinten Nationen."
"20"," Um es direkt noch einmal klarzustellen:"
"21"," Es hat in Fukushima keine Todesfälle oder Fälle von beobachteter Strahlenkrankheit bei irgendeinem der über 20 000 Arbeiter gegeben, die im Kernkraftwerk mit den Aufräumarbeiten betraut waren."
"22","Der Bericht der Vereinten Nationen stellt klar, dass die gesamte erwartete Lebenszeitdosis für Bewohner der Präfektur Fukushima, die aus dem Reaktorunglück resultiert, unter 10 Millisievert liegen wird."
"23"," In Relation:"
"24"," Diese Lebenszeitbelastung entspricht etwa dem, was in Deutschland zum Beispiel in Weinkellern von den Behörden als Exposition pro Jahr als zulässig angesehen wird; pro Jahr, liebe Kollegen von den Grünen."
"25","Der Bericht stellt klar, dass zweieinhalb Jahre nach dem Unglück die Cäsium-137-Werte jenseits der direkten Kraftwerksumgebung auf Werte aus der Zeit vor dem Unglück gesunken sind."
"26"," Die in den Sedimenten gemessenen Werte bewegen sich im Bereich dessen, was in Deutschland zum Beispiel bei der Strahlenbelastung von Wild noch als unbedenklich zum Verzehr angesehen wird."
"27"," Hätte Japan seine Kernkraftwerke nach deutschen Maßstäben nachgerüstet, wären diese Freisetzung von Radioaktivität und auch die begleitenden Knallgasexplosionen verhindert worden."
"28"," Manche Politiker, allen voran der deutsche EU-Kommissar Oettinger, bezeichnen das vorschnell als Apokalypse und offenbaren damit die gesamte Lächerlichkeit ihrer ideologisierten Hysterie."
"29"," Die jährlichen Strahlenschutzberichte beweisen es."
"30"," Seit 2011 kann man dort jährlich lesen - ich zitiere —:"
"31"," Im laufenden Jahr xy sindwıe schon in der zweiten Jahreshälfte 2011 keine erhöhten Radionuklidaktivitäten aus dem Fukushima-Ereignis mehr nachweisbar."
"32","Wir erinnern uns:"
"33"," In Deutschland hat damals die schwarz-gelbe Regierung die Ausstiegspirouette hinge Dr."
"34"," Rainer Kraftlegt und einen nur wenige Monate alten Entschluss zur Laufzeitverlängerung der deutschen Kernkraftwerke wieder kassiert."
"35"," Geholfen hat das freilich nichts; denn bei den folgenden Landtagswahlen in Baden-Württemberg ist die CDU krachend gescheitert."
"36"," Das Ländle ging für die Union verloren und ist es bis heute."
"37"," Und in Japan selbst? In Japan sind heute wieder neun Kernreaktoren in Betrieb, zwei sind im Bau und 16 weitere befinden sich in den verschiedenen Stadien der erneuten Erteilung von Betriebsgenehmigungen."
"38"," Japan bekennt sich also zur nuklearen Zukunft."
"39"," Im Übrigen hat sich auch Taiwan im letzten Herbst in einer Volksabstimmung dazu bekannt, den Ausstieg nicht weiter fortzusetzen, sondern die Kernkraftwerke wieder zu betreiben."
"40"," Auch rund um Deutschland befinden sich zahlreiche Kernkraftwerke im Bau, zum Beispiel in Großbritannien, der Slowakei, Finnland, Weißrussland oder der Türkei."
"41"," Dies bringt uns zu einem besonders perfiden Detail des neuen Antrags der Grünenfraktion:"
"42"," Sie fordern die Nichterteilung von Hermes-E für sämtliche Lieferungen aus Deutschland an bestehende oder im Bau oder Planung befindliche Kernkraftwerke."
"43"," Die schließt Lieferungen von Sicherheitstechnik mit ein."
"44"," Deutsche Unternehmen liefern weltweit führende Technologie, mit der Kernkraftwerke mit höchster Sicherheit ausgestattet werden."
"45"," Diese Technologie rettet Leben, und diese wollen Sie unseren europäischen Partnern verwehren."
"46"," Sie wollen, dass aktuelle Projekte mit Sicherheitstechnik zweiter Wahl ausgestattet werden."
"47"," Sie wollen, dass diese Projekte unsicher sind."
"48","Sie wollen hier neue nukleare Zwischenfälle produzieren, um Ihre These der unsicheren Kernkraft zu untermauern."
"49"," Sie spielen mit dem Schicksal und der Gesundheit unzähliger Menschen."
"50"," Es ist besonders heuchlerisch, Frau Kotting-Uhl, wenn Sie in Ihrer Rede den Schutz der einheimischen Bevölkerung thematisieren, während Sie Lieferungen aus Deutschland von bester Sicherheitstechnik für die Kernkraftwerke in Europa verweigern wollen."
"51"," Sie vernichten mit Ihrem ökopopulistischen Wahnsinn Arbeitsplätze, Wohlstand und technologische Errungenschaften, und Sie gefährden Menschenleben, nur um Bestätigung für Ihre grotesken Horrorszenarien zu produzieren."
"52","Im Mittelpunkt Ihrer Politik steht weder Umwelt noch die Gesundheit der Menschen, sondern eine kalte, menschenverachtende Ideologie."
"53","Vielen Dank.
 Vizeprasident Thomas "
