"","V1"
"1",""
"2"," Der nächste Redner ist der Kollege Reinhard Houben, FDP-Fraktion."
"3"," Reinhard Houben:"
"4","Herr Präsident! Meine sehr geehrten Damen und Herren! Gibt es Fußballergehälter, die für Außenstehende nicht nachvollziehbar sind? — Ja."
"5"," Gibt es Einkommen von Musikern, Schauspielerinnen oder Models, die für Außenstehende nicht nachvollziehbar sind? — Ja."
"6"," Gibt es Managergehälter, die für Außenstehende nicht nachvollziehbar sind? — Ja."
"7"," Aber die Politik hat weder das Recht noch die Pflicht, entsprechende Grenzen festzulegen; denn die Gehälter und Bonuszahlungen werden von den Unternehmen gezahlt, also von den Eigentümern."
"8"," Und wenn ein Unternehmen einer Spitzenkraft ein hohes Gehalt zahlen will, dann ist es das gute Recht des Unternehmens, dies zu tun."
"9"," Und wenn das Unternehmen zu viel oder auch viel zu viel zahlt, dann ist auch das legitim."
"10"," Kaufmännische Unvernunft gehört nun einmal auch zur unternehmerischen Freiheit."
"11"," Diejenigen, die sich in diesen Fällen beklagen können, sind die Eigentümer, deren Geld verschleudert wird."
"12"," Die Politik geht das im ersten Schritt nichts an."
"13"," Unser Ansatz ist es daher, die Eigentümer zu stärken; denn diese haben ein elementares Interesse an einem vernünftigen Umgang mit Managerbezügen."
"14"," Sie entscheiden, was ihnen die Arbeit der Vorstände wert ist."
"15"," Daher sollte das Votum der Eigentümer, anders als von der Koalition bisher vorgesehen, unbedingt verbindlich sein."
"16"," Die Verteidiger der Arbeitnehmerbeteiligung brauchen hier keine Angst zu haben."
"17"," Der Aufsichtsrat soll weiterhin die Bezüge festsetzen und dafür verantwortlich sein."
"18"," Aber mit einer verbindlichen und verpflichtenden Entscheidung der Hauptversammlung stellen wir das System vom Kopf auf die Füße."
"19"," So unterliegt auch der Aufsichtsrat einer verschärften Kontrolle durch die Eigentümer."
"20","Aber eigentlich, meine Damen und Herren, geht diese Neiddebatte in die vollkommen falsche Richtung."
"21"," Was wir in Deutschland brauchen, ist eine Debatte über Ehrgeiz."
"22"," Wir brauchen eine Debatte über den Willen zum Aufstieg, über Bildung, Gründergeist, Unternehmertum und Wagemut."
"23","Statt permanent das Misstrauen in die Wirtschaft zuschüren, sollten wir etwas tun, um junge Menschen zu ermutigen, verantwortungsvolle Positionen in der Wirtschaft zu übernehmen."
"24"," Sie sollen Risiken eingehen, sie sollen Neues schaffen."
"25"," Deutschland braucht den Hunger nach eigenem und größerem Erfolg und keine neidgetriebene Begrenzung von Spitzengehältern."
"26"," Erlauben Sie mir, einige Bemerkungen zu Ihren ÄuBerungen zu machen."
"27"," Herr Ulrich - in seiner beruflichen Vergangenheit IG-Metall-Geschäftsführer — und Herr Dr."
"28"," Fechner, Sie führen also ausgerechnet VW und Herrn Winterkorn als Beispiel an."
"29"," Herzlichen Glückwunsch! Welches Unternehmen in Deutschland wird denn stark durch die Politik beeinflusst? Das ist doch der VW-Konzern durch das Gesetz zur Bevorzugung Niedersachsens als Anteilseigner."
"30"," Durch all die Sprüche, die ich in der Richtung höre — das muss ich Ihnen als mittelständischer Unternehmer sagen -, fühle ich mich nur auf den Arm genommen."
"31"," Wenn ein Herr Winterkorn mit den Stimmen der niedersächsischen Ministerpräsidenten aus Ihrer Partei und mit den Stimmen der IG-Metall-Vertreter solche Gehälter und solche Zusagen bekommen hat, dann dürfen Sie sich nicht hierhinstellen und so tun, als ob das ein großes Unrecht sei."
"32"," Das ist einfach unehrlich."
"33"," Herr Hirte, eine letzte Bemerkung."
"34"," Schade, dass Sie nicht auf unseren Antrag eingegangen sind."
"35"," Im Jahr 2013 hat die Union einem Änderungsantrag zur Aktienrechtsnovelle, der im Grunde unserem heute vorliegenden Antrag entspricht, zugestimmt."
"36"," Haben Sie also heute Abend doch den Mut, dem FDP-Antrag zuzustimmen."
"37","Vielen Dank."
"38"," Vizeprasident Dr.
 Hans-Peter "
