"","V1"
"1",""
"2","Vielen Dank, Hansjörg Durz."
"3"," — Nächster Redner:"
"4"," für die AfD-Fraktion Uwe Schulz."
"5"," Uwe Schulz:"
"6","Frau Präsidentin! Meine Damen und Herren! Der vorliegende Antrag der FDP bezieht sich auf die marktbeherrschende Stellung internationaler Digitalkonzerne."
"7"," Dieses Thema ist nicht ganz neu."
"8"," Mittlerweile empfehlen sogar die Langzeitstudien des Kartellamts, der Marktbeherrschung durch Digitalgiganten entgegenzutreten."
"9"," Das ist prima."
"10","Die Antragsteller fordern, die kartell- und wettbewerbsrechtlichen Rahmenbedingungen endlich der Realität anzupassen und die Unternehmensgründungen zu erleichtern."
"11"," Das passt."
"12"," Die AfD ist voll bei Ihnen."
"13"," Wer in Deutschland ein Unternehmen aufbaut, ob Techbude oder Handwerksbetrieb, soll nicht von Bürokratiemonstern gegängelt werden."
"14","Auch die Regierung Merkel hat das erkannt."
"15"," Im Koalitionsvertrag von 2013 findet sich folgender Satz:"
"16","Wir wollen das Gründen von Unternehmen leichter machen:"
"17"," Durch eine Vereinfachung der Prozesse soll eine schnellere Unternehmensgründung möglich sein."
"18","Umsetzung in der vergangenen Legislaturperiode? Fehlanzeige, meine Damen und Herren! Dafür geht es im aktuellen Koalitionsvertrag weiter mit der Forderung nach einer Entbürokratisierung mittels „One-Stop-Shop“-Lösungen."
"19"," Ähnlicher Name, gleiches Ziel, offenbar gleiches Beratungsunternehmen."
"20"," Umsetzung bisher? Fehlanzeige!Aber auch Sie von der FDP teilten ja vor einiger Zeit mit Frau Merkel Tisch und Bett."
"21"," Blickt man in Ihren gemeinsamen Koalitionsvertrag von 2009, findet man dort ganz ähnliche Absichtsbekundungen, wie zum Beispiel das Errichten von Modellregionen für Bürokratieabbau oder das Erleichtern von Gründungen."
"22"," Das hat leider auch zwischen 2009 und 2013 nicht geklappt."
"23"," Schade! Aber Ihr mutiger Vorstoß heute, aus der Opposition heraus, ehrt Sie."
"24","Eine ähnliche Situation sehen wir beim längst überfälligen Wagniskapitalgesetz."
"25"," Was geschieht, wenn der deutsche Staat als Investor tätig wird, sehen wir derzeit beim A-380-Desaster."
"26"," Für die AfD jedenfalls ist klar:"
"27"," Der Staat soll nicht Business Angel spielen."
"28"," Er hat aber die Rahmenbedingungen für Investoren so zu setzen, dass Unternehmensbeteiligungen attraktiv werden."
"29"," Wie beim Bürokratieabbau haben sich die Merkel-Regierungen auch zu Wagniskapitalregeln schon mehrfach geäußert."
"30"," Ich zitiere aus dem Koalitionsvertrag 2013:"
"31","Wir wollen die rechtlichen und steuerlichen Rahmenbedingungen für Wagniskapital international wettbewerbsfähig gestaltenIm Koalitionsvertrag 2018 steht:"
"32"," „Wir fördern die Gründungskultur“ und geben steuerliche Anreize für die Mobilisierung von Wagniskapital."
"33"," Und schaut man in den schwarz-gelben Koalitionsvertrag von 2009, so ist dort zu lesen:"
"34","Wir werden bessere Rahmenbedingungen für Chancen- und Beteiligungskapital schaffen und für ein Leitbild der unternehmerischen Selbständigkeit werben."
"35","Ergebnis auch hier:"
"36"," Es wurde nichts verwirklicht."
"37","Meine Damen und Herren, seit mindestens zehn Jahren versprechen die von Frau Merkel geführten Koalitionen weniger Bürokratie und bessere Rahmenbedingungen für Investoren."
"38"," Hätte man einfach mal durchgezogen, statt immer nur vollmundig anzukündigen, könnten deutsche Unternehmen heute vielleicht längst den großen US-Digitalkonzernen die Stirn bieten."
"39"," Und wo wir schon bei den USA sind:"
"40"," Man muss kein Freund von Donald Trump sein; aber eines kann man neidvoll anerkennen."
"41"," Im Gegensatz zu allen Merkel-Regierungen arbeitet er entschieden daran, seine Wahlversprechen umzusetzen."
"42"," Aber, meine Damen und Herren, was nützt der Blick über den Ozean? Kehren wir zurück zum real-existierenden Deutschland."
"43"," Der vorliegende FDP-Antrag enthält einige gute Ansätze und Ideen."
"44"," Sie sind zwar nicht neu, aber müssen nun dringend umgesetzt werden."
"45","Vielen Dank.
Vizepräsidentin Claudia "
